port,pkt_size,flowid,time
0,64,115,63
1,64,154,5
2,64,161,38
3,64,3,33
4,64,64,27
5,64,18,49
6,64,97,37
7,64,112,28
8,64,94,26
9,64,40,56
10,64,62,4
11,64,41,42
12,64,186,51
13,64,721,8
14,64,90,30
15,64,185,13
16,64,231,29
17,64,192,20
18,64,85,9
19,64,54,42
20,64,16,30
21,64,50,51
22,64,11,25
23,64,730,33
24,64,75,23
25,64,58,49
26,64,209,51
27,64,186,61
28,64,74,16
29,64,92,43
30,64,88,30
31,64,61,21
32,64,196,51
33,64,126,28
34,64,74,38
35,64,22,42
36,64,46,54
37,64,228,19
38,64,135,56
39,64,56,37
40,64,8,11
41,64,222,43
42,64,98,47
43,64,129,37
44,64,141,41
45,64,193,17
46,64,1,47
47,64,36,40
48,64,89,37
49,64,135,19
50,64,167,53
51,64,73,43
52,64,52,32
53,64,60,61
54,64,160,3
55,64,191,41
56,64,460,52
57,64,187,55
58,64,117,29
59,64,42,61
60,64,50,58
61,64,163,58
62,64,40,25
63,64,109,58
0,64,159,127
1,64,87,69
2,64,80,102
3,64,109,97
4,64,175,91
5,64,366,113
6,64,234,101
7,64,129,92
8,64,191,90
9,64,39,120
10,64,205,68
11,64,131,106
12,64,54,115
13,64,5,72
14,64,59,94
15,64,608,77
16,64,29,93
17,64,274,84
18,64,218,73
19,64,142,106
20,64,193,94
21,64,5,115
22,64,250,89
23,64,91,97
24,64,35,87
25,64,58,113
26,64,28,115
27,64,82,125
28,64,147,80
29,64,237,107
30,64,232,94
31,64,46,85
32,64,74,115
33,64,168,92
34,64,121,102
35,64,44,106
36,64,218,118
37,64,160,83
38,64,19,120
39,64,105,101
40,64,99,75
41,64,42,107
42,64,70,111
43,64,195,101
44,64,166,105
45,64,78,81
46,64,204,111
47,64,89,104
48,64,107,101
49,64,217,83
50,64,18,117
51,64,143,107
52,64,140,96
53,64,34,125
54,64,82,67
55,64,222,105
56,64,123,116
57,64,218,119
58,64,89,93
59,64,155,125
60,64,167,122
61,64,225,122
62,64,185,89
63,64,131,122
0,64,69,191
1,64,3,133
2,64,85,166
3,64,219,161
4,64,84,155
5,64,214,177
6,64,164,165
7,64,171,156
8,64,223,154
9,64,174,184
10,64,81,132
11,64,131,170
12,64,95,179
13,64,66,136
14,64,59,158
15,64,71,141
16,64,181,157
17,64,169,148
18,64,47,137
19,64,67,170
20,64,213,158
21,64,70,179
22,64,700,153
23,64,91,161
24,64,56,151
25,64,3,177
26,64,219,179
27,64,38,189
28,64,140,144
29,64,235,171
30,64,127,158
31,64,88,149
32,64,201,179
33,64,199,156
34,64,10,166
35,64,46,170
36,64,56,182
37,64,31,147
38,64,193,184
39,64,50,165
40,64,20,139
41,64,187,171
42,64,225,175
43,64,44,165
44,64,131,169
45,64,39,145
46,64,20,175
47,64,255,168
48,64,87,165
49,64,144,147
50,64,709,181
51,64,150,171
52,64,31,160
53,64,17,189
54,64,9,131
55,64,516,169
56,64,45,180
57,64,5,183
58,64,166,157
59,64,122,189
60,64,206,186
61,64,29,186
62,64,193,153
63,64,141,186
0,64,155,255
1,64,148,197
2,64,52,230
3,64,54,225
4,64,205,219
5,64,79,241
6,64,7,229
7,64,30,220
8,64,202,218
9,64,185,248
10,64,19,196
11,64,77,234
12,64,207,243
13,64,127,200
14,64,11,222
15,64,91,205
16,64,145,221
17,64,124,212
18,64,167,201
19,64,66,234
20,64,105,222
21,64,35,243
22,64,188,217
23,64,107,225
24,64,222,215
25,64,221,241
26,64,219,243
27,64,218,253
28,64,88,208
29,64,68,235
30,64,237,222
31,64,16,213
32,64,205,243
33,64,150,220
34,64,195,230
35,64,145,234
36,64,5,246
37,64,141,211
38,64,161,248
39,64,108,229
40,64,163,203
41,64,122,235
42,64,42,239
43,64,227,229
44,64,207,233
45,64,18,209
46,64,235,239
47,64,183,232
48,64,716,229
49,64,209,211
50,64,195,245
51,64,234,235
52,64,36,224
53,64,149,253
54,64,42,195
55,64,11,233
56,64,16,244
57,64,135,247
58,64,107,221
59,64,207,253
60,64,66,250
61,64,96,250
62,64,15,217
63,64,19,250
0,64,125,319
1,64,23,261
2,64,184,294
3,64,64,289
4,64,40,283
5,64,134,305
6,64,119,293
7,64,216,284
8,64,177,282
9,64,121,312
10,64,140,260
11,64,177,298
12,64,179,307
13,64,39,264
14,64,163,286
15,64,127,269
16,64,122,285
17,64,30,276
18,64,118,265
19,64,12,298
20,64,81,286
21,64,60,307
22,64,23,281
23,64,152,289
24,64,121,279
25,64,122,305
26,64,56,307
