port,pkt_size,flowid,time
0,64,4,8
1,64,4,14
2,64,2,1
3,64,2,1
4,64,3,15
5,64,4,2
6,64,1,5
7,64,5,8
8,64,4,1
9,64,3,14
10,64,1,2
11,64,5,11
12,64,1,5
13,64,3,7
14,64,2,14
15,64,2,4
16,64,5,0
17,64,3,9
18,64,2,8
19,64,3,15
20,64,3,1
21,64,3,4
22,64,1,4
23,64,4,7
24,64,2,1
25,64,3,10
26,64,3,1
27,64,4,0
28,64,5,3
29,64,2,14
30,64,2,14
31,64,5,3
32,64,2,7
33,64,3,4
34,64,4,15
35,64,3,7
36,64,4,2
37,64,4,15
38,64,5,0
39,64,5,7
40,64,5,14
41,64,4,14
42,64,5,12
43,64,4,6
44,64,2,0
45,64,5,13
46,64,5,0
47,64,4,6
48,64,2,0
49,64,3,15
50,64,2,5
51,64,2,15
52,64,4,12
53,64,4,12
54,64,2,13
55,64,3,12
56,64,1,11
57,64,5,10
58,64,5,11
59,64,1,5
60,64,3,12
61,64,2,6
62,64,1,5
63,64,5,14
0,64,5,24
1,64,3,30
2,64,5,17
3,64,5,17
4,64,5,31
5,64,1,18
6,64,3,21
7,64,5,24
8,64,2,17
9,64,3,30
10,64,3,18
11,64,4,27
12,64,2,21
13,64,1,23
14,64,5,30
15,64,5,20
16,64,5,16
17,64,1,25
18,64,4,24
19,64,3,31
20,64,5,17
21,64,1,20
22,64,1,20
23,64,3,23
24,64,5,17
25,64,2,26
26,64,1,17
27,64,3,16
28,64,2,19
29,64,2,30
30,64,5,30
31,64,2,19
32,64,5,23
33,64,2,20
34,64,3,31
35,64,3,23
36,64,2,18
37,64,4,31
38,64,2,16
39,64,1,23
40,64,1,30
41,64,4,30
42,64,3,28
43,64,4,22
44,64,1,16
45,64,1,29
46,64,5,16
47,64,4,22
48,64,4,16
49,64,1,31
50,64,3,21
51,64,1,31
52,64,1,28
53,64,4,28
54,64,1,29
55,64,5,28
56,64,3,27
57,64,3,26
58,64,3,27
59,64,2,21
60,64,4,28
61,64,2,22
62,64,5,21
63,64,2,30
0,64,5,40
1,64,1,46
2,64,3,33
3,64,5,33
4,64,3,47
5,64,4,34
6,64,5,37
7,64,2,40
8,64,2,33
9,64,4,46
10,64,3,34
11,64,4,43
12,64,5,37
13,64,1,39
14,64,3,46
15,64,4,36
16,64,2,32
17,64,2,41
18,64,1,40
19,64,3,47
20,64,3,33
21,64,3,36
22,64,4,36
23,64,4,39
24,64,2,33
25,64,4,42
26,64,4,33
27,64,3,32
28,64,1,35
29,64,3,46
30,64,3,46
31,64,4,35
32,64,3,39
33,64,1,36
34,64,1,47
35,64,3,39
36,64,4,34
37,64,5,47
38,64,1,32
39,64,3,39
40,64,3,46
41,64,1,46
42,64,2,44
43,64,5,38
44,64,2,32
45,64,2,45
46,64,1,32
47,64,5,38
48,64,4,32
49,64,3,47
50,64,1,37
51,64,4,47
52,64,2,44
53,64,2,44
54,64,2,45
55,64,2,44
56,64,4,43
57,64,5,42
58,64,2,43
59,64,5,37
60,64,5,44
61,64,3,38
62,64,1,37
63,64,1,46
0,64,3,56
1,64,4,62
2,64,4,49
3,64,5,49
4,64,2,63
5,64,1,50
6,64,1,53
7,64,1,56
8,64,2,49
9,64,5,62
10,64,3,50
11,64,5,59
12,64,4,53
13,64,1,55
14,64,4,62
15,64,5,52
16,64,2,48
17,64,4,57
18,64,5,56
19,64,4,63
20,64,2,49
21,64,3,52
22,64,3,52
23,64,3,55
24,64,3,49
25,64,5,58
26,64,5,49
27,64,2,48
28,64,4,51
29,64,1,62
30,64,5,62
31,64,3,51
32,64,5,55
33,64,1,52
34,64,2,63
35,64,4,55
36,64,1,50
37,64,5,63
38,64,1,48
39,64,5,55
40,64,2,62
41,64,2,62
42,64,3,60
43,64,3,54
44,64,4,48
45,64,4,61
46,64,5,48
47,64,1,54
48,64,2,48
49,64,3,63
50,64,1,53
51,64,1,63
52,64,1,60
53,64,5,60
54,64,3,61
55,64,5,60
56,64,3,59
57,64,1,58
58,64,2,59
59,64,1,53
60,64,1,60
61,64,1,54
62,64,5,53
63,64,2,62
0,64,4,72
1,64,5,78
2,64,4,65
3,64,4,65
4,64,3,79
5,64,2,66
6,64,1,69
7,64,2,72
8,64,2,65
9,64,3,78
10,64,4,66
11,64,2,75
12,64,2,69
13,64,4,71
14,64,4,78
15,64,5,68
16,64,4,64
17,64,2,73
18,64,5,72
19,64,1,79
20,64,1,65
21,64,1,68
22,64,3,68
23,64,3,71
24,64,5,65
25,64,4,74
26,64,4,65
27,64,4,64
28,64,5,67
29,64,2,78
30,64,5,78
31,64,5,67
32,64,1,71
33,64,3,68
34,64,1,79
35,64,3,71
36,64,3,66
37,64,4,79
38,64,4,64
39,64,2,71
40,64,3,78
41,64,3,78
42,64,4,76
43,64,1,70
44,64,5,64
45,64,4,77
46,64,3,64
47,64,2,70
48,64,3,64
49,64,5,79
50,64,4,69
51,64,5,79
52,64,2,76
53,64,4,76
54,64,2,77
55,64,1,76
56,64,3,75
57,64,1,74
58,64,3,75
59,64,2,69
60,64,3,76
61,64,3,70
62,64,5,69
63,64,1,78
0,64,4,88
1,64,4,94
2,64,4,81
3,64,4,81
4,64,5,95
5,64,5,82
6,64,3,85
7,64,4,88
8,64,3,81
9,64,5,94
10,64,5,82
11,64,4,91
12,64,1,85
13,64,4,87
14,64,3,94
15,64,2,84
16,64,1,80
17,64,2,89
18,64,4,88
19,64,2,95
20,64,4,81
21,64,3,84
22,64,1,84
23,64,5,87
24,64,2,81
25,64,2,90
26,64,5,81
27,64,1,80
28,64,1,83
29,64,2,94
30,64,2,94
31,64,2,83
32,64,4,87
33,64,5,84
34,64,3,95
35,64,3,87
36,64,3,82
37,64,5,95
38,64,3,80
39,64,4,87
40,64,4,94
41,64,2,94
42,64,3,92
43,64,4,86
44,64,5,80
45,64,4,93
46,64,4,80
47,64,4,86
48,64,1,80
49,64,4,95
50,64,4,85
51,64,2,95
52,64,2,92
53,64,1,92
54,64,1,93
55,64,2,92
56,64,3,91
57,64,4,90
58,64,4,91
59,64,1,85
60,64,2,92
61,64,1,86
62,64,5,85
63,64,2,94
0,64,3,104
1,64,1,110
2,64,4,97
3,64,5,97
4,64,1,111
5,64,3,98
6,64,2,101
7,64,1,104
8,64,5,97
9,64,4,110
10,64,3,98
11,64,1,107
12,64,1,101
13,64,1,103
14,64,3,110
15,64,5,100
16,64,3,96
17,64,1,105
18,64,5,104
19,64,5,111
20,64,5,97
21,64,2,100
22,64,5,100
23,64,5,103
24,64,3,97
25,64,3,106
26,64,4,97
27,64,1,96
28,64,2,99
29,64,1,110
30,64,2,110
31,64,4,99
32,64,5,103
33,64,4,100
34,64,3,111
35,64,1,103
36,64,3,98
37,64,5,111
38,64,4,96
39,64,2,103
40,64,4,110
41,64,3,110
42,64,1,108
43,64,2,102
44,64,4,96
45,64,5,109
46,64,4,96
47,64,5,102
48,64,3,96
49,64,1,111
50,64,3,101
51,64,2,111
52,64,4,108
53,64,2,108
54,64,3,109
55,64,4,108
56,64,4,107
57,64,3,106
58,64,5,107
59,64,5,101
60,64,4,108
61,64,4,102
62,64,1,101
63,64,1,110
0,64,1,120
1,64,3,126
2,64,1,113
3,64,5,113
4,64,5,127
5,64,4,114
6,64,4,117
7,64,5,120
8,64,1,113
9,64,4,126
10,64,2,114
11,64,5,123
12,64,4,117
13,64,2,119
14,64,3,126
15,64,3,116
16,64,2,112
17,64,2,121
18,64,3,120
19,64,2,127
20,64,2,113
21,64,3,116
22,64,4,116
23,64,4,119
24,64,2,113
25,64,2,122
26,64,3,113
27,64,5,112
28,64,4,115
29,64,1,126
30,64,3,126
31,64,4,115
32,64,5,119
33,64,3,116
34,64,1,127
35,64,2,119
36,64,4,114
37,64,2,127
38,64,1,112
39,64,2,119
40,64,1,126
41,64,1,126
42,64,3,124
43,64,3,118
44,64,4,112
45,64,5,125
46,64,2,112
47,64,1,118
48,64,2,112
49,64,5,127
50,64,2,117
51,64,2,127
52,64,5,124
53,64,5,124
54,64,5,125
55,64,5,124
56,64,1,123
57,64,4,122
58,64,2,123
59,64,2,117
60,64,4,124
61,64,4,118
62,64,2,117
63,64,5,126
0,64,2,136
1,64,2,142
2,64,5,129
3,64,1,129
4,64,5,143
5,64,5,130
6,64,2,133
7,64,4,136
8,64,5,129
9,64,1,142
10,64,3,130
11,64,2,139
12,64,3,133
13,64,1,135
14,64,3,142
15,64,5,132
16,64,2,128
17,64,5,137
18,64,1,136
19,64,5,143
20,64,2,129
21,64,5,132
22,64,4,132
23,64,1,135
24,64,4,129
25,64,1,138
26,64,3,129
27,64,3,128
28,64,2,131
29,64,2,142
30,64,2,142
31,64,3,131
32,64,1,135
33,64,1,132
34,64,3,143
35,64,3,135
36,64,3,130
37,64,1,143
38,64,4,128
39,64,3,135
40,64,3,142
41,64,4,142
42,64,5,140
43,64,1,134
44,64,4,128
45,64,3,141
46,64,5,128
47,64,4,134
48,64,3,128
49,64,3,143
50,64,3,133
51,64,3,143
52,64,3,140
53,64,4,140
54,64,4,141
55,64,5,140
56,64,3,139
57,64,1,138
58,64,5,139
59,64,1,133
60,64,1,140
61,64,1,134
62,64,2,133
63,64,5,142
0,64,4,152
1,64,5,158
2,64,1,145
3,64,3,145
4,64,5,159
5,64,4,146
6,64,2,149
7,64,2,152
8,64,3,145
9,64,2,158
10,64,1,146
11,64,4,155
12,64,1,149
13,64,5,151
14,64,3,158
15,64,3,148
16,64,1,144
17,64,1,153
18,64,1,152
19,64,3,159
20,64,5,145
21,64,3,148
22,64,1,148
23,64,4,151
24,64,5,145
25,64,3,154
26,64,5,145
27,64,5,144
28,64,1,147
29,64,2,158
30,64,4,158
31,64,5,147
32,64,4,151
33,64,4,148
34,64,5,159
35,64,1,151
36,64,5,146
37,64,2,159
38,64,3,144
39,64,2,151
40,64,3,158
41,64,5,158
42,64,4,156
43,64,2,150
44,64,3,144
45,64,1,157
46,64,3,144
47,64,4,150
48,64,2,144
49,64,2,159
50,64,3,149
51,64,1,159
52,64,5,156
53,64,3,156
54,64,4,157
55,64,1,156
56,64,1,155
57,64,2,154
58,64,4,155
59,64,3,149
60,64,5,156
61,64,2,150
62,64,1,149
63,64,1,158
0,64,2,168
1,64,3,174
2,64,4,161
3,64,5,161
4,64,4,175
5,64,1,162
6,64,5,165
7,64,1,168
8,64,1,161
9,64,2,174
10,64,2,162
11,64,5,171
12,64,3,165
13,64,5,167
14,64,1,174
15,64,1,164
16,64,2,160
17,64,5,169
18,64,4,168
19,64,5,175
20,64,4,161
21,64,2,164
22,64,2,164
23,64,3,167
24,64,5,161
25,64,3,170
26,64,2,161
27,64,1,160
28,64,2,163
29,64,4,174
30,64,5,174
31,64,5,163
32,64,2,167
33,64,4,164
34,64,1,175
35,64,1,167
36,64,4,162
37,64,5,175
38,64,3,160
39,64,5,167
40,64,3,174
41,64,3,174
42,64,4,172
43,64,3,166
44,64,5,160
45,64,5,173
46,64,4,160
47,64,4,166
48,64,4,160
49,64,5,175
50,64,5,165
51,64,3,175
52,64,3,172
53,64,1,172
54,64,2,173
55,64,1,172
56,64,5,171
57,64,3,170
58,64,3,171
59,64,1,165
60,64,3,172
61,64,4,166
62,64,1,165
63,64,1,174
0,64,2,184
1,64,3,190
2,64,4,177
3,64,2,177
4,64,5,191
5,64,3,178
6,64,3,181
7,64,4,184
8,64,4,177
9,64,1,190
10,64,2,178
11,64,4,187
12,64,4,181
13,64,4,183
14,64,5,190
15,64,4,180
16,64,3,176
17,64,4,185
18,64,3,184
19,64,3,191
20,64,2,177
21,64,1,180
22,64,2,180
23,64,3,183
24,64,1,177
25,64,2,186
26,64,2,177
27,64,2,176
28,64,3,179
29,64,2,190
30,64,1,190
31,64,1,179
32,64,3,183
33,64,3,180
34,64,4,191
35,64,4,183
36,64,3,178
37,64,4,191
38,64,1,176
39,64,1,183
40,64,1,190
41,64,4,190
42,64,4,188
43,64,2,182
44,64,5,176
45,64,5,189
46,64,2,176
47,64,4,182
48,64,3,176
49,64,2,191
50,64,2,181
51,64,1,191
52,64,3,188
53,64,4,188
54,64,1,189
55,64,4,188
56,64,4,187
57,64,4,186
58,64,4,187
59,64,1,181
60,64,5,188
61,64,1,182
62,64,5,181
63,64,2,190
0,64,1,200
1,64,2,206
2,64,2,193
3,64,4,193
4,64,4,207
5,64,5,194
6,64,5,197
7,64,5,200
8,64,1,193
9,64,2,206
10,64,4,194
11,64,1,203
12,64,1,197
13,64,4,199
14,64,2,206
15,64,2,196
16,64,4,192
17,64,3,201
18,64,1,200
19,64,4,207
20,64,5,193
21,64,2,196
22,64,5,196
23,64,3,199
24,64,1,193
25,64,2,202
26,64,3,193
27,64,5,192
28,64,1,195
29,64,1,206
30,64,4,206
31,64,1,195
32,64,4,199
33,64,5,196
34,64,5,207
35,64,4,199
36,64,3,194
37,64,1,207
38,64,4,192
39,64,1,199
40,64,5,206
41,64,2,206
42,64,4,204
43,64,2,198
44,64,3,192
45,64,4,205
46,64,1,192
47,64,1,198
48,64,4,192
49,64,1,207
50,64,1,197
51,64,2,207
52,64,1,204
53,64,3,204
54,64,5,205
55,64,2,204
56,64,4,203
57,64,2,202
58,64,3,203
59,64,2,197
60,64,3,204
61,64,4,198
62,64,4,197
63,64,2,206
0,64,4,216
1,64,3,222
2,64,1,209
3,64,3,209
4,64,5,223
5,64,5,210
6,64,2,213
7,64,2,216
8,64,5,209
9,64,5,222
10,64,2,210
11,64,4,219
12,64,1,213
13,64,2,215
14,64,5,222
15,64,2,212
16,64,3,208
17,64,5,217
18,64,1,216
19,64,3,223
20,64,2,209
21,64,1,212
22,64,4,212
23,64,4,215
24,64,1,209
25,64,2,218
26,64,1,209
27,64,2,208
28,64,3,211
29,64,4,222
30,64,3,222
31,64,4,211
32,64,4,215
33,64,5,212
34,64,5,223
35,64,3,215
36,64,5,210
37,64,3,223
38,64,3,208
39,64,1,215
40,64,2,222
41,64,5,222
42,64,3,220
43,64,3,214
44,64,1,208
45,64,5,221
46,64,3,208
47,64,3,214
48,64,1,208
49,64,2,223
50,64,3,213
51,64,2,223
52,64,2,220
53,64,5,220
54,64,4,221
55,64,3,220
56,64,1,219
57,64,1,218
58,64,3,219
59,64,2,213
60,64,1,220
61,64,5,214
62,64,3,213
63,64,3,222
0,64,1,232
1,64,2,238
2,64,4,225
3,64,4,225
4,64,5,239
5,64,4,226
6,64,1,229
7,64,3,232
8,64,4,225
9,64,1,238
10,64,5,226
11,64,3,235
12,64,4,229
13,64,4,231
14,64,4,238
15,64,5,228
16,64,3,224
17,64,4,233
18,64,1,232
19,64,5,239
20,64,2,225
21,64,4,228
22,64,3,228
23,64,2,231
24,64,3,225
25,64,1,234
26,64,2,225
27,64,2,224
28,64,3,227
29,64,2,238
30,64,1,238
31,64,3,227
32,64,2,231
33,64,1,228
34,64,4,239
35,64,3,231
36,64,1,226
37,64,5,239
38,64,3,224
39,64,4,231
40,64,5,238
41,64,1,238
42,64,3,236
43,64,1,230
44,64,5,224
45,64,4,237
46,64,5,224
47,64,3,230
48,64,4,224
49,64,5,239
50,64,2,229
51,64,5,239
52,64,4,236
53,64,1,236
54,64,4,237
55,64,3,236
56,64,1,235
57,64,3,234
58,64,1,235
59,64,2,229
60,64,2,236
61,64,3,230
62,64,1,229
63,64,2,238
0,64,1,248
1,64,1,254
2,64,1,241
3,64,5,241
4,64,4,255
5,64,5,242
6,64,1,245
7,64,1,248
8,64,3,241
9,64,2,254
10,64,2,242
11,64,4,251
12,64,1,245
13,64,3,247
14,64,2,254
15,64,5,244
16,64,4,240
17,64,3,249
18,64,5,248
19,64,1,255
20,64,2,241
21,64,3,244
22,64,5,244
23,64,2,247
24,64,4,241
25,64,5,250
26,64,4,241
27,64,1,240
28,64,1,243
29,64,2,254
30,64,1,254
31,64,1,243
32,64,4,247
33,64,3,244
34,64,4,255
35,64,1,247
36,64,1,242
37,64,4,255
38,64,2,240
39,64,3,247
40,64,3,254
41,64,3,254
42,64,1,252
43,64,3,246
44,64,4,240
45,64,1,253
46,64,5,240
47,64,2,246
48,64,1,240
49,64,1,255
50,64,4,245
51,64,3,255
52,64,1,252
53,64,5,252
54,64,3,253
55,64,5,252
56,64,3,251
57,64,4,250
58,64,4,251
59,64,4,245
