port,pkt_size,flowid,time
0,64,196,13
1,64,226,7
2,64,41,15
3,64,188,14
4,64,90,14
5,64,199,5
6,64,89,13
7,64,163,10
8,64,93,0
9,64,117,10
10,64,214,0
11,64,154,4
12,64,54,3
13,64,135,12
14,64,103,13
15,64,200,4
16,64,5,5
17,64,13,15
18,64,148,12
19,64,109,4
20,64,24,7
21,64,145,1
22,64,113,6
23,64,10,5
24,64,72,14
25,64,234,6
26,64,92,2
27,64,76,2
28,64,129,14
29,64,218,3
30,64,35,0
31,64,156,10
32,64,128,14
33,64,39,8
34,64,171,9
35,64,44,6
36,64,45,8
37,64,177,13
38,64,38,14
39,64,114,10
40,64,238,0
41,64,6,5
42,64,208,12
43,64,433,4
44,64,241,12
45,64,143,12
46,64,143,12
47,64,206,12
48,64,212,3
49,64,159,4
50,64,229,1
51,64,107,0
52,64,80,7
53,64,140,9
54,64,189,9
55,64,118,11
56,64,98,14
57,64,184,12
58,64,137,6
59,64,92,12
60,64,55,10
61,64,212,7
62,64,221,6
63,64,21,8
0,64,5,29
1,64,128,23
2,64,103,31
3,64,138,30
4,64,39,30
5,64,375,21
6,64,61,29
7,64,110,26
8,64,85,16
9,64,133,26
10,64,39,16
11,64,102,20
12,64,199,19
13,64,132,28
14,64,219,29
15,64,114,20
16,64,182,21
17,64,27,31
18,64,30,28
19,64,26,20
20,64,57,23
21,64,90,17
22,64,190,22
23,64,113,21
24,64,109,30
25,64,61,22
26,64,230,18
27,64,66,18
28,64,204,30
29,64,233,19
30,64,21,16
31,64,228,26
32,64,224,30
33,64,237,24
34,64,199,25
35,64,567,22
36,64,81,24
37,64,46,29
38,64,203,30
39,64,127,26
40,64,213,16
41,64,567,21
42,64,92,28
43,64,92,20
44,64,109,28
45,64,217,28
46,64,68,28
47,64,67,28
48,64,190,19
49,64,75,20
50,64,116,17
51,64,39,16
52,64,143,23
53,64,142,25
54,64,194,25
55,64,61,27
56,64,65,30
57,64,222,28
58,64,196,22
59,64,180,28
60,64,195,26
61,64,521,23
62,64,48,22
63,64,45,24
0,64,147,45
1,64,167,39
2,64,196,47
3,64,106,46
4,64,102,46
5,64,26,37
6,64,159,45
7,64,223,42
8,64,200,32
9,64,102,42
10,64,194,32
11,64,57,36
12,64,204,35
13,64,125,44
14,64,85,45
15,64,92,36
16,64,180,37
17,64,242,47
18,64,18,44
19,64,102,36
20,64,138,39
21,64,119,33
22,64,176,38
23,64,8,37
24,64,768,46
25,64,161,38
26,64,98,34
27,64,91,34
28,64,157,46
29,64,57,35
30,64,81,32
31,64,163,42
32,64,52,46
33,64,36,40
34,64,25,41
35,64,160,38
36,64,115,40
