port,pkt_size,flowid,time
0,64,586,6
1,64,48,8
2,64,596,11
3,64,196,14
4,64,432,5
5,64,615,11
6,64,683,11
7,64,789,12
8,64,58,9
9,64,472,2
10,64,286,7
11,64,94,12
12,64,754,7
13,64,255,10
14,64,66,15
15,64,611,13
16,64,755,5
17,64,521,0
18,64,29,9
19,64,39,11
20,64,128,2
21,64,240,14
22,64,273,4
23,64,276,5
24,64,200,14
25,64,161,0
26,64,338,0
27,64,237,12
28,64,443,9
29,64,10,11
30,64,506,1
31,64,220,1
32,64,786,15
33,64,753,12
34,64,434,10
35,64,133,10
36,64,371,3
37,64,498,3
38,64,67,13
39,64,508,1
40,64,500,14
41,64,569,12
42,64,238,4
43,64,116,9
44,64,502,3
45,64,273,1
46,64,21,13
47,64,689,9
48,64,619,13
49,64,421,10
50,64,498,8
51,64,761,9
52,64,790,14
53,64,127,10
54,64,176,6
55,64,388,1
56,64,353,11
57,64,504,15
58,64,575,7
59,64,623,9
60,64,170,7
61,64,317,8
62,64,711,2
63,64,758,9
0,64,142,22
1,64,289,24
2,64,433,27
3,64,503,30
4,64,230,21
5,64,497,27
6,64,52,27
7,64,736,28
8,64,178,25
9,64,130,18
10,64,307,23
11,64,158,28
12,64,636,23
13,64,103,26
14,64,282,31
15,64,746,29
16,64,452,21
17,64,238,16
18,64,564,25
19,64,235,27
20,64,139,18
21,64,157,30
22,64,699,20
23,64,567,21
24,64,664,30
25,64,156,16
26,64,322,16
27,64,517,28
28,64,216,25
29,64,366,27
30,64,475,17
31,64,450,17
32,64,81,31
33,64,538,28
34,64,390,26
35,64,247,26
36,64,752,19
37,64,764,19
38,64,137,29
39,64,708,17
40,64,517,30
41,64,111,28
42,64,604,20
43,64,795,25
44,64,436,19
45,64,284,17
46,64,609,29
47,64,247,25
48,64,379,29
49,64,608,26
50,64,339,24
51,64,442,25
52,64,407,30
53,64,115,26
54,64,342,22
55,64,591,17
56,64,487,27
57,64,39,31
58,64,432,23
59,64,482,25
60,64,686,23
61,64,172,24
62,64,30,18
63,64,654,25
0,64,474,38
1,64,96,40
2,64,123,43
3,64,432,46
4,64,635,37
5,64,302,43
6,64,136,43
7,64,339,44
8,64,422,41
9,64,600,34
10,64,453,39
11,64,9,44
12,64,282,39
13,64,576,42
14,64,84,47
15,64,641,45
16,64,55,37
17,64,360,32
18,64,741,41
19,64,368,43
20,64,501,34
21,64,86,46
22,64,353,36
23,64,476,37
24,64,637,46
25,64,199,32
26,64,70,32
27,64,277,44
28,64,470,41
29,64,592,43
30,64,359,33
31,64,135,33
32,64,603,47
33,64,499,44
34,64,548,42
35,64,344,42
36,64,424,35
37,64,35,35
38,64,183,45
39,64,216,33
40,64,574,46
41,64,702,44
42,64,748,36
43,64,52,41
44,64,129,35
45,64,152,33
46,64,344,45
47,64,639,41
48,64,475,45
49,64,72,42
50,64,786,40
51,64,540,41
52,64,411,46
53,64,680,42
54,64,161,38
55,64,533,33
56,64,469,43
57,64,74,47
58,64,463,39
59,64,248,41
60,64,643,39
61,64,641,40
62,64,394,34
63,64,783,41
