port,pkt_size,flowid,time
0,1472,2329,35
1,1472,2415,5
2,1472,1024,61
3,1472,2349,34
4,1472,2175,22
5,256,1013,19
6,1472,1632,8
7,1472,700,25
8,256,2311,45
9,256,3140,24
10,1472,1086,9
11,1472,2669,20
12,1472,989,28
13,256,2840,26
14,1472,1563,12
15,256,2370,52
16,256,1224,45
17,1472,900,63
18,1472,2846,9
19,1472,143,26
20,1472,7481,47
21,1472,2936,39
22,256,171,35
23,256,3134,44
24,1472,23,19
25,1472,2783,48
26,256,1798,22
27,256,1099,30
28,1472,2487,59
29,256,3107,51
30,256,1338,41
31,1472,275,61
32,256,797,6
33,1472,2474,36
34,1472,2011,59
35,1472,60,35
36,256,9079,61
37,1472,3010,19
38,256,3195,19
39,256,2730,28
40,256,1862,10
41,256,1959,62
42,1472,2545,32
43,256,7526,63
44,256,2010,40
45,1472,740,17
46,1472,2388,59
47,1472,2604,25
48,256,2781,34
49,1472,310,33
50,256,2031,7
51,1472,660,28
52,1472,449,45
53,1472,1923,23
54,1472,56,1
55,256,8866,16
56,1472,609,63
57,1472,673,59
58,256,2339,58
59,1472,466,36
60,256,1766,12
61,1472,511,17
62,256,372,30
63,1472,1130,43
0,1472,2812,1507
1,256,1035,1477
2,1472,1613,1533
3,1472,1140,1506
4,1472,3193,1494
5,256,1755,275
6,1472,733,1480
7,256,206,1497
8,1472,564,301
9,1472,1720,280
10,256,1445,1481
11,1472,3067,1492
12,256,1669,1500
13,256,2627,282
14,1472,2834,1484
15,1472,1601,308
16,256,2413,301
17,1472,436,1535
18,1472,1492,1481
19,1472,1121,1498
20,1472,2460,1519
21,256,458,1511
22,256,1300,291
23,1472,2015,300
24,1472,1329,1491
25,1472,2305,1520
26,256,878,278
27,256,3159,286
28,1472,9947,1531
29,256,2079,307
30,1472,2644,297
31,1472,652,1533
32,256,2280,262
33,256,722,1508
34,256,2678,1531
35,1472,2431,1507
36,256,1235,317
37,256,913,1491
38,1472,2973,275
39,1472,1389,284
40,256,1457,266
41,1472,315,318
42,256,2164,1504
43,1472,717,319
44,256,2333,296
45,1472,2992,1489
46,1472,59,1531
47,1472,2084,1497
48,1472,685,290
49,256,5240,1505
50,256,1764,263
51,1472,2249,1500
52,1472,2218,1517
53,256,671,1495
54,1472,215,1473
55,1472,2283,272
56,256,2024,1535
57,1472,1051,1531
58,256,393,314
59,256,2357,1508
60,256,8163,268
61,1472,591,1489
62,1472,3152,286
63,256,435,1515
0,1472,2595,2979
1,1472,2826,1733
2,1472,2650,3005
3,256,2324,2978
4,1472,3163,2966
5,1472,2072,531
6,256,555,2952
7,256,2335,1753
8,256,8039,1773
9,256,1090,1752
10,1472,118,1737
11,1472,400,2964
12,1472,2814,1756
13,1472,2123,538
14,1472,2039,2956
15,1472,2493,1780
16,256,2028,557
17,256,2177,3007
18,1472,3126,2953
19,256,2081,2970
20,256,994,2991
21,1472,1307,1767
22,1472,3073,547
23,256,2265,1772
24,1472,960,2963
25,1472,2581,2992
26,256,1162,534
27,256,1419,542
28,256,2976,3003
29,1472,2361,563
30,256,8627,1769
31,1472,2196,3005
32,256,1717,518
33,256,2105,1764
34,1472,946,1787
35,1472,398,2979
36,256,3192,573
37,256,1499,1747
38,256,1242,1747
39,1472,2798,1756
40,1472,1118,522
41,1472,1214,1790
42,256,204,1760
43,256,1422,1791
44,256,1141,552
45,256,1156,2961
46,1472,563,3003
47,256,2990,2969
48,256,81,1762
49,256,929,1761
50,1472,463,519
51,1472,399,2972
52,1472,1404,2989
53,1472,1546,1751
54,1472,2805,2945
55,1472,2861,1744
56,1472,1062,1791
57,1472,2007,3003
58,256,2019,570
59,1472,3029,1764
60,256,844,524
61,1472,2096,2961
62,1472,13,1758
63,256,2924,1771
0,256,1773,4451
1,1472,2990,3205
2,1472,2362,4477
3,256,1597,3234
4,256,2012,4438
5,1472,2611,2003
6,1472,6995,3208
7,1472,441,2009
8,1472,1018,2029
9,256,936,2008
10,1472,1989,3209
11,256,2880,4436
12,256,1540,3228
13,256,2373,2010
14,256,3079,4428
15,1472,1398,3252
16,256,2894,813
17,256,1214,3263
18,256,324,4425
19,256,2723,3226
20,256,1973,3247
21,256,2209,3239
22,1472,385,2019
23,1472,442,2028
24,1472,5868,4435
25,256,198,4464
26,1472,1779,790
27,256,2859,798
28,1472,346,3259
29,1472,250,2035
30,1472,86,2025
31,1472,2490,4477
32,256,2448,774
33,1472,5,2020
34,1472,1536,3259
35,1472,2743,4451
36,1472,86,829
37,256,684,2003
38,256,1186,2003
39,256,1530,3228
40,256,121,1994
41,1472,270,3262
42,1472,1651,2016
43,1472,1094,2047
44,1472,622,808
45,1472,1505,3217
46,1472,1830,4475
47,256,634,3225
48,256,9129,2018
49,1472,1683,2017
50,256,5353,1991
51,256,1114,4444
52,256,1525,4461
53,1472,646,3223
54,1472,3168,4417
55,256,4,3216
56,1472,2049,3263
57,1472,1594,4475
58,1472,2854,826
59,256,1813,3236
60,1472,2194,780
61,256,8216,4433
62,1472,2501,3230
63,256,1955,2027
0,256,4709,4707
1,1472,1215,4677
2,1472,1000,5949
3,1472,9032,3490
4,256,1139,4694
5,256,2321,3475
6,256,2033,4680
7,256,3064,3481
8,256,2105,3501
9,1472,865,2264
10,256,863,4681
11,256,1044,4692
12,1472,2961,3484
13,1472,201,2266
14,1472,56,4684
15,256,3357,4724
16,1472,2717,1069
17,1472,2217,3519
18,1472,2912,4681
19,1472,234,3482
20,256,3192,3503
21,256,412,3495
22,256,2333,3491
23,1472,305,3500
24,1472,2627,5907
25,256,1344,4720
26,256,926,2262
27,1472,709,1054
28,256,1926,4731
29,256,2361,3507
30,256,1906,3497
31,256,1200,5949
32,256,1912,1030
33,1472,10167,3492
34,256,451,4731
35,256,3150,5923
36,1472,1285,2301
37,256,2064,2259
38,1472,2164,2259
39,1472,692,3484
40,1472,1515,2250
41,256,1525,4734
42,256,1146,3488
43,256,1900,3519
44,1472,2353,2280
45,1472,2505,4689
46,1472,2635,5947
47,256,2226,3481
48,256,1854,2274
49,1472,825,3489
50,256,2199,2247
51,1472,270,4700
52,256,851,4717
53,1472,3102,4695
54,1472,2529,5889
55,256,1039,3472
56,256,2249,4735
57,256,255,5947
58,1472,3005,2298
59,1472,1647,3492
60,256,2634,2252
61,1472,3154,4689
62,1472,895,4702
63,1472,586,2283
0,256,1153,4963
1,256,2084,6149
2,1472,1548,7421
3,1472,3059,4962
4,256,854,4950
5,256,3022,3731
6,256,1212,4936
7,1472,2440,3737
8,1472,404,3757
9,1472,8566,3736
10,1472,1371,4937
11,256,5893,4948
12,256,1351,4956
13,1472,1568,3738
14,256,1770,6156
15,256,2524,4980
16,256,2503,2541
17,256,2475,4991
18,256,181,6153
19,1472,2663,4954
20,256,2267,3759
21,256,1294,3751
22,256,4759,3747
23,256,2703,4972
24,1472,1059,7379
25,1472,828,4976
26,256,3007,2518
27,256,2418,2526
28,256,1911,4987
29,256,976,3763
30,256,587,3753
31,256,348,6205
32,1472,8729,1286
33,1472,1242,4964
34,256,778,4987
35,1472,2243,6179
36,256,2513,3773
37,256,2367,2515
38,1472,1772,3731
39,256,3037,4956
40,256,1210,3722
41,1472,968,4990
42,256,2529,3744
43,256,856,3775
44,256,2690,3752
45,256,784,6161
46,256,741,7419
47,1472,308,3737
48,256,1654,2530
49,1472,1353,4961
50,256,9220,2503
51,256,3039,6172
52,256,1196,4973
53,1472,1607,6167
54,256,2371,7361
55,1472,1901,3728
56,1472,2365,4991
57,256,1622,6203
58,1472,1470,3770
59,1472,1575,4964
60,256,170,2508
61,256,1689,6161
62,256,323,6174
63,256,1536,3755
0,256,13,5219
1,1472,10364,6405
2,256,1649,8893
3,256,927,6434
4,1472,91,5206
5,256,2790,3987
6,256,2767,5192
7,1472,1848,5209
8,256,854,5229
9,256,1940,5208
10,256,1807,6409
11,256,1212,5204
12,1472,2036,5212
13,1472,3418,5210
14,256,3022,6412
15,256,3015,5236
16,256,572,2797
17,1472,2322,5247
18,1472,2530,6409
19,256,275,6426
20,1472,2473,4015
21,1472,1218,4007
22,1472,163,4003
23,1472,1792,5228
24,1472,2306,8851
25,1472,507,6448
26,1472,957,2774
27,1472,507,2782
28,1472,2775,5243
29,256,979,4019
30,1472,1743,4009
31,1472,1512,6461
32,256,1272,2758
33,1472,1834,6436
34,256,873,5243
35,256,570,7651
36,1472,1301,4029
37,1472,1187,2771
38,1472,6419,5203
39,1472,294,5212
40,256,1633,3978
41,256,1422,6462
42,256,6221,4000
43,256,1755,4031
44,1472,2481,4008
45,1472,826,6417
46,256,2082,7675
47,256,659,5209
48,1472,9692,2786
49,256,876,6433
50,256,2124,2759
51,256,969,6428
52,256,2371,5229
53,256,1260,7639
54,256,1572,7617
55,256,321,5200
56,256,2245,6463
57,1472,2492,6459
58,1472,2560,5242
59,256,1740,6436
60,1472,1349,2764
61,256,377,6417
62,1472,1428,6430
63,256,1606,4011
0,256,551,5475
1,1472,2425,7877
2,256,756,9149
3,256,388,6690
4,256,3093,6678
5,256,2830,4243
6,1472,2868,5448
7,1472,2702,6681
8,1472,1146,5485
9,1472,2181,5464
10,1472,2680,6665
11,1472,1824,5460
12,256,321,6684
13,1472,288,6682
14,256,680,6668
15,1472,1419,5492
16,256,819,3053
17,1472,175,6719
18,256,562,7881
19,1472,1826,6682
20,256,704,5487
21,256,410,5479
22,1472,1257,5475
23,1472,1996,6700
24,1472,1767,10323
25,256,1164,7920
26,256,2185,4246
27,1472,89,4254
28,256,720,6715
29,256,633,4275
30,256,2666,5481
31,1472,2438,7933
32,1472,798,3014
33,256,3136,7908
34,1472,66,5499
35,1472,2699,7907
36,256,2964,5501
37,1472,1071,4243
38,256,2994,6675
39,256,1587,6684
40,256,1611,4234
41,1472,1235,6718
42,256,333,4256
43,256,962,4287
44,1472,2850,5480
45,256,1282,7889
46,1472,1440,7931
47,256,1904,5465
48,256,3067,4258
49,256,1054,6689
50,1472,1537,3015
51,1472,2684,6684
52,256,1329,5485
53,256,2249,7895
54,256,266,7873
55,1472,432,5456
56,1472,2930,6719
57,256,1106,7931
58,1472,1774,6714
59,1472,3009,6692
60,256,2712,4236
61,1472,1066,6673
62,1472,2032,7902
63,1472,1724,4267
0,256,124,5731
1,256,680,9349
2,256,765,9405
3,256,1714,6946
4,256,1887,6934
5,1472,3181,4499
6,1472,3005,6920
7,1472,4652,8153
8,1472,1323,6957
9,1472,1501,6936
10,1472,645,8137
11,1472,1005,6932
12,1472,2383,6940
13,1472,1381,8154
14,256,2238,6924
15,1472,1496,6964
16,256,2318,3309
17,256,1548,8191
18,256,1330,8137
19,1472,2754,8154
20,1472,2459,5743
21,1472,3159,5735
22,256,7257,6947
23,256,1,8172
24,256,2440,11795
25,1472,2916,8176
26,1472,265,4502
27,1472,1389,5726
28,1472,1335,6971
29,256,487,4531
30,1472,1757,5737
31,1472,1565,9405
32,1472,427,4486
33,256,2319,8164
34,256,1094,6971
35,1472,471,9379
36,256,340,5757
37,256,2800,5715
38,256,2150,6931
39,256,1935,6940
40,256,2628,4490
41,256,2423,8190
42,1472,5034,4512
43,1472,3023,4543
44,1472,2839,6952
45,1472,1107,8145
46,1472,497,9403
47,1472,2460,5721
48,256,499,4514
49,256,583,6945
50,256,61,4487
51,1472,701,8156
52,256,2353,5741
53,256,1064,8151
54,256,2749,8129
