port,pkt_size,flowid,time
0,1472,10180,8
1,1472,8073,2
2,1472,9802,9
3,1472,7883,12
4,256,1863,14
5,1472,10169,13
6,1472,7088,2
7,1472,1744,14
8,1472,6659,9
9,1472,3236,6
10,256,5819,7
11,256,4099,6
12,256,7482,6
13,256,1019,14
14,256,6809,5
15,256,7877,1
16,1472,4090,1
17,256,3729,12
18,256,6688,9
19,1472,2286,6
20,1472,1906,6
21,1472,388,9
22,256,2292,0
23,256,2667,11
24,256,3919,5
25,256,1587,10
26,1472,650,8
27,1472,3834,13
28,1472,3089,5
29,1472,7087,12
30,256,1526,14
31,256,7248,12
32,256,5000,1
33,256,483,4
34,256,4848,11
35,1472,3844,1
36,256,8777,2
37,1472,10375,4
38,1472,1022,15
39,256,943,9
40,1472,6644,13
41,256,2788,15
42,256,2121,9
43,1472,3038,11
44,256,5902,1
45,1472,6476,9
46,256,4145,3
47,1472,9133,11
48,1472,8765,0
49,1472,1611,12
50,1472,3099,7
51,256,836,3
52,1472,7542,0
53,256,9868,6
54,256,5640,7
55,1472,1729,15
56,256,7115,8
57,1472,1502,8
58,1472,1838,13
59,256,6854,11
60,1472,3575,10
61,256,3898,12
62,256,6045,8
63,1472,10430,0
0,1472,2133,376
1,256,5671,370
2,1472,7093,377
3,1472,8123,380
4,256,784,78
5,1472,9193,381
6,1472,431,370
7,256,6080,382
8,1472,6879,377
9,1472,2109,374
10,1472,8003,71
11,256,8816,70
12,256,4516,70
13,256,6267,78
14,1472,1184,69
15,1472,5793,65
16,256,5160,369
17,1472,7966,76
18,1472,6285,73
19,1472,5603,374
20,256,3516,374
21,256,5122,377
22,1472,4342,64
23,256,1932,75
24,1472,2768,69
25,256,9805,74
26,256,3357,376
27,1472,3682,381
28,1472,7040,373
29,256,69,380
30,1472,4773,78
31,256,10033,76
32,256,5772,65
33,1472,3205,68
34,256,8053,75
35,1472,4428,369
36,256,2398,66
37,1472,693,372
38,256,9466,383
39,256,6796,73
