port,pkt_size,flowid,time
0,1472,1973,15
1,256,2552,20
2,256,1982,5
3,1472,3103,3
4,256,7324,11
5,256,310,11
6,1472,5,30
7,1472,1266,1
8,256,3161,5
9,256,1264,10
10,256,230,4
11,256,743,13
12,256,1452,4
13,256,140,4
14,1472,1270,24
15,1472,1434,0
16,256,2743,1
17,1472,921,8
18,256,1063,8
19,256,703,5
20,1472,2586,17
21,256,4994,19
22,256,738,8
23,256,646,1
24,256,973,8
25,1472,3022,16
26,1472,2609,31
27,1472,503,8
28,256,7389,30
29,256,2075,22
30,256,2488,22
31,1472,6598,22
32,1472,2375,20
33,256,281,7
34,256,80,22
35,256,1340,6
36,1472,3184,26
37,256,2455,15
38,1472,2400,16
39,256,2537,24
40,1472,1636,21
41,1472,2108,19
42,256,2191,11
43,256,2241,17
44,1472,2697,29
45,1472,1429,6
46,1472,2209,5
47,1472,1301,8
48,1472,1652,19
49,1472,1157,16
50,256,5949,1
51,1472,101,1
52,1472,2856,9
53,1472,608,28
54,1472,2302,19
55,256,1759,15
56,1472,1731,30
57,1472,2168,29
58,256,7021,18
59,256,2585,12
60,1472,592,4
61,1472,2984,19
62,1472,2200,23
63,1472,1036,10
0,256,1952,751
1,1472,2298,148
2,256,1747,133
3,1472,1990,739
4,1472,3037,139
5,256,307,139
6,256,2177,766
7,256,2525,737
8,256,2808,133
9,1472,1044,138
10,1472,2865,132
11,1472,1904,141
12,1472,2697,132
13,256,1055,132
14,1472,2445,760
15,1472,1228,736
16,256,606,129
17,256,1166,744
18,256,2745,136
19,256,1048,133
20,1472,2480,753
21,256,1437,147
22,256,1731,136
23,1472,1270,129
24,256,2622,136
25,256,309,752
26,256,2290,767
27,1472,2659,744
28,256,3178,158
29,1472,727,150
30,256,151,150
31,1472,42,758
32,1472,486,756
33,1472,3061,135
34,256,418,150
35,256,1982,134
36,256,2529,762
37,1472,869,143
38,1472,2827,752
39,256,2621,152
40,1472,433,757
41,256,14,755
42,1472,1155,139
43,256,205,145
44,1472,2184,765
45,1472,2689,742
46,1472,537,741
47,256,683,744
48,1472,913,755
49,256,506,752
50,256,3063,129
51,1472,3986,737
52,256,2498,745
53,1472,2677,764
54,1472,658,755
55,1472,1782,143
56,1472,1720,766
57,256,763,765
58,256,3016,146
59,256,2438,140
60,256,1016,740
61,1472,9390,755
62,1472,799,759
63,256,1305,746
0,1472,2750,879
1,1472,1387,884
2,1472,1012,261
3,256,3162,1475
4,1472,2762,875
5,256,3025,267
6,256,258,894
7,256,1507,865
8,1472,2575,261
9,256,2597,874
10,256,1615,868
11,1472,902,877
12,1472,1726,868
13,1472,1259,260
14,256,2526,1496
15,1472,2210,1472
16,256,775,257
17,256,1003,872
18,1472,551,264
19,1472,298,261
20,256,1875,1489
21,1472,982,275
22,1472,3036,264
23,256,1276,865
24,1472,2591,264
25,1472,1748,880
26,1472,359,895
27,256,51,1480
28,256,1759,286
29,1472,357,886
30,1472,2756,278
31,256,10447,1494
32,256,1249,1492
33,1472,1617,871
34,1472,764,278
35,256,2380,262
36,1472,2427,890
37,256,1787,879
38,1472,3069,1488
39,1472,7192,280
40,256,3030,1493
41,1472,354,883
42,256,2030,875
43,1472,2388,273
44,1472,3176,1501
45,1472,689,1478
46,256,235,1477
47,1472,814,872
48,1472,493,1491
49,256,365,880
50,256,1033,257
51,1472,2449,1473
52,256,1787,873
53,256,1174,1500
54,256,3025,1491
55,256,3606,879
56,1472,871,1502
57,256,1262,893
58,1472,1753,274
59,1472,860,268
60,256,2497,868
61,1472,1683,1491
62,1472,1597,1495
63,256,1612,874
0,256,251,1615
1,256,1098,1620
2,256,2410,997
3,256,2020,1603
4,1472,2159,1611
5,256,1936,395
6,256,557,1022
7,1472,2059,993
8,256,2753,997
9,1472,1488,1002
10,256,2516,996
11,1472,221,1613
12,1472,16,1604
13,1472,1915,996
14,256,2820,1624
15,1472,648,2208
16,256,879,385
17,1472,1035,1000
18,1472,1278,1000
19,256,3074,997
20,256,847,1617
21,256,2035,1011
22,1472,3032,1000
23,256,2496,993
24,1472,2380,1000
25,256,3521,1616
26,1472,10522,1631
27,1472,895,1608
28,256,2097,414
29,1472,862,1622
30,256,2525,1014
31,256,835,1622
32,1472,2783,1620
33,1472,1423,1607
34,1472,2985,1014
35,256,3178,390
36,1472,963,1626
37,1472,7586,1007
38,256,2351,2224
39,256,848,1016
40,1472,3067,1621
41,1472,2414,1619
42,256,72,1003
43,1472,1145,1009
44,1472,1151,2237
45,256,2077,2214
46,256,3021,1605
47,256,944,1608
48,256,1337,2227
49,1472,922,1008
50,1472,273,385
51,1472,554,2209
52,256,426,1001
53,1472,9608,1628
54,256,2034,1619
55,1472,3060,1007
56,1472,9145,2238
57,256,564,1021
58,256,1088,1010
59,256,1420,1004
60,1472,1673,996
61,256,702,2227
62,1472,698,2231
63,1472,2686,1002
0,1472,370,1743
1,256,1498,1748
2,256,2380,1125
3,1472,2549,1731
4,1472,2413,2347
5,1472,262,523
6,1472,1277,1150
7,256,845,1729
8,256,877,1125
9,1472,960,1738
10,1472,115,1124
11,256,544,2349
12,256,2661,2340
13,256,1467,1732
14,256,1009,1752
15,256,2007,2944
16,1472,3088,513
17,256,1029,1736
