port,pkt_size,flowid,time
0,256,1986,15
1,1472,2591,7
2,256,552,26
3,256,10394,23
4,256,9516,21
5,256,9746,26
6,1472,7576,26
7,256,7472,9
8,256,9919,24
9,256,5259,1
10,256,5989,24
11,256,8291,11
12,256,716,31
13,1472,9310,4
14,256,10199,1
15,1472,7647,24
16,1472,5027,5
17,1472,10560,19
18,256,577,6
19,256,10181,20
20,1472,8286,28
21,256,4378,9
22,1472,5040,0
23,256,7413,17
24,256,9275,25
25,256,10469,19
26,256,8524,3
27,256,9321,6
28,256,3566,0
29,1472,5490,1
30,256,5906,11
31,256,6090,12
32,256,1904,9
33,1472,9860,1
34,1472,452,14
35,256,2558,10
36,256,4345,12
37,1472,7007,22
38,256,8466,17
39,1472,547,21
40,1472,7224,28
41,1472,8913,22
42,256,9096,27
43,1472,9991,30
44,1472,1705,27
45,1472,948,19
46,1472,10278,25
47,256,325,26
48,1472,3824,10
49,256,4082,28
50,1472,3032,13
51,256,3856,25
52,1472,5023,27
53,256,4905,13
54,256,4039,11
55,1472,9865,30
56,256,2210,11
57,1472,5360,4
58,1472,7510,28
59,1472,7155,9
60,256,6503,31
61,1472,538,21
62,1472,3065,8
63,1472,5543,15
0,256,8559,143
1,1472,405,743
2,1472,9099,154
3,1472,7697,151
4,1472,6260,149
5,1472,8169,154
6,1472,4009,762
7,256,9510,137
8,256,540,152
9,1472,841,129
10,1472,6388,152
11,256,7153,139
12,256,3423,159
13,1472,1078,740
14,1472,8903,129
15,1472,6941,760
16,1472,9058,741
17,1472,776,755
18,1472,6018,134
19,1472,10039,148
20,1472,9534,764
21,1472,3484,137
22,1472,4485,736
23,1472,1015,145
24,1472,7518,153
25,256,6317,147
26,256,3767,131
27,256,5703,134
28,1472,46,128
29,1472,1308,737
30,256,10277,139
31,1472,4082,140
32,256,5992,137
33,1472,443,737
34,1472,5573,750
35,256,856,138
36,256,7480,140
37,1472,7214,758
38,1472,8911,145
39,1472,4621,757
40,1472,5444,764
