port,pkt_size,flowid,time
0,1472,4878,2
1,256,9694,3
2,256,2546,2
3,256,7036,2
4,256,1891,0
5,256,1462,0
6,1472,980,0
7,1472,5932,2
8,1472,2831,1
9,1472,5065,0
10,1472,4578,0
11,1472,4992,2
12,256,7639,4
13,1472,83,3
14,256,3768,0
15,256,2432,4
16,1472,9616,1
17,256,65,3
18,1472,9650,0
19,1472,8248,4
20,256,10511,3
21,256,5543,4
22,256,10377,3
23,256,2111,1
24,256,7297,1
25,256,10204,0
26,256,3928,1
27,256,1573,2
28,256,2871,2
29,256,735,4
30,1472,673,1
31,256,1112,1
32,256,3529,3
33,1472,1923,3
34,1472,2821,0
35,1472,7769,4
36,256,8914,3
37,256,580,3
38,256,4802,2
39,256,1011,1
40,1472,6206,1
41,256,5652,3
42,1472,5250,2
43,256,9560,2
44,256,90,0
45,256,5565,3
46,256,3637,4
47,256,2234,1
48,256,3735,2
49,256,366,1
50,256,2833,3
51,1472,9311,2
52,1472,8367,4
53,1472,5339,3
54,1472,1462,4
55,256,1343,2
56,256,2104,0
57,1472,9766,2
58,1472,388,1
59,1472,8480,3
0,256,4889,117
1,256,2674,23
2,1472,5399,22
3,1472,7553,22
4,256,1278,20
5,1472,9619,20
6,1472,4359,115
7,1472,3720,117
8,256,8408,116
9,256,907,115
10,256,5366,115
11,256,903,117
12,1472,142,24
13,1472,4908,118
14,256,9766,20
15,256,8729,24
16,1472,569,116
17,1472,9099,23
18,256,10463,115
19,256,1225,119
20,256,4866,23
21,256,5320,24
22,256,1352,23
23,256,7547,21
24,1472,3834,21
25,256,9677,20
26,1472,8662,21
27,256,4561,22
28,256,8522,22
29,1472,6618,24
30,1472,5976,116
31,256,6605,21
32,256,3141,23
33,256,7156,118
34,1472,4083,115
35,256,9871,119
36,256,2451,23
37,1472,2942,23
38,1472,7998,22
39,256,8300,21
40,256,7009,116
41,1472,1667,23
42,1472,8312,117
43,1472,3463,22
44,1472,2371,20
45,256,7144,23
46,1472,759,24
47,1472,4740,21
48,256,6226,22
49,256,5637,21
50,256,3645,23
51,256,2427,117
52,256,7596,119
53,256,2667,118
54,1472,8089,119
55,1472,3856,22
56,256,3346,20
57,256,3336,117
58,256,3534,116
59,256,2645,118
0,256,5478,137
1,1472,4079,43
2,256,5619,137
3,1472,717,137
4,256,1134,40
5,1472,8120,135
6,1472,2595,230
7,1472,1053,232
8,1472,8845,136
9,1472,2217,135
10,1472,7524,135
11,1472,6995,137
12,256,8361,139
13,1472,10,233
14,256,3042,40
15,256,8677,44
16,1472,7236,231
17,1472,9641,138
18,256,2457,135
19,256,5549,139
20,1472,5285,43
21,256,3466,44
22,256,1629,43
23,256,1657,41
24,256,8168,136
25,1472,3979,40
26,1472,5404,136
27,1472,3635,42
28,256,412,42
29,1472,2384,139
30,1472,278,231
31,1472,4235,41
32,1472,8201,43
33,256,810,138
34,1472,7124,230
35,1472,5608,139
36,256,6659,43
37,1472,2904,138
38,1472,9258,137
39,1472,2924,41
40,256,9547,136
41,256,9633,138
42,256,1797,232
43,256,6988,137
44,1472,8425,135
45,256,6144,43
46,256,1174,139
47,256,6100,136
48,1472,325,42
49,256,5928,41
50,1472,725,43
51,256,8710,137
52,1472,6846,139
53,1472,7347,138
54,256,6157,234
55,256,188,137
56,256,7685,40
57,1472,3895,137
58,256,6051,136
59,1472,2545,138
0,1472,6761,157
1,256,3073,158
2,256,2461,157
3,256,5088,252
4,1472,10326,60
5,256,9958,250
6,256,1110,345
7,1472,9189,347
8,1472,2903,251
9,256,3700,250
10,256,9976,250
11,256,8011,252
12,1472,3028,159
13,1472,7159,348
14,1472,6758,60
15,1472,6297,64
16,1472,8586,346
17,256,7471,253
18,1472,1682,155
19,1472,9331,159
20,256,4651,158
21,1472,2240,64
22,1472,6828,63
23,256,2232,61
24,256,2763,156
25,1472,3350,155
26,1472,10554,251
27,1472,2607,157
28,256,7371,62
29,256,9663,254
30,1472,8984,346
31,256,6916,156
32,1472,7814,158
33,1472,4265,158
34,1472,2599,345
35,1472,5674,254
36,1472,704,63
37,1472,5523,253
38,256,4340,252
39,256,10372,156
40,1472,2249,156
41,256,1501,158
42,1472,8527,252
43,256,6249,157
44,256,9138,250
45,1472,1081,63
46,256,5111,159
47,1472,6303,156
48,1472,1905,157
49,1472,1923,61
50,1472,251,158
51,256,10130,157
52,256,5084,254
53,256,6056,253
54,256,1412,254
55,256,7873,157
56,256,10323,60
57,1472,4771,252
58,256,7330,156
59,256,70,253
0,256,2097,272
1,256,6990,178
2,1472,7912,177
3,256,7176,272
4,1472,2577,175
5,256,5623,270
6,1472,7126,365
7,256,10425,462
8,256,7105,366
9,1472,3884,270
10,256,6271,270
11,1472,10026,272
12,256,10006,274
13,256,8794,463
14,1472,8255,175
15,1472,1489,179
16,1472,9431,461
17,256,8770,273
18,256,1339,270
19,1472,4877,274
20,256,6612,178
21,1472,4868,179
22,256,5881,178
23,256,1866,81
24,256,4390,176
25,1472,9269,270
26,1472,1855,366
27,256,6945,272
28,256,9533,82
29,256,7993,274
30,1472,9104,461
31,256,9902,176
32,1472,7638,273
33,1472,10343,273
34,1472,1538,460
35,256,9980,369
36,1472,10248,178
37,1472,9948,368
38,1472,5480,272
39,256,8764,176
40,1472,10454,271
41,256,4096,178
42,256,5933,367
43,256,1948,177
44,1472,5800,270
45,256,3267,178
46,256,6943,179
47,256,10064,271
48,1472,5311,272
49,1472,316,176
50,256,9361,273
51,1472,6542,177
52,1472,1920,274
53,256,6036,273
54,1472,7442,274
55,256,8769,177
56,256,6854,80
57,256,3111,367
58,256,6840,176
59,256,4691,273
0,256,2418,292
1,256,7569,198
2,256,8432,292
3,1472,1395,292
4,1472,417,290
5,1472,9920,290
6,1472,9915,480
7,256,3595,482
8,1472,5469,386
9,256,10303,385
10,1472,6886,290
11,256,980,387
12,1472,6363,294
13,1472,652,483
14,256,6493,290
15,256,7468,294
16,256,3693,576
17,256,6334,293
18,256,7279,290
19,1472,5888,389
20,1472,9519,198
21,1472,8197,294
22,256,3572,198
23,1472,7065,101
24,1472,2196,196
25,1472,9856,385
26,1472,1012,481
27,256,10158,292
28,1472,2777,102
29,256,8203,294
30,1472,748,576
31,1472,8974,196
32,256,1473,388
33,256,3454,388
34,256,3822,575
35,1472,3688,389
36,256,155,293
37,1472,10398,483
38,1472,10434,387
39,1472,3615,196
40,1472,2150,386
41,256,376,198
42,1472,3309,387
43,1472,1841,197
44,1472,4005,385
45,256,6119,198
46,1472,55,199
47,1472,7360,291
48,1472,10078,387
49,1472,2293,291
50,1472,308,293
51,256,8300,292
52,256,2243,389
53,256,5051,293
54,256,3220,389
55,1472,8808,197
56,256,1559,100
57,256,7366,387
58,256,3238,196
59,256,356,293
0,256,9330,312
1,1472,1612,218
2,1472,8141,312
3,1472,10307,407
4,256,4394,405
5,1472,4409,405
6,1472,1318,595
7,256,3337,502
8,1472,8965,501
9,1472,864,405
10,256,1005,405
11,256,5048,407
12,256,10036,409
13,1472,2231,598
14,256,302,310
15,256,8281,314
16,256,3652,596
17,1472,6017,313
18,1472,8552,310
19,1472,615,504
20,256,4956,313
21,1472,1244,409
22,1472,2190,218
23,1472,7224,216
24,256,8499,311
25,1472,4271,500
26,1472,5073,596
27,1472,217,312
28,1472,8141,217
29,1472,9100,314
30,256,6814,691
31,256,1456,311
32,1472,6237,408
33,1472,539,408
34,256,4727,595
35,1472,429,504
36,1472,4615,313
37,256,1085,598
38,256,3326,502
39,1472,7408,311
40,256,8234,501
41,1472,7685,218
42,1472,176,502
43,256,8454,312
44,1472,2638,500
45,256,3905,218
46,256,2336,314
47,1472,761,406
48,1472,7118,502
49,256,6872,406
50,1472,7535,408
51,1472,5080,312
52,1472,8488,409
53,256,7705,313
54,1472,5349,409
55,1472,4212,312
56,256,4782,120
57,256,3509,407
58,256,7691,216
59,1472,1866,313
0,256,4640,332
1,1472,8678,333
2,256,8848,427
3,256,7972,522
4,256,3723,425
5,1472,8824,520
6,1472,247,710
7,256,10363,522
8,256,381,616
9,1472,642,520
10,1472,10493,425
11,256,8502,427
12,256,1874,429
13,256,6337,713
14,256,1972,330
15,1472,1702,334
16,256,1574,616
17,1472,6693,428
18,1472,6517,425
19,256,6932,619
20,256,7188,333
21,256,2913,524
22,1472,3143,333
23,1472,7456,331
24,256,10362,331
25,256,10292,615
26,256,45,711
27,256,1144,427
28,1472,4362,332
29,1472,6291,429
30,1472,166,711
