port,pkt_size,flowid,time
0,1472,1449,14
1,256,394,1
2,256,1583,9
3,256,2609,13
4,1472,2360,5
5,1472,331,12
6,256,1455,4
7,1472,1927,13
8,256,180,0
9,256,387,7
10,256,820,4
11,1472,1058,3
12,256,52,15
13,1472,1319,6
14,1472,1143,11
15,256,2083,0
16,1472,490,3
17,256,1321,13
18,1472,1736,1
19,1472,627,0
20,256,2719,15
21,1472,2744,11
22,256,1920,7
23,256,925,4
24,256,728,8
25,256,1641,11
26,1472,3030,9
27,1472,7268,3
28,256,1774,13
29,1472,1327,5
30,256,247,12
31,1472,2575,2
32,256,1235,10
33,1472,2965,0
34,1472,213,9
35,1472,2208,6
36,1472,995,8
37,256,7976,12
38,1472,1122,2
39,1472,366,13
40,256,1768,4
41,256,3596,6
42,1472,2781,2
43,1472,5,12
44,1472,1233,9
45,256,1235,12
46,1472,618,12
47,256,1257,4
48,1472,929,3
49,1472,282,1
50,256,574,15
51,256,1403,1
52,256,619,8
53,256,2637,10
54,256,791,9
55,256,1117,8
56,1472,95,6
57,256,2181,5
58,1472,3143,6
59,1472,1022,1
60,1472,9475,11
61,1472,2133,4
62,256,338,12
63,256,1489,9
0,1472,415,382
1,256,1027,65
2,256,1366,73
3,1472,3067,77
4,1472,542,373
5,256,1461,380
6,256,72,68
7,1472,9897,381
8,1472,3085,64
9,256,627,71
10,256,1378,68
11,256,972,371
12,1472,5191,79
13,256,428,374
14,256,1731,379
15,256,1136,64
16,256,1832,371
17,256,950,77
18,256,1946,369
19,1472,1875,368
20,256,536,79
21,256,197,379
22,1472,3114,71
23,256,2395,68
24,256,1387,72
25,1472,1182,75
26,256,1515,377
27,256,2654,371
28,1472,2596,77
29,1472,1008,373
30,1472,518,76
31,1472,1283,370
32,1472,474,74
33,1472,2573,368
34,1472,1414,377
35,256,2057,374
36,1472,1481,376
37,1472,1113,76
38,256,1850,370
39,256,1311,381
40,1472,512,68
41,256,1396,70
42,1472,1307,370
43,256,785,380
44,256,8658,377
45,1472,2976,76
46,1472,3048,380
47,256,1639,68
48,1472,2652,371
49,1472,2954,369
50,256,504,79
51,256,769,65
52,256,723,72
53,1472,3071,74
54,1472,20,73
55,256,229,72
56,1472,1925,374
57,256,2689,69
58,1472,2562,374
59,1472,441,369
60,1472,826,379
61,256,1095,372
62,256,2509,76
63,256,1398,73
0,256,1894,750
1,256,2511,129
2,1472,8184,137
3,256,2976,445
4,256,425,741
5,256,3047,444
6,256,2809,132
7,1472,2511,749
8,256,2416,432
9,1472,10420,135
10,1472,2117,132
11,1472,1188,435
12,256,3108,447
13,1472,1364,438
14,1472,1492,443
15,256,714,128
16,1472,1070,435
17,256,362,141
18,1472,830,433
19,1472,1004,736
20,256,2592,143
21,1472,1775,443
22,256,828,439
23,256,2847,132
24,256,621,136
25,256,1576,443
26,256,5437,441
27,256,2707,435
28,256,2602,445
29,256,1419,741
30,256,1919,444
