port,pkt_size,flowid,time
0,64,507,31
1,64,487,26
2,64,250,29
3,64,670,22
4,64,742,21
5,64,442,24
6,64,734,13
7,64,315,29
8,64,478,3
9,64,257,14
10,64,138,2
11,64,616,23
12,64,701,11
13,64,209,10
14,64,746,30
15,64,769,16
16,64,400,1
17,64,596,30
18,64,540,2
19,64,364,12
20,64,606,15
21,64,543,27
22,64,30,2
23,64,290,9
24,64,607,4
25,64,669,19
26,64,541,25
27,64,386,20
28,64,84,24
29,64,306,9
30,64,287,8
31,64,243,19
32,64,682,3
33,64,727,15
34,64,522,16
35,64,93,20
36,64,498,27
37,64,506,29
38,64,731,17
39,64,67,25
40,64,36,9
41,64,469,28
42,64,494,10
43,64,322,15
44,64,54,6
45,64,331,19
46,64,250,21
47,64,154,14
48,64,652,3
49,64,508,4
50,64,393,2
51,64,125,13
52,64,493,30
53,64,127,24
54,64,224,27
55,64,49,12
56,64,636,14
57,64,617,31
58,64,270,24
59,64,26,28
60,64,150,28
61,64,475,4
62,64,669,13
63,64,113,6
0,64,771,63
1,64,394,58
2,64,328,61
3,64,12,54
4,64,496,53
5,64,432,56
6,64,307,45
7,64,101,61
8,64,674,35
9,64,214,46
10,64,525,34
11,64,365,55
12,64,617,43
13,64,774,42
14,64,466,62
15,64,603,48
16,64,463,33
17,64,275,62
18,64,168,34
19,64,208,44
20,64,87,47
21,64,630,59
22,64,252,34
23,64,93,41
24,64,718,36
25,64,537,51
26,64,561,57
27,64,574,52
28,64,324,56
29,64,448,41
30,64,380,40
31,64,738,51
32,64,597,35
33,64,768,47
34,64,493,48
35,64,76,52
36,64,462,59
37,64,693,61
38,64,457,49
39,64,117,57
40,64,648,41
41,64,469,60
42,64,269,42
43,64,335,47
44,64,732,38
45,64,327,51
46,64,27,53
47,64,385,46
48,64,775,35
49,64,618,36
50,64,17,34
51,64,84,45
52,64,366,62
53,64,642,56
54,64,721,59
55,64,493,44
56,64,707,46
57,64,26,63
58,64,290,56
59,64,188,60
60,64,409,60
61,64,498,36
62,64,43,45
63,64,566,38
0,64,309,95
1,64,217,90
2,64,81,93
3,64,353,86
4,64,418,85
5,64,366,88
6,64,57,77
7,64,747,93
8,64,335,67
9,64,535,78
10,64,350,66
11,64,461,87
12,64,129,75
13,64,408,74
14,64,201,94
15,64,93,80
16,64,185,65
17,64,243,94
18,64,64,66
19,64,615,76
20,64,595,79
21,64,260,91
22,64,545,66
23,64,111,73
24,64,76,68
25,64,416,83
26,64,562,89
27,64,428,84
28,64,233,88
29,64,209,73
30,64,192,72
31,64,476,83
32,64,506,67
33,64,607,79
34,64,345,80
35,64,768,84
36,64,670,91
37,64,212,93
38,64,258,81
39,64,205,89
40,64,729,73
41,64,738,92
42,64,414,74
43,64,742,79
44,64,222,70
45,64,343,83
46,64,244,85
47,64,111,78
48,64,555,67
49,64,749,68
50,64,274,66
51,64,734,77
52,64,515,94
53,64,288,88
54,64,88,91
55,64,642,76
56,64,74,78
57,64,418,95
58,64,174,88
59,64,217,92
60,64,650,92
61,64,440,68
62,64,729,77
63,64,325,70
0,64,602,127
1,64,243,122
2,64,712,125
3,64,334,118
4,64,616,117
5,64,171,120
6,64,119,109
7,64,103,125
8,64,512,99
9,64,501,110
10,64,349,98
11,64,333,119
12,64,304,107
13,64,141,106
14,64,401,126
15,64,2,112
16,64,91,97
17,64,710,126
18,64,620,98
19,64,338,108
20,64,441,111
21,64,32,123
22,64,134,98
23,64,530,105
24,64,287,100
25,64,314,115
26,64,78,121
27,64,299,116
28,64,73,120
29,64,435,105
30,64,309,104
31,64,544,115
32,64,767,99
33,64,256,111
34,64,79,112
35,64,79,116
36,64,132,123
37,64,502,125
38,64,627,113
39,64,180,121
40,64,549,105
41,64,45,124
42,64,596,106
43,64,216,111
44,64,715,102
45,64,415,115
46,64,729,117
47,64,556,110
48,64,168,99
49,64,162,100
50,64,68,98
51,64,329,109
52,64,635,126
53,64,445,120
54,64,688,123
55,64,145,108
56,64,195,110
57,64,376,127
58,64,61,120
59,64,311,124
60,64,486,124
61,64,763,100
62,64,308,109
63,64,542,102
0,64,251,159
1,64,56,154
2,64,566,157
3,64,259,150
4,64,398,149
5,64,52,152
6,64,303,141
7,64,383,157
8,64,474,131
9,64,548,142
10,64,108,130
11,64,305,151
12,64,56,139
13,64,733,138
14,64,541,158
15,64,523,144
16,64,437,129
17,64,614,158
18,64,493,130
19,64,30,140
20,64,671,143
21,64,590,155
22,64,392,130
23,64,96,137
24,64,85,132
25,64,657,147
26,64,684,153
27,64,540,148
28,64,759,152
29,64,47,137
30,64,365,136
31,64,365,147
32,64,153,131
33,64,58,143
34,64,373,144
35,64,194,148
36,64,744,155
37,64,444,157
38,64,507,145
39,64,174,153
40,64,478,137
41,64,34,156
42,64,392,138
43,64,132,143
44,64,707,134
45,64,661,147
46,64,592,149
47,64,224,142
48,64,502,131
49,64,519,132
50,64,216,130
51,64,495,141
52,64,599,158
53,64,309,152
54,64,740,155
55,64,394,140
56,64,263,142
57,64,661,159
58,64,477,152
59,64,74,156
60,64,123,156
61,64,199,132
62,64,748,141
63,64,275,134
0,64,709,191
1,64,125,186
2,64,377,189
3,64,129,182
4,64,645,181
5,64,138,184
6,64,273,173
7,64,722,189
8,64,112,163
9,64,381,174
10,64,456,162
11,64,694,183
12,64,258,171
13,64,289,170
14,64,628,190
15,64,242,176
16,64,35,161
17,64,755,190
18,64,552,162
19,64,181,172
20,64,267,175
21,64,236,187
22,64,250,162
23,64,521,169
24,64,378,164
25,64,381,179
26,64,761,185
27,64,213,180
28,64,138,184
29,64,132,169
30,64,49,168
31,64,73,179
32,64,395,163
33,64,297,175
34,64,145,176
35,64,39,180
36,64,534,187
37,64,620,189
38,64,770,177
39,64,291,185
40,64,722,169
41,64,183,188
42,64,505,170
43,64,194,175
44,64,709,166
45,64,671,179
46,64,489,181
47,64,407,174
48,64,618,163
49,64,615,164
50,64,456,162
51,64,443,173
52,64,651,190
53,64,585,184
54,64,263,187
55,64,178,172
56,64,629,174
57,64,477,191
58,64,83,184
59,64,9,188
60,64,177,188
61,64,113,164
62,64,711,173
63,64,211,166
0,64,444,223
1,64,660,218
2,64,441,221
3,64,411,214
4,64,232,213
5,64,471,216
6,64,555,205
7,64,516,221
8,64,714,195
9,64,655,206
10,64,669,194
11,64,756,215
12,64,31,203
13,64,26,202
14,64,364,222
15,64,89,208
16,64,72,193
17,64,620,222
18,64,429,194
19,64,566,204
20,64,396,207
21,64,698,219
22,64,714,194
23,64,13,201
24,64,265,196
25,64,261,211
26,64,431,217
27,64,156,212
28,64,91,216
29,64,172,201
30,64,526,200
31,64,242,211
32,64,395,195
33,64,15,207
34,64,612,208
35,64,454,212
36,64,16,219
37,64,338,221
38,64,76,209
39,64,278,217
40,64,695,201
41,64,201,220
42,64,746,202
43,64,151,207
44,64,157,198
45,64,97,211
46,64,425,213
47,64,733,206
48,64,259,195
49,64,107,196
50,64,765,194
51,64,604,205
52,64,74,222
53,64,395,216
54,64,367,219
55,64,198,204
56,64,133,206
57,64,552,223
58,64,174,216
59,64,218,220
60,64,134,220
61,64,473,196
62,64,523,205
63,64,607,198
0,64,49,255
1,64,741,250
2,64,717,253
3,64,433,246
4,64,154,245
5,64,106,248
6,64,660,237
7,64,546,253
8,64,695,227
9,64,393,238
10,64,170,226
11,64,459,247
12,64,460,235
13,64,57,234
14,64,707,254
15,64,505,240
16,64,355,225
17,64,193,254
18,64,724,226
19,64,572,236
20,64,569,239
21,64,427,251
22,64,495,226
23,64,229,233
24,64,758,228
25,64,241,243
26,64,174,249
27,64,659,244
28,64,269,248
29,64,254,233
30,64,17,232
31,64,190,243
32,64,332,227
33,64,154,239
34,64,50,240
35,64,499,244
36,64,407,251
