port,pkt_size,flowid,time
0,256,106,1
1,256,276,8
2,1472,259,3
3,256,345,2
4,1472,264,4
5,256,336,9
6,1472,228,10
7,1472,89,4
8,1472,310,5
9,256,298,15
10,1472,272,1
11,256,120,6
12,1472,186,2
13,256,23,8
14,256,291,12
15,256,187,15
16,256,48,3
17,1472,345,4
18,256,166,10
19,256,176,4
20,256,291,11
21,1472,30,11
22,256,174,7
23,256,265,8
24,1472,325,4
25,1472,49,15
26,256,36,10
27,1472,75,15
28,1472,134,5
29,256,262,6
30,1472,292,5
31,1472,175,13
32,256,170,11
33,256,8,12
34,1472,313,14
35,256,342,0
36,1472,40,11
37,256,136,1
38,256,243,11
39,1472,88,15
40,256,1,7
41,256,328,8
42,256,128,12
43,1472,175,4
44,256,112,14
45,1472,309,8
46,256,271,9
47,1472,289,6
48,1472,37,3
49,1472,327,14
50,256,305,14
51,1472,175,1
52,256,204,9
53,1472,342,13
54,1472,157,2
55,1472,80,12
56,1472,138,8
57,256,218,1
58,256,229,9
59,1472,51,6
60,1472,127,10
61,256,215,1
62,1472,128,1
63,1472,19,8
0,1472,234,65
1,1472,330,72
2,1472,23,371
3,1472,15,66
4,256,68,372
5,256,127,73
6,1472,84,378
7,256,199,372
8,1472,330,373
9,1472,262,79
10,1472,268,369
11,256,126,70
12,1472,47,370
13,256,262,72
14,1472,226,76
15,256,247,79
16,256,279,67
17,1472,68,372
18,256,197,74
19,1472,306,68
20,256,155,75
21,1472,96,379
22,1472,98,71
23,256,251,72
24,1472,120,372
25,1472,130,383
26,1472,324,74
27,256,343,383
28,256,150,373
29,256,22,70
30,256,251,373
31,256,180,381
32,256,56,75
33,1472,42,76
34,256,242,382
35,1472,29,64
36,1472,136,379
37,256,194,65
38,1472,2,75
39,256,140,383
40,1472,297,71
41,256,307,72
42,1472,120,76
43,256,156,372
44,256,83,78
45,1472,235,376
46,1472,155,73
47,256,211,374
48,256,297,371
49,1472,208,382
50,1472,263,78
51,256,83,369
52,256,24,73
53,256,266,381
54,1472,145,370
55,1472,107,380
56,1472,120,376
57,256,283,65
58,256,63,73
59,256,123,374
60,1472,335,378
61,256,59,65
62,1472,217,369
63,256,29,376
0,256,11,433
1,256,281,440
2,256,188,739
3,1472,304,434
4,1472,196,436
5,1472,37,137
6,256,319,746
7,1472,142,436
8,1472,168,741
9,256,178,447
10,256,7,737
11,1472,315,134
12,1472,112,738
13,256,224,136
14,1472,302,444
15,256,342,143
16,256,241,131
17,256,116,740
18,256,217,138
19,256,126,436
20,1472,21,139
21,256,58,747
22,1472,271,439
23,256,150,136
24,256,60,740
25,1472,53,751
26,1472,172,442
27,256,345,447
28,1472,133,437
29,1472,237,134
30,256,146,437
31,1472,75,445
32,256,305,139
33,1472,161,444
34,1472,126,446
35,1472,38,432
36,1472,151,747
37,1472,21,129
38,1472,191,443
39,256,6,447
40,1472,168,439
41,256,106,136
42,256,21,444
43,256,112,436
44,1472,81,142
45,1472,322,744
46,1472,192,441
47,256,190,438
48,1472,43,435
49,1472,95,750
50,256,281,446
51,1472,248,433
52,256,336,137
53,256,75,445
54,256,154,738
55,1472,159,748
56,1472,77,744
57,1472,273,129
58,256,314,137
59,1472,85,438
60,1472,50,746
61,256,300,129
62,256,297,737
63,1472,169,440
0,256,15,497
1,1472,245,504
2,1472,82,803
3,256,252,802
4,256,287,804
5,256,109,505
6,1472,4,810
7,256,86,804
8,256,216,1109
9,256,76,511
10,256,235,801
11,256,56,502
12,256,195,1106
13,1472,83,200
14,1472,343,812
