port,pkt_size,flowid,time
0,1472,97,2
1,256,68,1
2,256,14,0
3,256,35,0
4,1472,75,3
5,256,71,3
6,256,74,2
7,1472,31,0
8,1472,6,1
9,1472,91,2
10,256,62,1
11,256,1,3
12,256,38,0
13,256,45,0
14,256,72,2
15,256,15,1
16,256,91,2
17,256,251,2
18,1472,50,2
19,1472,23,2
20,1472,22,3
21,1472,9,2
22,256,40,3
23,1472,33,1
24,1472,65,1
25,256,76,2
26,1472,43,1
27,256,21,1
28,1472,263,0
29,1472,9,2
30,256,75,1
31,256,65,2
32,1472,32,0
33,1472,94,3
34,1472,40,3
35,1472,3,0
36,1472,77,1
37,1472,4,3
38,1472,97,2
39,256,60,3
40,1472,47,2
41,256,37,0
42,1472,65,0
43,1472,38,2
44,1472,68,0
45,256,95,0
46,1472,95,3
47,1472,40,1
48,1472,34,2
49,256,7,0
50,256,91,3
51,256,87,3
52,256,28,2
53,1472,70,3
54,1472,49,1
55,1472,78,2
56,256,19,3
57,256,33,2
58,256,48,1
59,1472,58,2
60,1472,84,0
61,256,27,0
62,1472,81,1
63,256,79,0
0,1472,97,94
1,1472,92,17
2,256,12,16
3,256,80,16
4,1472,5,95
5,1472,23,19
6,256,72,18
7,1472,127,92
8,256,6,93
9,256,38,94
10,256,2,17
11,256,92,19
12,256,20,16
13,256,7,16
14,256,99,18
15,256,96,17
16,256,72,18
17,256,31,18
18,1472,245,94
19,1472,12,94
20,1472,94,95
21,1472,56,94
22,1472,88,19
23,1472,1,93
24,256,18,93
25,1472,108,18
26,256,251,93
27,1472,86,17
28,256,95,92
29,256,26,94
30,256,49,17
31,256,86,18
32,1472,31,92
33,1472,66,95
34,256,94,95
35,1472,72,92
36,256,46,93
37,1472,31,95
38,256,45,94
39,256,29,19
40,256,26,94
41,256,90,16
42,256,64,92
43,256,66,94
44,256,25,92
45,256,46,16
46,256,94,95
47,1472,7,93
48,256,95,94
49,1472,98,16
50,1472,31,19
51,1472,79,19
52,1472,71,18
53,256,49,95
54,256,83,93
55,256,40,94
56,1472,8,19
57,1472,35,18
58,256,74,17
59,256,307,94
60,1472,32,92
61,256,92,16
62,1472,66,93
63,256,31,16
0,256,62,186
1,256,27,109
2,256,77,32
3,1472,45,32
4,256,29,187
5,1472,88,111
6,256,70,34
7,1472,36,184
8,256,39,109
9,1472,95,110
10,256,48,33
11,1472,54,35
12,1472,19,32
13,1472,74,32
14,1472,85,34
15,1472,50,33
16,256,44,34
17,1472,208,34
18,1472,36,186
19,1472,14,186
20,256,76,187
21,1472,96,186
22,256,69,111
23,256,91,185
24,256,77,109
25,1472,6,110
26,256,90,109
27,256,18,109
28,1472,33,108
29,1472,79,110
30,1472,97,33
31,256,9,34
32,256,33,184
33,256,9,187
34,256,58,111
35,256,4,184
36,256,55,109
37,256,49,187
38,1472,62,110
39,1472,69,35
40,256,56,110
41,256,86,32
42,1472,55,108
43,256,47,110
44,256,300,108
45,1472,6,32
46,1472,38,111
47,256,75,185
