port,pkt_size,flowid,time
0,1472,85,24
1,256,303,37
2,1472,311,18
3,256,270,14
4,256,311,11
5,1472,39,16
6,256,161,22
7,1472,120,32
8,1472,70,17
9,1472,208,39
10,1472,188,33
11,256,120,20
12,256,169,48
13,256,37,28
14,256,289,37
15,1472,6,60
16,1472,196,36
17,1472,215,29
18,256,256,26
19,256,72,52
20,256,327,27
21,256,65,46
22,256,277,30
23,1472,257,30
24,1472,309,47
25,256,131,48
26,256,138,8
27,256,304,46
28,256,130,52
29,256,162,51
30,256,260,4
31,1472,249,55
32,1472,313,4
33,1472,81,31
34,1472,113,14
35,256,331,39
36,256,67,44
37,256,155,48
38,256,76,24
39,1472,96,37
40,256,294,62
41,256,152,52
42,256,274,53
43,1472,286,54
44,1472,40,0
45,1472,236,14
46,1472,316,20
47,1472,140,36
48,256,225,27
49,256,164,2
50,256,233,57
51,256,300,15
52,256,171,63
53,1472,170,7
54,256,273,28
55,1472,77,7
56,256,327,59
57,256,17,10
58,256,72,14
59,256,223,28
60,1472,156,12
61,256,330,49
62,1472,272,54
63,1472,225,41
0,256,79,1496
1,1472,304,293
2,256,239,1490
3,256,317,270
4,256,48,267
5,1472,171,1488
6,1472,270,278
7,1472,262,1504
8,1472,205,1489
9,256,292,1511
10,1472,336,1505
11,1472,188,276
12,1472,237,304
13,1472,162,284
14,256,62,293
15,256,272,1532
16,1472,268,1508
17,256,174,1501
18,256,237,282
19,256,17,308
20,256,58,283
21,1472,91,302
22,1472,169,286
23,256,53,1502
24,1472,335,1519
25,256,316,304
26,1472,142,264
27,1472,235,302
28,1472,195,308
29,256,201,307
30,1472,201,260
31,256,225,1527
32,1472,40,1476
33,1472,84,1503
34,1472,95,1486
35,256,128,295
36,1472,116,300
37,256,250,304
38,1472,312,280
39,1472,290,1509
40,1472,203,318
41,1472,91,308
42,1472,25,309
43,256,293,1526
44,256,311,1472
45,1472,137,1486
46,256,187,1492
47,1472,48,1508
48,1472,206,283
49,256,216,258
50,256,77,313
51,1472,217,271
52,1472,291,319
53,1472,79,1479
54,1472,223,284
55,1472,308,1479
56,256,286,315
57,256,226,266
58,1472,7,270
59,1472,61,284
60,256,11,1484
61,256,53,305
62,256,261,1526
