port,pkt_size,flowid,time
0,256,32,29
1,256,191,7
2,1472,256,4
3,256,196,19
4,1472,311,1
5,256,64,6
6,256,269,8
7,256,242,3
8,1472,98,28
9,1472,221,21
10,256,240,12
11,1472,59,21
12,256,134,25
13,256,244,26
14,256,183,17
15,256,172,28
16,1472,143,11
17,1472,189,9
18,1472,159,20
19,256,234,2
20,1472,157,11
21,1472,190,13
22,256,55,2
23,256,182,17
24,256,106,29
25,1472,39,1
26,1472,210,4
27,1472,117,28
28,1472,62,15
29,256,307,28
30,256,98,10
31,256,145,7
32,1472,194,8
33,1472,190,29
34,256,97,16
35,1472,273,20
36,1472,141,25
37,1472,223,29
38,1472,99,15
39,256,170,10
40,256,139,0
41,256,203,17
42,256,251,4
43,1472,315,10
44,256,198,2
45,256,172,7
46,1472,55,29
47,1472,268,13
48,1472,288,22
49,256,4,8
50,1472,58,23
51,1472,254,9
52,256,298,4
53,1472,58,17
54,256,257,26
55,256,291,8
56,256,80,31
57,256,262,5
58,1472,112,16
59,1472,229,12
60,1472,238,14
61,256,253,8
62,256,124,23
63,256,145,16
0,256,95,157
1,256,251,135
2,1472,182,740
3,1472,168,147
4,1472,295,737
5,1472,178,134
6,256,94,136
7,256,76,131
8,256,180,764
9,256,192,757
10,256,45,140
11,256,28,757
12,256,185,153
13,1472,108,154
14,256,127,145
15,256,317,156
16,256,308,747
17,256,134,745
18,256,213,756
19,256,161,130
20,256,258,747
21,1472,254,749
22,1472,73,130
23,256,10,145
24,256,235,157
25,1472,297,737
26,256,11,740
27,1472,112,764
28,256,207,751
29,1472,192,156
30,1472,102,138
31,256,277,135
32,1472,297,744
33,1472,130,765
34,256,127,144
35,1472,110,756
36,256,126,761
37,256,223,765
38,1472,263,751
39,256,151,138
40,256,210,128
41,1472,125,145
42,256,80,132
43,1472,159,746
44,1472,12,130
45,256,73,135
46,1472,177,765
47,256,248,749
48,1472,90,758
49,1472,137,136
50,256,194,759
51,256,126,745
52,1472,190,132
53,1472,42,753
54,1472,45,154
55,256,297,136
56,1472,254,159
57,1472,244,133
58,1472,300,752
59,1472,18,748
60,1472,3,750
61,1472,263,136
62,256,5,151
63,1472,275,144
0,256,128,285
1,1472,69,263
2,1472,122,1476
3,256,37,883
4,256,161,1473
5,256,305,870
6,256,125,264
7,256,224,259
8,256,269,892
9,256,93,885
10,256,114,268
11,1472,97,885
12,256,4,281
13,1472,53,890
14,1472,262,273
15,1472,191,284
16,1472,30,875
17,1472,78,873
18,1472,267,884
19,256,14,258
20,256,315,875
21,256,46,1485
22,256,215,866
23,256,279,273
24,256,223,285
25,256,104,1473
26,1472,121,868
27,256,252,1500
28,256,180,879
29,256,279,892
30,1472,45,874
31,256,76,263
32,256,227,1480
33,256,38,1501
34,256,220,272
35,1472,310,1492
36,256,160,889
37,1472,265,893
38,1472,33,1487
39,1472,300,266
40,1472,121,256
41,1472,150,881
42,256,306,260
43,1472,299,1482
44,1472,168,866
45,256,78,263
46,1472,12,1501
47,1472,224,877
