port,pkt_size,flowid,time
0,256,43,14
1,256,98,3
2,1472,100,9
3,1472,34,6
4,1472,31,7
5,256,104,8
6,256,102,6
7,256,96,2
8,256,22,12
9,1472,29,6
10,256,90,9
11,256,2,1
12,256,81,13
13,1472,88,0
14,1472,91,8
15,1472,37,12
16,256,59,9
17,1472,62,12
18,1472,118,4
19,256,99,0
20,256,55,0
21,1472,9,10
22,256,68,15
23,256,70,5
24,1472,28,0
25,256,52,10
26,256,312,0
27,1472,75,1
28,1472,24,7
29,1472,49,9
30,1472,43,12
31,256,76,6
32,256,67,15
33,1472,2,12
34,1472,9,4
35,1472,70,9
36,1472,67,4
37,256,81,12
38,256,200,10
39,256,78,9
40,256,89,5
41,256,32,11
42,1472,76,12
43,256,73,15
44,1472,1,6
45,256,42,3
46,256,80,13
47,256,31,12
48,256,41,0
49,1472,22,9
50,256,74,2
51,256,262,1
52,256,99,11
53,1472,24,11
54,1472,31,2
55,1472,20,7
56,256,67,4
57,1472,16,9
58,1472,82,6
59,1472,31,15
60,1472,61,5
61,256,102,6
62,256,59,3
63,256,45,4
0,256,9,78
1,256,33,67
2,256,15,377
3,256,167,374
4,1472,92,375
5,256,38,72
6,256,95,70
7,1472,43,66
8,1472,10,76
9,1472,12,374
10,256,55,73
11,256,34,65
12,256,40,77
13,256,46,368
14,256,47,376
15,256,15,380
16,256,50,73
17,256,280,380
18,256,20,372
19,1472,35,64
20,256,76,64
21,256,93,378
22,256,88,79
23,256,81,69
24,256,41,368
25,1472,81,74
26,256,18,64
27,256,47,369
28,1472,13,375
29,1472,62,377
30,256,66,380
31,256,329,70
32,256,80,79
33,256,28,380
34,256,65,372
35,256,27,377
36,1472,72,372
37,256,93,76
38,1472,104,74
39,1472,33,73
40,1472,88,69
41,256,42,75
42,1472,73,380
43,1472,77,79
44,256,40,374
45,256,81,67
46,1472,93,77
47,1472,330,76
48,1472,78,64
49,1472,67,377
50,256,51,66
51,1472,65,65
52,1472,86,75
53,1472,4,379
54,1472,96,370
55,256,49,375
56,1472,90,68
57,1472,241,377
58,256,49,374
59,256,79,383
60,256,16,373
61,1472,34,70
62,256,102,67
63,256,81,68
0,256,18,142
1,256,53,131
2,1472,46,441
3,256,2,438
4,256,104,743
5,1472,3,136
6,256,35,134
7,1472,47,434
8,1472,49,444
9,1472,34,742
10,256,68,137
11,256,3,129
12,256,76,141
13,1472,68,432
14,256,81,440
15,1472,13,444
16,256,45,137
17,1472,237,444
18,256,97,436
19,1472,75,432
20,1472,92,128
21,256,42,442
22,1472,73,143
23,256,77,133
24,1472,46,432
25,1472,35,442
26,256,20,128
27,1472,54,433
28,1472,84,743
29,256,57,745
30,1472,10,444
31,256,98,134
32,256,24,143
33,256,83,444
34,256,42,436
35,1472,60,441
36,256,101,740
37,1472,82,140
38,256,11,442
39,256,67,441
40,1472,81,437
41,256,86,139
42,256,52,748
43,1472,9,447
44,1472,3,438
45,256,12,131
46,256,97,445
47,256,95,444
48,1472,102,432
49,256,13,745
50,256,33,130
51,1472,72,433
52,256,51,443
53,256,23,747
54,256,81,738
55,1472,13,439
56,256,91,436
57,256,66,745
58,256,28,438
59,1472,67,447
60,256,42,437
61,1472,295,438
62,1472,84,131
63,256,73,132
0,256,15,206
1,256,16,195
2,1472,99,809
3,256,101,502
4,256,31,807
