port,pkt_size,flowid,time
0,256,94,3
1,1472,319,0
2,256,324,2
3,256,142,0
4,256,195,3
5,1472,273,1
6,1472,102,2
7,256,294,3
8,1472,302,1
9,256,42,1
10,1472,287,2
11,1472,134,1
12,1472,311,3
13,1472,97,2
14,1472,281,0
15,1472,223,2
16,256,268,0
17,256,67,3
18,256,184,0
19,256,281,0
20,256,124,1
21,256,282,2
22,256,55,2
23,256,148,3
24,256,300,3
25,256,277,1
26,1472,270,0
27,256,144,3
28,1472,210,2
29,256,200,1
30,256,274,3
31,1472,47,3
32,1472,175,0
33,1472,22,2
34,256,4,0
35,1472,178,1
36,256,9,2
37,256,177,3
38,1472,115,3
39,256,184,2
40,256,201,0
41,1472,217,3
42,1472,10,3
43,256,244,2
44,1472,255,2
45,256,139,3
46,1472,280,2
47,1472,51,1
48,1472,162,1
49,1472,58,0
50,1472,34,2
51,256,94,2
52,1472,283,1
53,1472,102,3
54,256,188,3
55,1472,185,1
56,1472,253,2
57,1472,120,0
58,256,87,3
59,256,129,0
60,1472,217,1
61,256,230,1
62,1472,260,1
63,256,281,3
0,1472,46,19
1,256,185,92
2,1472,207,18
3,1472,43,16
4,256,209,19
5,1472,282,93
6,1472,217,94
7,1472,307,19
8,256,296,93
9,256,12,17
10,256,119,94
11,256,237,93
12,256,102,95
13,256,151,94
14,256,221,92
15,1472,28,94
16,256,255,16
17,1472,154,19
18,256,69,16
19,256,306,16
20,256,268,17
21,256,285,18
22,256,137,18
23,256,11,19
24,1472,254,19
25,1472,197,17
26,1472,34,92
27,256,22,19
28,1472,149,94
29,1472,19,17
30,256,54,19
31,256,190,95
32,256,294,92
33,1472,69,94
34,256,90,16
35,256,124,93
36,1472,131,18
37,256,308,19
38,256,35,95
39,1472,236,18
40,1472,280,16
41,1472,316,95
42,1472,126,95
43,256,190,18
44,1472,71,94
45,1472,166,19
46,1472,140,94
47,1472,134,93
48,256,230,93
49,256,23,92
50,256,164,94
51,256,205,18
52,256,261,93
53,256,146,95
54,256,318,19
55,256,245,93
56,1472,60,94
57,1472,214,92
58,1472,142,19
59,256,192,16
60,1472,72,93
61,1472,209,17
62,1472,272,93
63,256,191,19
0,1472,297,111
1,1472,277,108
2,256,228,110
3,1472,67,108
4,1472,286,35
5,256,102,185
6,256,300,186
7,256,119,111
8,256,29,109
9,256,276,33
10,1472,198,110
11,1472,66,109
12,256,157,111
13,1472,173,110
14,1472,50,108
15,256,26,186
16,1472,100,32
17,1472,76,111
18,1472,224,32
19,256,1,32
20,256,86,33
21,1472,177,34
22,1472,181,34
23,256,318,35
24,256,240,111
25,1472,225,109
26,256,114,184
27,1472,30,35
28,256,222,186
29,1472,139,109
30,1472,118,35
31,1472,164,111
32,256,103,108
33,1472,198,186
34,256,137,32
35,1472,257,109
36,256,249,110
37,256,156,35
38,1472,326,111
39,1472,168,110
40,256,309,108
41,1472,126,187
42,256,131,187
43,1472,74,34
44,1472,296,186
45,256,108,111
46,1472,50,186
47,1472,73,185
48,1472,249,109
49,1472,165,108
50,256,62,110
51,256,152,34
52,1472,191,109
53,256,115,111
54,1472,305,35
55,1472,125,109
56,256,64,186
57,256,2,184
58,1472,165,111
