port,pkt_size,flowid,time
0,1472,87,16
1,1472,15,11
2,1472,81,5
3,256,71,10
4,1472,43,14
5,1472,77,17
6,1472,96,30
7,1472,23,20
8,256,52,22
9,256,60,26
10,256,282,18
11,256,73,7
12,256,87,8
13,256,1,16
14,256,45,20
15,256,74,5
16,1472,89,4
17,1472,9,15
18,1472,25,6
19,1472,70,13
20,256,19,12
21,1472,27,4
22,256,35,25
23,256,86,0
24,256,5,4
25,256,35,14
26,1472,251,7
27,256,211,25
28,1472,56,18
29,256,16,18
30,256,74,7
31,256,51,29
32,256,11,3
33,1472,9,14
34,256,310,31
35,1472,7,25
36,256,35,22
37,1472,164,24
38,256,12,23
39,1472,17,7
40,256,54,4
41,256,27,28
42,1472,41,9
43,1472,79,20
44,256,86,21
45,1472,74,17
46,256,47,18
47,1472,50,31
48,1472,71,0
49,1472,15,27
50,256,53,14
51,256,36,28
52,256,3,16
53,256,92,12
54,256,87,30
55,1472,31,10
56,256,26,20
57,256,89,30
58,1472,56,16
59,256,82,4
60,256,33,20
61,1472,76,12
62,256,1,28
63,256,50,13
0,256,35,752
1,1472,1,747
2,1472,97,741
3,1472,30,138
4,256,63,750
5,1472,97,753
6,1472,35,766
7,1472,52,756
8,1472,20,150
9,1472,57,154
10,256,65,146
11,1472,90,135
12,256,77,136
13,1472,67,144
14,256,15,148
15,256,41,133
16,1472,17,740
17,256,89,751
18,256,54,742
19,256,47,749
20,256,14,140
21,256,28,740
22,1472,82,153
23,1472,41,128
24,1472,290,132
25,1472,78,142
26,1472,14,743
27,1472,72,153
28,256,2,754
29,1472,78,146
30,1472,3,135
31,256,78,157
32,256,36,131
33,1472,19,750
34,256,26,159
35,1472,65,761
36,1472,80,150
37,256,56,760
38,1472,67,151
39,256,89,743
40,1472,43,132
41,256,6,156
42,1472,41,745
43,1472,75,756
44,256,74,149
45,1472,35,753
46,1472,94,146
47,1472,6,767
48,1472,13,736
49,256,79,763
50,256,18,142
51,256,59,156
52,1472,12,144
53,1472,63,140
54,1472,64,158
55,256,53,746
56,256,24,148
57,1472,37,158
58,1472,87,752
59,256,19,132
60,256,105,148
61,256,15,748
62,1472,9,156
63,1472,62,141
0,256,1,880
1,256,86,1483
2,1472,19,1477
3,1472,23,874
4,1472,74,878
5,256,13,1489
6,1472,49,1502
7,256,75,1492
8,256,41,886
9,1472,53,890
10,256,94,274
11,1472,5,871
12,1472,8,264
13,256,25,880
14,1472,63,276
15,256,22,261
16,1472,91,1476
17,1472,40,879
18,256,74,870
19,256,27,877
20,1472,57,268
21,256,200,868
22,1472,73,889
23,256,261,864
24,256,61,868
25,256,39,878
26,256,90,1479
27,1472,23,889
28,1472,67,882
29,1472,81,882
30,256,53,871
31,1472,94,285
32,256,35,259
33,1472,48,1486
34,1472,86,287
35,1472,75,1497
36,256,10,886
37,256,62,888
38,256,144,887
39,256,1,871
40,256,68,868
41,1472,13,284
42,1472,17,1481
43,256,36,1492
44,256,30,277
45,256,27,1489
46,1472,88,882
47,1472,59,1503
48,1472,11,1472
49,1472,13,891
50,1472,50,270
51,1472,94,284
52,1472,60,880
53,256,80,876
54,1472,89,894
55,256,60,874
56,256,49,276
57,1472,18,894
58,256,67,1488
59,256,40,260
60,1472,19,276
61,1472,52,876
62,1472,57,892
63,1472,17,877
0,256,91,1008
1,1472,69,1611
2,1472,10,2213
3,256,69,1610
4,1472,70,1614
5,256,76,1617
6,256,6,2238
7,1472,143,1620
8,1472,91,1014
9,1472,8,1626
10,256,39,402
11,1472,38,1607
12,256,76,1000
13,1472,16,1008
14,256,1,1012
15,256,47,389
16,256,42,2212
17,1472,2,1615
18,256,52,998
19,256,62,1005
20,1472,61,1004
21,1472,25,996
22,256,46,1625
23,256,31,992
24,256,21,996
25,256,48,1006
26,256,95,1607
27,1472,46,1625
28,1472,82,1618
29,1472,53,1618
30,256,28,999
31,1472,32,1021
32,1472,77,387
33,1472,10,2222
34,1472,20,1023
35,1472,47,2233
36,256,4,1014
37,256,13,1016
38,1472,296,1015
39,256,311,999
40,1472,21,996
41,1472,34,1020
42,1472,41,2217
43,256,66,1620
44,256,68,405
45,1472,59,1617
46,1472,68,1618
47,1472,47,2239
48,1472,7,2208
49,1472,60,1627
50,1472,83,1006
51,1472,1,1020
52,1472,11,1616
53,256,66,1004
54,1472,29,1630
55,1472,28,1002
56,256,42,404
57,1472,1,1630
58,256,4,1616
59,256,71,388
60,1472,15,1012
61,1472,40,1612
62,256,80,1628
63,256,83,1613
0,1472,68,1136
1,1472,90,2347
2,1472,11,2949
3,256,36,1738
4,256,60,2350
5,1472,1,1745
6,256,90,2366
7,256,39,2356
8,1472,12,1750
9,256,53,2362
10,256,40,530
11,1472,11,2343
12,1472,2,1128
13,256,90,1744
14,256,25,1140
15,256,30,517
16,1472,21,2340
17,1472,93,2351
18,256,11,1126
19,1472,66,1133
20,256,83,1740
21,1472,49,1732
22,256,70,1753
23,256,14,1120
24,1472,91,1124
25,1472,13,1134
26,256,230,1735
27,1472,41,2361
28,1472,61,2354
29,1472,191,2354
30,256,61,1127
31,1472,7,1757
32,256,63,1123
33,256,7,2958
34,1472,2,1759
35,256,55,2969
36,1472,38,1142
37,256,75,1144
38,1472,52,1751
39,256,15,1127
40,256,3,1732
41,256,7,1756
42,1472,170,2953
43,256,72,1748
44,256,5,533
45,256,88,2353
46,256,47,2354
47,1472,21,2975
48,256,56,2944
49,1472,90,2363
50,1472,29,1742
51,256,41,1756
52,256,267,2352
53,256,96,1132
54,256,21,2366
55,1472,46,1738
56,1472,2,532
57,256,43,2366
58,256,90,1744
59,256,96,516
60,256,131,1748
61,256,55,2348
62,256,35,1756
63,256,87,1741
0,1472,87,1872
1,256,73,3083
2,256,71,3685
3,1472,143,1866
4,256,50,2478
5,1472,3,2481
6,256,45,2494
7,256,75,2484
8,256,10,2486
9,256,39,2490
10,256,19,658
11,256,294,3079
12,256,19,1864
13,256,86,1872
14,256,82,1268
15,1472,27,645
16,256,52,3076
17,256,60,3087
18,256,29,1254
19,1472,18,1869
20,1472,80,1868
21,256,61,2468
22,1472,81,1881
23,256,44,1248
24,1472,17,1860
25,256,58,1870
26,1472,12,1863
27,1472,2,3097
28,256,93,3090
29,256,96,3090
30,1472,188,1255
31,256,13,2493
32,256,37,1251
33,1472,144,3086
34,256,260,2495
35,1472,30,3097
36,1472,42,1878
37,256,23,1272
38,256,62,2487
39,256,61,1255
40,256,28,1860
41,1472,3,1884
42,1472,21,3689
43,1472,46,1876
44,1472,18,661
45,256,10,2481
46,1472,26,2482
47,256,76,3711
48,256,31,3072
49,256,48,3099
50,1472,96,2478
51,256,21,1884
52,1472,30,2480
53,256,63,1260
54,256,4,2494
55,1472,38,2474
56,256,34,1268
57,256,172,2494
58,1472,59,1872
59,256,169,644
60,1472,46,1876
61,256,2,2476
62,256,2,1884
63,1472,53,1869
0,1472,66,2608
1,256,89,3211
2,1472,80,3813
3,256,24,2602
4,256,96,2606
5,256,2,3217
6,1472,26,2622
7,1472,20,2612
8,1472,74,2614
9,256,15,2618
10,1472,70,786
11,256,66,3207
12,1472,18,1992
13,1472,17,2000
14,256,68,1396
15,256,21,1381
16,256,13,3204
17,1472,74,3215
18,256,24,1382
19,1472,27,2605
20,1472,71,2604
21,1472,63,2596
22,256,8,2617
23,1472,74,1376
24,256,44,2596
25,1472,75,1998
26,1472,25,2599
27,256,86,3833
28,1472,80,3218
29,256,31,3218
30,256,64,1991
31,256,45,2621
32,1472,34,1379
33,1472,25,3822
34,1472,74,2623
35,1472,59,3833
36,256,68,2614
37,256,69,1400
38,1472,44,2615
39,1472,15,1383
40,256,40,1988
41,256,5,2620
42,1472,37,4425
43,1472,41,2612
44,256,18,1397
45,256,57,2609
46,1472,228,3218
47,256,49,3839
48,1472,4,3200
49,256,5,3227
50,1472,86,3214
51,1472,81,2012
52,256,5,3216
53,256,34,1388
54,1472,93,2622
55,1472,54,3210
56,256,41,1396
57,256,186,2622
58,1472,15,2608
59,1472,4,772
60,256,82,2612
61,1472,24,2604
62,256,81,2012
63,1472,35,2605
0,256,33,3344
1,1472,73,3339
2,1472,59,4549
3,256,96,2730
4,256,44,2734
5,1472,16,3345
6,1472,70,3358
7,256,90,3348
8,256,53,3350
9,1472,96,2746
10,1472,50,1522
11,1472,69,3335
12,1472,23,2728
13,256,20,2736
14,1472,46,1524
15,1472,76,1509
16,256,66,3332
17,1472,27,3951
18,256,17,1510
19,256,3,3341
20,256,24,3340
21,1472,48,3332
22,1472,82,2745
23,1472,142,2112
24,256,66,2724
25,256,95,2734
26,1472,62,3335
27,256,67,3961
28,256,87,3954
29,256,29,3346
30,256,59,2119
31,1472,39,2749
32,256,42,2115
33,256,46,4558
34,256,24,3359
