port,pkt_size,flowid,time
0,256,11,15
1,1472,36,9
2,256,83,30
3,1472,67,17
4,256,14,35
5,1472,5,46
6,1472,41,32
7,1472,78,8
8,1472,187,30
9,1472,96,5
10,1472,61,14
11,1472,35,59
12,1472,295,8
13,1472,11,3
14,256,76,15
15,1472,39,53
16,1472,15,16
17,256,81,12
18,256,75,52
19,1472,28,13
20,1472,7,10
21,1472,50,9
22,256,91,33
23,1472,64,56
24,256,47,53
25,256,291,44
26,1472,28,4
27,256,201,37
28,1472,98,56
29,1472,34,38
30,1472,6,15
31,1472,48,56
32,256,53,55
33,256,72,29
34,256,98,41
35,256,59,41
36,256,55,50
37,1472,69,39
38,256,68,3
39,1472,59,31
40,256,149,33
41,256,86,17
42,1472,25,5
43,1472,70,42
44,1472,40,45
45,1472,74,7
46,256,28,51
47,256,30,53
48,256,73,11
49,1472,42,38
50,1472,31,18
51,1472,35,2
52,256,38,59
53,1472,100,13
54,1472,10,40
55,256,87,19
56,1472,22,28
57,1472,60,63
58,256,60,63
59,256,58,52
60,1472,9,61
61,1472,89,8
62,1472,96,28
63,1472,313,30
0,1472,32,271
1,1472,34,1481
2,1472,52,286
3,256,85,1489
4,1472,30,291
5,1472,87,1518
6,256,74,1504
7,1472,63,1480
8,1472,67,1502
9,256,32,1477
10,256,90,1486
11,256,121,1531
12,1472,51,1480
13,1472,76,1475
14,1472,4,271
15,1472,40,1525
16,1472,82,1488
17,256,52,268
18,256,92,308
19,1472,91,1485
20,256,41,1482
21,256,231,1481
22,1472,99,289
23,1472,19,1528
24,1472,72,309
25,1472,61,300
26,256,60,1476
27,256,71,293
28,256,69,1528
29,256,92,1510
30,256,38,1487
31,1472,43,1528
32,256,41,311
33,1472,55,285
34,1472,72,297
35,256,5,297
36,1472,49,306
37,1472,142,1511
38,256,19,259
39,256,62,1503
40,1472,22,289
41,1472,101,273
42,1472,73,1477
43,256,71,1514
44,1472,36,1517
45,1472,90,1479
46,256,60,307
47,256,60,309
48,1472,86,267
49,256,202,1510
50,256,9,1490
51,1472,87,1474
52,256,31,315
53,1472,18,1485
54,256,201,1512
55,256,101,275
56,256,18,1500
57,1472,6,1535
58,256,66,319
59,256,86,308
60,1472,91,1533
61,1472,14,1480
62,256,25,1500
63,1472,6,1502
0,256,55,1743
1,256,121,2953
2,1472,87,1758
3,256,83,1745
4,256,95,1763
5,256,99,2990
6,256,39,1760
7,1472,86,2952
8,1472,89,2974
9,1472,78,1733
10,256,10,1742
11,1472,29,1787
12,256,11,2952
13,256,39,2947
14,256,12,1743
15,1472,54,2997
16,1472,71,2960
17,256,60,524
18,256,66,564
19,256,95,2957
20,256,98,1738
21,1472,85,1737
22,256,90,1761
23,256,58,3000
24,256,79,1781
25,1472,26,1772
26,1472,82,1732
27,1472,53,549
28,256,41,1784
29,1472,78,1766
30,256,16,1743
31,256,65,3000
32,256,83,567
33,256,72,1757
34,256,39,1769
35,256,74,553
36,256,8,1778
37,1472,17,2983
38,256,5,515
39,256,18,1759
40,1472,43,1761
41,1472,33,1745
42,1472,49,2949
43,256,49,1770
44,256,106,2989
45,1472,13,2951
46,256,52,563
47,1472,40,565
48,1472,16,1739
49,1472,25,1766
50,256,4,1746
