port,pkt_size,flowid,time
0,1472,8,11
1,256,40,5
2,1472,159,15
3,1472,219,13
4,1472,83,5
5,1472,256,8
6,1472,197,10
7,1472,213,7
8,1472,212,13
9,256,282,9
10,1472,282,11
11,256,100,12
12,1472,143,4
13,256,89,15
14,256,307,10
15,256,96,9
16,256,177,11
17,256,195,9
18,256,207,1
19,1472,203,10
20,256,214,15
21,256,204,7
22,1472,116,11
23,256,99,10
24,1472,90,9
25,256,19,3
26,256,195,4
27,256,280,5
28,256,509,6
29,256,221,0
30,1472,127,13
31,1472,299,12
32,256,10,11
33,256,85,4
34,256,83,5
35,1472,289,2
36,256,96,3
37,256,132,6
38,1472,174,0
39,1472,151,11
40,256,85,2
41,1472,271,13
42,256,266,7
43,1472,1,10
44,256,484,10
45,1472,213,14
46,1472,88,7
47,1472,307,3
48,1472,306,6
49,256,84,2
50,256,260,14
51,1472,50,7
52,256,252,11
53,256,306,10
54,1472,217,0
55,1472,194,7
56,1472,257,5
57,256,108,15
58,1472,197,4
59,1472,23,10
60,256,85,9
61,1472,101,4
62,256,154,1
63,256,304,13
0,1472,135,379
1,256,76,69
2,1472,280,383
3,1472,169,381
4,256,55,373
5,256,19,376
6,1472,79,378
7,256,1,375
8,1472,122,381
9,1472,137,73
10,256,109,379
11,1472,174,76
12,1472,129,372
13,1472,300,79
14,256,48,74
15,1472,21,73
16,256,62,75
17,1472,8,73
18,256,34,65
19,256,206,378
20,1472,150,79
21,256,625,71
22,256,50,379
23,1472,936,74
24,1472,21,377
25,1472,130,67
26,256,303,68
27,256,56,69
28,1472,130,70
29,256,44,64
30,1472,48,381
31,1472,152,380
32,1472,259,75
33,256,80,68
34,256,114,69
35,256,215,370
36,1472,200,67
37,256,5,70
38,1472,148,368
39,1472,55,379
40,1472,30,66
41,256,63,381
42,256,158,71
43,1472,80,378
44,1472,143,74
45,1472,16,382
46,256,71,375
47,1472,247,371
48,1472,15,374
49,256,170,66
50,256,140,78
51,1472,277,375
52,256,19,75
53,256,762,74
54,1472,146,368
55,256,240,375
56,1472,94,373
57,1472,112,79
58,1472,168,372
59,1472,40,378
60,256,83,73
61,256,180,372
62,1472,165,65
63,1472,169,77
0,1472,92,747
1,1472,57,133
2,256,96,751
3,256,108,749
4,1472,164,437
5,1472,127,440
6,1472,206,746
7,256,213,439
8,1472,307,749
9,1472,106,441
10,1472,58,443
11,1472,153,444
12,1472,88,740
13,256,229,447
14,1472,256,138
15,1472,104,441
16,1472,228,139
17,256,204,441
18,1472,210,129
19,1472,252,442
20,256,146,447
21,1472,56,135
22,1472,15,443
23,256,10,442
24,1472,3,745
25,256,105,435
26,1472,163,132
27,256,138,133
28,256,111,438
29,256,66,128
30,256,231,749
31,1472,39,748
32,1472,271,443
33,256,171,132
34,256,132,133
35,1472,79,434
36,256,860,435
37,1472,171,134
38,1472,231,736
39,1472,130,747
40,256,160,434
41,256,182,445
42,256,29,135
43,1472,264,746
44,256,70,442
45,256,135,750
46,1472,109,439
47,256,138,739
48,1472,17,742
49,256,86,130
50,256,33,142
51,256,32,743
52,256,266,139
53,1472,224,138
54,1472,246,736
55,1472,215,439
56,1472,118,741
57,1472,277,447
58,256,141,740
59,1472,125,746
60,256,168,137
61,1472,182,436
62,1472,105,433
63,1472,189,445
0,256,68,1115
1,1472,19,501
2,1472,217,815
3,1472,106,813
4,256,288,805
5,1472,803,808
6,1472,160,1114
7,256,149,503
8,256,179,1117
9,256,175,809
10,256,138,811
11,256,163,812
12,1472,182,1108
13,1472,42,511
14,1472,108,506
15,256,819,809
16,256,9,507
17,256,90,505
18,256,222,497
19,1472,66,810
20,1472,221,511
21,256,145,503
22,1472,302,811
23,256,171,506
24,256,48,1113
25,256,70,499
26,1472,1,500
27,1472,204,197
28,256,153,502
29,256,108,192
30,256,278,813
31,1472,208,1116
32,256,103,811
33,256,221,196
34,1472,162,197
35,256,304,802
36,1472,61,499
37,1472,63,502
38,1472,229,1104
39,256,172,1115
40,1472,13,498
41,1472,11,509
42,256,69,199
43,1472,73,1114
44,1472,150,506
45,1472,147,814
46,256,111,807
47,1472,55,803
48,256,201,1110
49,1472,629,194
50,256,220,206
51,256,298,807
52,1472,180,203
53,256,261,506
54,1472,56,1104
55,1472,184,807
56,1472,173,1109
57,1472,375,815
58,256,73,804
59,256,245,1114
60,1472,74,201
61,1472,174,804
62,1472,15,801
63,256,111,813
0,256,48,1179
1,256,125,869
2,1472,137,1183
3,256,292,1181
4,256,206,869
5,256,41,1176
6,256,302,1482
7,256,280,567
8,256,218,1181
9,256,214,873
10,256,216,875
11,256,107,876
12,256,266,1476
13,256,216,879
14,1472,289,874
15,1472,150,873
16,256,53,571
17,256,214,569
18,1472,118,561
19,1472,25,1178
20,1472,166,879
21,256,92,567
22,1472,210,1179
23,256,39,570
24,256,252,1177
25,256,290,563
26,256,295,868
27,256,165,565
28,1472,131,566
