port,pkt_size,flowid,time
0,256,137,2
1,256,199,32
2,256,209,29
3,1472,210,0
4,1472,958,39
5,256,916,63
6,256,199,14
7,256,223,57
8,1472,179,53
9,256,248,30
10,1472,258,38
11,1472,82,62
12,1472,78,45
13,1472,270,41
14,256,154,31
15,1472,30,3
16,1472,27,60
17,1472,252,31
18,256,66,41
19,256,248,22
20,256,199,25
21,1472,68,4
22,1472,14,38
23,1472,115,38
24,1472,27,14
25,1472,107,8
26,256,204,43
27,256,15,52
28,256,177,19
29,1472,226,28
30,1472,381,54
31,256,240,61
32,256,164,16
33,1472,140,45
34,1472,59,14
35,256,49,21
36,1472,186,27
37,256,71,52
38,1472,85,58
39,256,10,47
40,256,272,33
41,256,146,3
42,256,119,12
43,256,213,24
44,1472,24,15
45,256,290,24
46,256,100,60
47,1472,197,53
48,1472,123,56
49,1472,25,39
50,1472,283,11
51,256,57,9
52,256,136,58
53,256,302,33
54,1472,254,53
55,1472,61,31
56,256,270,3
57,256,189,20
58,1472,96,40
59,256,406,45
60,1472,114,35
61,1472,68,19
62,256,53,44
63,1472,94,19
0,1472,196,258
1,1472,36,288
2,256,173,285
3,1472,544,1472
4,256,771,1511
5,256,204,319
6,1472,181,270
7,1472,308,313
8,256,50,1525
9,1472,69,286
10,1472,298,1510
11,256,85,1534
12,1472,43,1517
13,256,186,1513
14,256,29,287
15,1472,213,1475
16,1472,143,1532
17,256,155,1503
18,256,299,297
19,256,2,278
20,1472,269,281
21,1472,108,1476
22,1472,161,1510
23,1472,133,1510
24,1472,307,1486
25,256,175,1480
26,1472,187,299
27,1472,38,308
28,1472,167,275
29,256,200,1500
30,1472,43,1526
31,1472,458,317
32,1472,186,272
33,256,174,1517
34,256,1023,1486
35,256,127,277
36,256,120,1499
37,256,80,308
38,256,106,1530
39,1472,297,303
40,1472,69,289
41,1472,88,259
42,256,265,268
43,1472,192,280
44,256,41,1487
45,1472,67,280
46,1472,263,316
47,256,149,1525
48,256,269,1528
49,256,76,1511
50,1472,88,1483
51,1472,25,265
52,256,153,314
53,1472,142,289
54,1472,70,1525
55,256,190,1503
56,1472,178,259
57,1472,160,276
58,256,195,1512
59,1472,170,301
60,256,232,1507
61,256,235,1491
62,1472,25,300
63,256,21,1491
0,1472,102,1730
1,1472,290,1760
2,1472,227,541
3,1472,181,2944
4,1472,283,1767
5,1472,197,575
6,256,151,1742
7,256,109,1785
8,1472,228,1781
9,1472,186,1758
10,1472,308,2982
11,256,173,1790
12,256,36,2989
13,256,55,1769
14,1472,32,543
15,256,30,2947
16,1472,204,3004
17,256,135,1759
18,256,296,553
19,256,235,534
20,256,158,1753
21,1472,105,2948
22,256,133,2982
23,256,169,2982
24,256,156,2958
25,1472,208,1736
26,256,175,1771
27,1472,228,1780
28,256,260,1747
29,1472,128,1756
30,256,283,2998
31,1472,56,1789
32,256,167,1744
33,1472,58,1773
34,256,62,1742
35,1472,136,533
36,1472,171,1755
37,1472,10,564
38,256,203,1786
39,1472,268,1775
40,1472,253,1761
41,1472,185,1731
42,1472,171,524
43,1472,31,1752
44,256,178,1743
45,256,278,1752
46,256,293,1788
47,1472,285,1781
48,1472,149,1784
49,1472,95,1767
50,1472,264,2955
51,1472,307,1737
52,1472,239,570
53,1472,108,1761
54,256,170,2997
55,256,174,1759
56,256,197,1731
57,1472,646,1748
58,256,283,1768
59,256,245,1773
60,256,2,1763
61,1472,206,1747
62,256,30,1772
63,1472,222,1747
0,1472,227,3202
1,256,37,3232
2,256,129,2013
3,256,214,4416
4,256,186,3239
5,1472,169,2047
6,256,219,1998
7,1472,37,2041
8,256,297,3253
9,1472,41,3230
10,256,171,4454
11,1472,192,2046
12,1472,236,3245
13,1472,125,2025
14,1472,1,2015
15,256,281,3203
16,1472,207,4476
17,256,25,2015
18,1472,271,809
19,256,56,790
20,1472,234,2009
21,1472,277,4420
22,1472,214,3238
23,256,54,3238
