port,pkt_size,flowid,time
0,1472,817,2
1,256,252,3
2,256,232,3
3,256,127,1
4,1472,282,3
5,1472,44,3
6,1472,120,2
7,1472,170,3
8,256,214,3
9,256,69,0
10,1472,224,4
11,256,176,4
12,1472,267,4
13,1472,106,2
14,256,145,3
15,1472,204,1
16,1472,259,1
17,256,125,3
18,1472,54,4
19,1472,307,1
20,256,482,3
21,256,294,3
22,256,135,3
23,256,285,2
24,1472,251,1
25,256,189,3
26,256,29,1
27,256,251,0
28,256,108,2
29,1472,263,4
30,1472,207,4
31,1472,145,1
32,1472,141,4
33,256,150,1
34,256,115,4
35,1472,168,0
36,256,175,2
37,256,157,0
38,256,217,4
39,1472,13,3
40,1472,260,2
41,256,293,4
42,256,187,0
43,256,299,0
44,1472,29,3
45,256,15,0
46,1472,307,1
47,1472,264,2
48,256,179,4
49,256,21,2
50,1472,166,2
51,256,295,2
52,1472,3,2
53,1472,191,0
54,1472,151,3
55,256,168,1
56,256,220,4
57,1472,141,0
58,256,268,3
59,1472,133,2
0,256,465,117
1,1472,56,23
2,256,128,23
3,256,128,21
4,256,118,118
5,256,5,118
6,256,286,117
7,256,14,118
8,256,260,23
9,1472,108,20
10,1472,216,119
11,1472,12,24
12,256,227,119
13,256,172,117
14,1472,20,23
15,1472,3,116
16,256,180,116
17,256,251,23
18,256,157,119
19,1472,280,116
20,1472,252,23
21,256,121,23
22,1472,341,23
23,256,247,22
24,256,139,116
25,256,115,23
26,1472,275,21
27,256,166,20
28,1472,253,22
29,256,691,119
30,256,183,119
31,1472,257,116
32,256,80,119
33,1472,250,21
34,256,76,24
35,1472,226,115
36,256,108,22
37,256,24,20
38,256,233,24
39,256,176,118
40,1472,163,117
41,1472,197,24
42,256,84,20
43,1472,64,20
44,1472,24,118
45,1472,53,20
46,256,79,116
47,1472,239,117
48,1472,185,24
49,256,271,22
50,1472,66,117
51,1472,18,22
52,256,13,117
53,256,113,115
54,256,268,118
55,256,69,21
56,256,3,24
57,256,260,115
58,256,248,23
59,256,268,117
0,256,374,137
1,1472,31,138
2,1472,232,43
3,1472,1024,41
4,256,237,138
5,256,1020,138
6,256,255,137
7,1472,732,138
8,1472,939,43
9,1472,262,135
10,1472,29,234
11,256,77,139
12,256,80,139
13,256,246,137
14,1472,144,138
15,1472,165,231
16,256,119,136
17,256,123,43
18,256,51,139
19,256,26,231
20,256,245,138
21,256,75,43
22,256,302,138
23,256,13,42
24,1472,693,136
25,256,261,43
26,1472,219,136
27,256,180,40
28,1472,222,137
29,256,156,139
30,256,211,139
31,256,188,231
32,256,797,139
33,1472,285,136
34,1472,202,44
35,256,218,230
36,256,101,42
37,1472,169,40
38,256,17,44
39,1472,215,138
40,1472,1019,232
41,256,69,139
42,1472,250,40
43,256,195,135
44,256,181,233
45,1472,257,135
46,1472,59,136
47,1472,207,232
48,256,64,139
49,1472,118,42
50,256,156,232
51,256,59,137
52,256,16,137
53,256,278,135
54,256,559,138
55,1472,198,41
56,256,300,44
57,1472,96,135
58,1472,65,43
59,1472,284,137
0,1472,261,157
1,1472,8,253
2,256,158,158
3,1472,177,156
4,256,145,158
5,1472,180,158
6,1472,233,157
7,256,123,253
8,1472,220,158
9,1472,149,250
10,1472,111,349
11,1472,94,159
12,256,300,159
13,1472,304,157
14,1472,51,253
15,256,10,346
16,1472,261,156
17,256,275,63
18,1472,120,159
19,1472,54,251
20,1472,37,158
21,1472,37,63
22,256,192,158
23,1472,107,62
24,1472,213,251
25,1472,252,63
26,1472,247,251
27,256,291,60
28,1472,107,252
29,256,114,159
30,256,220,159
31,256,1001,251
32,256,139,159
33,256,83,251
34,1472,29,159
35,256,141,250
36,256,78,62
37,256,156,155
38,256,101,64
39,256,113,253
40,256,78,347
41,256,249,159
42,256,824,155
