port,pkt_size,flowid,time
0,1472,41,3
1,1472,787,1
2,256,504,3
3,256,574,0
4,256,973,1
5,1472,432,3
6,1472,53,3
7,1472,812,4
8,1472,662,0
9,1472,52,2
10,256,865,4
11,1472,345,0
12,256,339,0
13,1472,697,1
14,256,284,0
15,1472,282,4
16,256,262,2
17,256,810,0
18,1472,328,2
19,1472,640,0
20,256,124,4
21,1472,119,4
22,1472,592,3
23,256,482,4
24,1472,30,3
25,256,768,3
26,256,124,2
27,256,707,4
28,256,874,1
29,256,398,2
30,1472,672,1
31,1472,1009,3
32,1472,394,1
33,1472,327,4
34,1472,929,4
35,1472,49,0
36,1472,74,2
37,256,511,4
38,1472,538,0
39,1472,48,2
40,1472,10,1
41,256,570,1
42,1472,769,0
43,256,441,4
44,1472,490,4
45,1472,527,2
46,1472,121,0
47,256,762,0
48,256,831,4
49,1472,432,4
50,256,216,1
51,1472,345,3
52,256,43,1
53,1472,639,0
54,256,396,1
55,256,617,3
56,256,900,3
57,256,774,4
58,256,777,0
59,1472,962,0
0,1472,548,118
1,1472,624,116
2,1472,114,23
3,1472,387,20
4,256,560,21
5,1472,531,118
6,256,362,118
7,1472,140,119
8,256,528,115
9,1472,30,117
10,1472,23,24
11,256,221,115
12,1472,176,20
13,1472,62,116
14,256,516,20
15,256,427,119
16,256,550,22
17,1472,244,20
18,1472,562,117
19,1472,66,115
20,256,421,24
21,1472,529,119
22,1472,871,118
23,256,71,24
24,1472,415,118
25,1472,747,23
26,256,35,22
27,256,90,24
28,256,178,21
29,256,582,22
30,256,757,116
31,256,350,118
32,256,510,116
33,256,208,119
34,1472,85,119
35,1472,182,115
36,1472,530,117
37,256,654,24
38,1472,876,115
39,1472,921,117
40,256,278,116
41,256,45,21
42,1472,212,115
43,1472,588,24
44,1472,1011,119
45,256,927,117
46,256,714,115
47,1472,323,20
48,1472,845,24
49,1472,951,119
50,1472,715,21
51,256,599,118
52,1472,469,21
53,1472,726,115
54,256,797,21
55,1472,861,23
56,256,37,23
57,1472,626,24
58,256,134,20
59,1472,679,115
0,256,216,233
1,256,706,231
2,1472,657,138
3,1472,895,135
4,256,359,41
5,1472,456,233
6,256,215,138
7,256,926,234
8,1472,106,135
9,1472,765,232
10,256,24,139
11,1472,955,135
12,256,335,135
13,1472,208,231
14,1472,344,40
15,1472,49,139
16,1472,30,42
17,1472,121,135
18,1472,766,232
19,256,396,230
20,256,354,44
21,1472,652,234
22,1472,354,233
23,1472,516,44
24,1472,430,233
25,1472,975,138
26,256,1016,42
27,256,922,44
28,1472,164,41
29,1472,880,42
30,256,49,136
31,1472,907,138
32,256,325,136
33,256,992,139
34,256,476,234
35,1472,631,230
36,1472,498,232
37,256,86,44
38,1472,969,230
39,256,842,232
40,256,302,136
41,1472,805,41
42,1472,272,230
43,256,722,139
44,256,782,234
45,1472,309,137
46,256,114,135
47,256,603,135
48,1472,615,139
49,1472,850,234
50,1472,445,136
51,1472,617,138
52,256,419,136
53,256,829,230
54,256,288,41
55,1472,337,138
56,256,352,43
57,1472,896,139
58,256,300,40
59,1472,965,230
0,256,265,253
1,1472,831,251
2,1472,813,253
3,1472,7,250
4,1472,964,61
5,1472,127,348
6,256,199,158
7,256,941,254
8,256,780,250
9,1472,616,347
10,1472,333,159
11,1472,374,250
12,1472,238,155
13,1472,485,346
14,256,110,155
15,256,944,254
16,1472,800,157
17,256,576,250
18,256,619,347
19,256,1013,250
20,256,649,64
21,256,36,349
22,1472,890,348
23,1472,613,159
24,1472,68,348
25,256,23,253
26,1472,619,62
27,256,343,64
28,1472,31,156
29,1472,160,157
30,1472,738,156
31,256,737,253
32,256,300,156
33,1472,572,159
34,1472,339,254
35,1472,884,345
36,256,206,347
37,1472,236,64
38,1472,102,345
39,256,867,252
40,1472,687,156
41,256,626,156
42,1472,625,345
43,1472,1001,159
44,1472,406,254
45,1472,282,252
46,256,366,155
47,256,10,155
48,256,279,254
49,1472,596,349
50,1472,145,251
51,1472,55,253
52,256,775,156
53,256,978,250
54,1472,331,61
55,1472,756,253
56,1472,25,63
57,1472,188,254
58,256,387,60
59,256,22,345
0,256,89,273
1,1472,677,366
2,256,953,368
3,1472,722,365
4,1472,651,176
5,256,593,463
6,256,71,178
7,1472,961,274
8,1472,613,270
9,1472,305,462
10,1472,592,274
11,1472,508,365
12,1472,661,270
13,256,263,461
14,1472,761,175
15,256,840,274
16,256,129,272
17,1472,571,270
18,1472,430,367
19,256,5,270
20,256,567,84
21,1472,715,369
22,256,573,463
23,256,277,274
24,1472,657,463
25,256,98,273
26,256,281,177
27,256,605,84
28,256,122,271
29,256,375,272
30,256,686,271
31,256,737,273
32,1472,758,176
33,1472,210,274
34,1472,36,369
35,256,610,460
36,1472,954,367
37,256,181,179
38,1472,722,460
39,256,390,272
40,256,487,271
41,256,887,176
42,256,908,460
43,1472,260,274
44,256,352,369
45,1472,1009,367
46,256,594,175
47,256,510,175
48,256,465,274
49,256,703,464
50,256,586,366
51,256,711,368
52,256,345,176
53,1472,15,270
54,1472,493,176
55,256,822,368
56,256,90,178
57,256,395,369
58,256,14,80
59,1472,669,365
0,1472,903,293
1,256,508,481
2,1472,377,388
3,1472,376,480
4,1472,449,291
5,256,775,483
6,1472,348,198
7,1472,998,389
8,256,259,385
9,256,358,577
10,256,621,389
11,256,457,480
12,256,383,385
13,256,897,481
14,1472,436,290
15,256,424,294
16,1472,80,292
17,256,340,385
18,256,982,482
19,256,226,290
20,1472,635,104
21,1472,219,484
22,256,689,483
23,1472,967,294
24,256,631,578
25,256,737,293
26,256,793,197
27,256,808,104
28,256,167,291
29,256,724,292
30,1472,424,291
31,256,394,293
32,256,419,291
33,256,282,389
34,256,430,484
35,1472,297,480
36,256,808,482
37,1472,665,199
38,256,945,575
39,1472,448,292
40,256,907,291
41,1472,794,196
42,256,373,480
43,1472,593,389
44,256,528,389
45,1472,386,482
46,1472,70,195
47,1472,259,195
48,256,252,294
49,1472,837,484
50,1472,507,386
51,256,728,388
52,1472,958,196
53,256,30,385
54,256,567,291
55,256,108,388
56,1472,316,198
57,256,694,389
58,1472,467,100
