port,pkt_size,flowid,time
0,1472,183,31
1,1472,673,36
2,1472,296,44
3,1472,192,57
4,1472,831,13
5,256,1001,23
6,1472,695,42
7,1472,16,55
8,256,132,20
9,256,439,0
10,256,422,47
11,1472,184,6
12,1472,952,60
13,256,950,44
14,1472,783,59
15,256,800,51
16,256,900,13
17,1472,416,28
18,256,846,13
19,1472,114,47
20,256,508,43
21,256,427,4
22,256,506,45
23,256,843,41
24,256,672,28
25,256,35,25
26,256,172,48
27,256,156,43
28,1472,335,48
29,256,616,58
30,256,192,34
31,1472,785,21
32,1472,532,42
33,1472,355,38
34,256,877,6
35,256,713,24
36,1472,385,44
37,1472,689,59
38,1472,423,37
39,256,838,25
40,256,119,10
41,1472,32,40
42,256,440,56
43,256,1018,20
44,1472,339,18
45,256,529,5
46,1472,876,57
47,256,477,41
48,256,901,23
49,1472,654,3
50,1472,488,28
51,1472,875,62
52,1472,269,46
53,1472,46,31
54,1472,775,45
55,1472,94,28
56,1472,382,12
57,256,953,32
58,1472,874,16
59,256,421,30
60,256,653,37
61,256,833,57
62,1472,916,32
63,256,600,53
0,1472,261,1503
1,1472,306,1508
2,256,452,1516
3,256,131,1529
4,1472,170,1485
5,256,684,279
6,256,505,1514
7,1472,738,1527
8,256,778,276
9,256,881,256
10,256,727,303
11,256,518,1478
12,256,859,1532
13,256,60,300
14,256,335,1531
15,1472,191,307
16,1472,437,269
17,256,562,1500
18,1472,17,269
19,256,565,1519
20,1472,437,299
21,256,460,260
22,1472,755,301
23,1472,74,297
24,1472,51,284
25,1472,932,281
26,1472,731,304
27,1472,928,299
28,1472,1000,1520
29,1472,697,314
30,256,619,290
31,256,678,1493
32,256,357,1514
33,256,464,1510
34,1472,1019,262
35,1472,554,280
36,256,442,1516
37,256,121,1531
38,1472,107,1509
39,256,945,281
40,1472,458,266
41,256,710,1512
42,1472,408,312
43,256,1021,276
44,256,994,1490
45,1472,676,261
46,256,829,1529
47,1472,460,297
48,1472,854,279
49,256,417,1475
50,1472,101,1500
51,256,650,1534
52,256,927,1518
53,1472,686,1503
54,256,149,1517
55,1472,750,1500
56,1472,779,1484
57,256,740,288
58,1472,1018,1488
59,1472,761,286
60,256,467,293
61,1472,454,313
62,1472,837,1504
63,1472,107,309
0,1472,45,2975
1,256,450,2980
2,1472,370,1772
3,256,805,1785
4,256,686,2957
5,1472,439,535
6,256,333,1770
7,256,41,2999
8,1472,317,532
9,1472,96,512
10,1472,21,559
11,256,693,1734
12,1472,420,1788
13,256,949,556
14,256,173,1787
15,256,62,1779
16,256,560,1741
17,1472,299,1756
18,256,31,1741
19,1472,48,1775
20,1472,671,1771
21,1472,890,516
22,256,818,1773
23,1472,473,1769
24,256,233,1756
25,1472,588,1753
26,1472,641,1776
27,1472,89,1771
28,256,206,2992
29,256,520,1786
30,1472,422,546
31,1472,812,1749
32,256,96,1770
33,256,931,1766
34,1472,474,1734
35,256,179,1752
36,1472,666,1772
37,256,641,1787
38,1472,376,2981
39,1472,938,537
40,1472,178,1738
41,1472,369,1768
42,256,8,1784
43,1472,828,532
44,256,989,1746
45,256,407,1733
46,1472,690,1785
47,1472,15,1769
48,1472,396,1751
49,256,122,1731
50,256,866,2972
51,1472,53,1790
52,256,207,1774
53,1472,781,2975
54,256,379,1773
55,1472,803,2972
56,1472,683,2956
57,256,818,544
58,256,967,2960
59,256,203,1758
60,1472,555,549
61,256,662,1785
62,1472,148,2976
63,256,1023,1781
0,256,260,4447
1,1472,442,3236
2,1472,163,3244
3,256,629,2041
4,256,330,3213
5,1472,57,2007
6,1472,202,2026
7,1472,263,3255
8,256,408,2004
9,256,208,1984
10,256,864,2031
11,256,292,1990
12,1472,971,3260
13,1472,660,812
14,1472,791,2043
15,256,849,2035
16,256,469,1997
17,1472,125,3228
18,1472,704,1997
19,256,52,3247
20,256,828,3243
21,1472,511,1988
22,256,88,2029
23,1472,448,3241
24,1472,975,2012
25,1472,83,3225
26,256,920,3248
27,256,965,3243
28,1472,866,3248
29,256,70,2042
30,256,935,2018
31,256,207,3221
32,1472,359,2026
33,256,73,2022
34,256,704,3206
35,256,360,2008
36,256,602,3244
37,256,951,2043
38,256,670,4453
39,1472,749,2009
40,256,35,3210
41,256,632,3240
42,256,42,2040
43,1472,694,2004
