port,pkt_size,flowid,time
0,1472,191,15
1,256,182,18
2,256,275,30
3,256,514,24
4,1472,286,29
5,256,19,3
6,1472,189,12
7,1472,85,0
8,1472,190,24
9,256,181,22
10,1472,100,5
11,256,124,7
12,1472,281,2
13,256,131,21
14,256,184,2
15,256,86,13
16,256,133,2
17,1472,5,0
18,1472,92,19
19,1472,116,15
20,256,705,17
21,1472,98,17
22,256,18,3
23,256,198,31
24,1472,106,10
25,256,162,9
26,256,142,8
27,1472,17,0
28,1472,276,13
29,256,4,21
30,256,195,15
31,1472,137,17
32,256,188,8
33,256,180,6
34,1472,192,8
35,1472,214,15
36,1472,195,22
37,256,199,22
38,1472,258,19
39,1472,266,27
40,256,133,4
41,1472,136,14
42,1472,145,0
43,1472,302,30
44,1472,64,14
45,256,150,26
46,256,239,31
47,256,234,6
48,1472,58,22
49,1472,23,24
50,1472,124,6
51,1472,24,17
52,1472,105,22
53,1472,13,17
54,256,303,17
55,1472,86,10
56,256,117,10
57,1472,245,2
58,256,159,10
59,1472,59,31
60,256,287,10
61,1472,144,23
62,256,83,21
63,256,264,7
0,1472,70,751
1,256,184,146
2,256,98,158
3,256,214,152
4,1472,923,765
5,1472,167,131
6,256,163,748
7,1472,231,736
8,256,281,760
9,256,57,150
10,256,197,741
11,256,204,135
12,1472,256,738
13,256,159,149
14,1472,266,130
15,1472,143,141
16,256,305,130
17,1472,30,736
18,1472,102,755
19,1472,131,751
20,256,25,145
21,1472,61,753
22,256,10,131
23,1472,106,159
24,1472,185,746
25,1472,572,137
26,256,107,136
27,256,74,736
28,1472,194,749
29,256,194,149
30,256,168,143
31,256,187,753
32,256,209,136
33,256,294,134
34,1472,241,744
35,1472,104,751
36,256,280,758
37,256,253,150
38,256,22,755
39,1472,8,763
40,1472,155,132
41,1472,245,750
42,256,227,736
43,1472,69,766
44,1472,186,750
45,256,71,154
46,1472,32,159
47,256,1,134
48,256,140,758
49,1472,273,760
50,1472,200,742
51,256,257,753
52,1472,112,758
53,256,127,753
54,1472,100,145
55,256,205,746
56,1472,226,138
57,1472,48,738
58,1472,109,138
59,1472,68,767
60,256,60,138
61,1472,83,759
62,1472,9,149
63,1472,106,135
0,1472,101,1487
1,1472,213,274
2,256,39,286
3,256,455,280
4,1472,77,1501
5,256,55,867
6,256,17,876
7,1472,126,1472
8,1472,246,888
9,256,105,278
10,256,84,869
11,1472,174,263
12,256,141,1474
13,1472,221,277
14,256,125,866
15,1472,168,877
16,256,236,258
17,1472,281,1472
18,1472,205,1491
19,256,183,1487
20,1472,238,273
21,256,68,1489
22,1472,68,259
23,1472,212,895
24,1472,453,1482
25,256,228,873
26,256,262,264
27,1472,172,864
28,256,267,1485
29,1472,85,277
