port,pkt_size,flowid,time
0,256,144,1
1,1472,188,5
2,256,250,1
3,256,129,5
4,256,122,7
5,256,295,1
6,256,142,3
7,256,106,0
8,256,288,3
9,256,65,6
10,256,230,4
11,1472,74,6
12,1472,264,5
13,1472,33,6
14,256,258,2
15,256,295,4
16,256,177,5
17,1472,270,3
18,1472,131,1
19,256,98,1
20,256,16,0
21,256,10,2
22,256,63,2
23,1472,82,4
24,1472,212,1
25,1472,176,5
26,1472,32,5
27,256,109,6
28,1472,141,3
29,1472,29,6
30,1472,213,7
31,256,174,6
32,256,51,3
33,256,160,3
34,256,73,3
35,256,298,4
36,256,296,4
37,256,287,7
38,1472,182,3
39,1472,59,0
40,256,121,1
41,1472,135,6
42,256,281,6
43,1472,202,7
44,256,89,4
45,256,62,6
46,1472,240,2
47,256,61,0
48,1472,265,1
49,256,256,3
50,1472,217,2
51,256,220,3
52,1472,111,2
53,256,175,0
54,1472,754,4
55,256,199,4
56,1472,187,6
57,256,83,2
58,256,55,1
59,1472,134,6
60,1472,168,6
61,1472,167,3
62,1472,22,1
63,256,234,7
0,1472,292,33
1,1472,248,189
2,256,37,33
3,1472,84,37
4,256,284,39
5,256,61,33
6,256,56,35
7,256,165,32
8,256,83,35
9,256,177,38
10,256,240,36
11,1472,6,190
12,1472,293,189
13,1472,38,190
14,1472,10,34
15,1472,268,36
16,256,282,37
17,256,52,187
18,1472,281,185
19,256,280,33
20,1472,229,32
21,1472,14,34
22,1472,285,34
23,256,52,188
24,1472,26,185
25,256,110,189
26,1472,152,189
27,1472,172,38
28,1472,719,187
29,1472,101,190
30,256,293,191
31,256,214,38
32,1472,196,35
33,1472,22,35
34,256,232,35
35,1472,258,36
36,256,132,36
37,1472,127,39
38,1472,217,187
39,256,200,184
40,1472,107,33
41,1472,126,190
42,1472,21,38
43,1472,149,191
44,256,74,36
45,256,204,38
46,256,86,186
47,1472,89,32
48,256,295,185
49,1472,48,35
50,256,10,186
51,1472,34,35
52,256,109,186
53,1472,225,32
54,256,166,188
55,256,104,36
56,256,249,190
57,256,231,34
58,1472,28,33
59,1472,202,190
60,1472,123,190
61,256,43,187
62,1472,184,185
63,256,93,39
0,256,102,217
1,1472,103,373
2,1472,11,65
3,256,148,221
4,256,876,71
5,256,117,65
6,256,226,67
7,1472,276,64
8,256,114,67
9,1472,29,70
10,1472,135,68
11,256,136,374
12,256,73,373
13,1472,254,374
14,256,12,218
15,256,48,220
16,1472,128,69
17,1472,209,219
18,1472,43,369
19,1472,168,65
20,256,78,216
21,256,95,218
22,1472,112,218
23,1472,154,220
24,256,206,369
25,1472,19,221
26,256,18,373
27,1472,156,222
28,256,577,371
29,1472,99,374
30,1472,130,223
31,1472,66,70
32,1472,114,219
33,256,302,219
34,256,45,67
35,1472,101,220
36,1472,101,68
37,1472,234,223
38,256,226,371
39,256,165,216
40,256,22,217
41,1472,240,374
42,256,41,222
43,256,32,375
44,256,76,68
45,1472,168,70
46,1472,303,218
47,256,136,216
48,1472,157,217
49,256,23,219
50,1472,81,218
51,256,230,219
52,1472,50,218
53,256,33,216
54,1472,20,220
55,256,179,68
56,256,244,222
57,1472,249,66
58,1472,88,217
59,256,32,374
60,1472,101,374
61,1472,165,219
62,256,121,369
63,1472,5,71
0,1472,113,249
1,1472,100,557
2,256,104,249
3,1472,158,253
4,256,239,103
5,1472,269,97
6,256,288,99
7,1472,217,248
8,256,253,99
9,1472,123,254
10,256,154,252
11,1472,78,406
12,256,225,405
13,256,102,558
14,1472,108,250
15,1472,173,252
16,1472,160,253
17,256,251,403
18,256,86,553
19,256,221,249
20,1472,71,248
21,256,199,250
22,1472,269,402
23,256,97,404
24,1472,112,401
25,1472,261,405
26,1472,249,405
27,1472,6,406
28,1472,203,403
29,1472,83,558
30,1472,303,407
31,1472,35,254
32,1472,30,403
33,256,264,251
34,256,150,99
35,256,827,404
36,256,25,252
37,1472,269,407
38,1472,60,403
39,256,829,248
40,256,163,249
41,1472,50,558
42,256,85,254
43,256,305,407
44,1472,286,100
45,1472,214,254
46,256,975,402
47,256,119,248
48,1472,88,401
49,256,188,251
50,256,258,402
51,256,174,251
52,1472,308,402
53,1472,118,248
54,256,125,404
55,256,54,100
56,256,103,254
57,256,935,250
58,1472,168,401
59,1472,52,406
60,1472,76,558
61,1472,251,403
62,256,301,401
63,1472,302,255
0,256,136,433
1,1472,309,741
2,1472,300,281
3,256,44,437
4,1472,230,135
5,1472,257,281
6,1472,40,131
7,1472,499,432
8,256,214,131
9,256,111,438
10,1472,110,284
11,256,223,590
12,1472,228,437
13,256,90,590
14,1472,143,434
15,1472,160,436
16,256,141,437
17,1472,77,435
18,1472,117,585
19,1472,203,281
20,1472,238,432
21,256,271,282
22,256,114,586
23,256,232,436
24,1472,29,585
25,256,169,589
26,1472,28,589
27,1472,152,590
28,256,169,587
29,1472,182,742
30,256,283,591
31,256,76,438
32,1472,186,587
33,256,68,283
34,1472,156,131
35,1472,165,436
36,1472,115,284
37,1472,27,591
38,1472,283,587
39,256,429,280
40,1472,62,281
41,256,34,742
42,256,215,286
43,256,197,439
44,256,98,284
45,1472,226,438
46,1472,237,434
47,1472,13,280
48,1472,16,585
49,1472,238,283
50,1472,82,434
51,256,294,283
52,256,31,586
53,1472,229,432
54,1472,285,436
55,1472,281,132
56,1472,197,286
57,256,79,282
58,256,60,585
59,256,288,590
60,1472,174,742
61,1472,75,587
62,256,113,433
63,1472,224,439
0,1472,105,465
1,256,21,925
2,256,7,465
3,1472,101,469
4,1472,248,319
5,1472,273,465
6,256,89,315
7,1472,226,616
8,256,90,163
9,256,67,470
10,1472,67,468
11,256,99,622
12,256,190,621
13,256,22,622
14,1472,104,618
15,1472,288,620
16,1472,76,469
17,1472,120,619
18,256,133,769
19,1472,209,465
20,1472,131,616
21,1472,206,314
22,256,15,618
23,1472,268,468
24,1472,219,769
25,256,257,621
26,1472,30,773
27,1472,17,774
28,1472,203,619
29,1472,208,926
30,1472,65,623
31,256,77,470
32,1472,188,771
33,1472,212,315
34,256,58,315
35,256,124,620
36,1472,24,468
37,256,137,775
38,1472,17,771
39,1472,303,312
40,1472,188,465
41,256,282,774
42,256,72,318
43,1472,249,471
44,256,72,316
45,1472,244,622
46,256,210,618
47,1472,171,464
48,256,62,769
49,1472,108,467
50,256,160,618
51,256,168,315
52,256,170,618
53,1472,139,616
54,256,940,620
55,1472,149,316
56,256,242,470
57,256,280,314
58,1472,183,617
59,1472,121,622
60,1472,122,926
61,1472,201,771
