port,pkt_size,flowid,time
0,1472,883,1
1,256,282,3
2,256,331,3
3,1472,172,1
4,256,585,1
5,1472,746,1
6,256,294,3
7,256,286,2
8,1472,915,1
9,1472,830,1
10,1472,203,0
11,256,650,3
12,1472,1006,2
13,256,1000,1
14,256,69,3
15,256,355,2
16,1472,635,2
17,1472,911,1
18,1472,350,0
19,1472,426,0
20,256,556,1
21,1472,499,1
22,256,872,0
23,256,571,2
24,256,878,3
25,256,689,0
26,256,316,1
27,256,499,3
28,1472,613,3
29,256,156,3
30,256,304,1
31,1472,290,3
32,256,852,0
33,1472,693,2
34,1472,576,2
35,256,541,2
36,1472,112,0
37,1472,900,2
38,256,117,2
39,1472,729,0
40,1472,379,0
41,1472,550,2
42,1472,751,1
43,1472,884,0
44,1472,1008,0
45,256,724,3
46,1472,760,0
47,1472,55,0
48,256,891,0
49,256,330,1
50,256,1021,1
51,1472,951,0
52,256,817,3
53,1472,549,1
54,1472,764,2
55,256,794,2
56,1472,27,1
57,256,360,0
58,256,487,0
59,256,887,2
60,256,104,0
61,1472,297,2
62,256,598,0
63,1472,607,1
0,256,205,93
1,256,856,19
2,256,574,19
3,256,85,93
4,256,2,17
5,1472,384,93
6,256,779,19
7,1472,707,18
8,1472,757,93
9,256,374,93
10,256,942,92
11,256,467,19
12,1472,261,94
13,1472,937,17
14,1472,120,19
15,256,128,18
16,1472,712,94
17,1472,356,93
18,1472,4,92
19,1472,248,92
20,256,23,17
21,1472,162,93
22,256,188,16
23,256,143,18
24,256,81,19
25,256,487,16
26,256,755,17
27,1472,6,19
28,256,314,95
29,256,117,19
30,256,243,17
31,1472,12,95
32,1472,57,16
33,256,141,94
34,256,478,94
35,1472,101,18
36,1472,206,92
37,1472,782,94
38,256,179,18
39,256,413,92
40,256,379,92
41,1472,152,94
42,1472,209,93
43,1472,52,92
44,256,637,92
45,1472,637,19
46,256,589,92
47,1472,422,92
48,1472,437,16
49,256,997,17
50,256,603,17
51,256,505,92
52,1472,194,19
53,1472,960,93
54,256,869,94
55,256,396,18
56,1472,494,93
57,1472,151,16
58,1472,371,16
59,1472,735,18
60,256,192,16
61,1472,284,94
62,256,60,16
63,256,860,93
0,256,930,109
1,1472,382,35
2,1472,241,35
3,1472,626,109
4,1472,534,33
5,1472,1012,185
6,1472,217,35
7,256,320,110
8,256,831,185
9,1472,991,109
10,256,31,108
11,256,392,35
12,256,1002,186
13,256,98,109
14,256,807,111
15,256,292,34
16,256,653,186
17,1472,606,185
18,256,1000,184
19,1472,146,184
20,256,255,33
21,1472,531,185
22,1472,347,32
23,1472,167,34
24,1472,351,35
25,1472,512,32
26,256,699,33
27,256,45,111
28,1472,813,111
29,256,104,35
30,256,639,33
31,256,989,187
32,1472,845,108
33,256,813,110
34,1472,722,110
35,1472,650,110
36,1472,357,184
37,1472,310,186
38,256,328,34
39,256,803,108
40,256,328,108
41,1472,679,186
42,256,342,185
43,256,19,184
44,1472,934,108
45,256,946,111
46,1472,256,108
47,1472,624,184
48,256,102,108
49,1472,833,33
50,256,90,33
51,1472,1006,108
52,1472,809,111
53,256,517,185
54,1472,145,110
55,256,525,34
56,1472,555,185
57,256,776,108
58,256,523,108
59,256,267,110
60,1472,522,32
61,1472,37,186
62,1472,895,32
63,1472,218,109
0,256,629,125
1,1472,707,127
2,1472,362,127
3,1472,298,201
4,256,375,125
5,256,104,277
6,256,569,127
7,1472,480,126
8,256,42,201
9,256,924,201
10,1472,164,124
11,256,793,51
12,1472,444,202
13,256,206,125
14,256,875,127
15,256,514,50
16,256,656,202
17,256,712,277
18,256,361,200
19,1472,562,276
20,1472,132,49
21,1472,959,277
22,1472,281,124
23,1472,674,126
24,256,868,127
25,256,978,124
26,256,120,49
27,1472,870,127
28,256,1023,203
29,256,713,51
30,1472,681,49
31,256,15,203
32,256,98,200
33,256,594,126
34,1472,731,202
35,1472,1,202
36,256,273,276
37,1472,249,278
38,1472,637,50
39,256,109,124
40,1472,123,124
41,256,696,278
42,256,254,201
43,1472,111,200
44,256,809,200
45,1472,973,127
46,1472,158,200
47,256,292,276
48,256,791,124
49,256,152,125
50,256,430,49
51,1472,520,200
52,1472,827,203
53,256,160,201
54,1472,719,202
55,256,762,50
56,256,1018,277
57,256,257,124
58,256,669,124
59,256,457,126
60,1472,126,124
61,256,983,278
62,1472,766,124
63,1472,182,201
0,1472,2,141
1,1472,495,219
2,256,377,219
3,256,124,293
4,1472,917,141
5,256,274,293
6,256,716,143
7,1472,995,218
8,256,383,217
9,256,479,217
10,1472,388,216
11,1472,54,67
12,1472,409,294
13,1472,763,141
14,1472,501,143
15,1472,905,66
16,1472,626,218
