port,pkt_size,flowid,time
0,256,897,31
1,256,441,31
2,1472,61,7
3,256,11,19
4,256,882,21
5,1472,318,17
6,1472,128,30
7,1472,172,12
8,1472,1018,20
9,256,1002,26
10,256,450,11
11,256,818,5
12,1472,765,27
13,1472,552,7
14,256,719,20
15,1472,550,4
16,256,74,20
17,1472,382,22
18,256,361,28
19,256,829,18
20,256,532,23
21,256,153,4
22,1472,969,27
23,256,138,16
24,256,649,13
25,1472,259,27
26,1472,993,5
27,1472,390,10
28,256,577,24
29,256,862,19
30,256,62,26
31,256,454,16
32,1472,686,14
33,256,670,11
34,1472,16,0
35,256,73,2
36,256,301,9
37,256,448,1
38,256,118,16
39,256,635,4
40,256,652,18
41,256,1021,7
42,1472,857,15
43,256,762,19
44,1472,327,9
45,256,405,25
46,1472,205,6
47,256,998,0
48,256,407,18
49,1472,709,31
50,1472,756,12
51,1472,946,23
52,256,539,18
53,1472,32,2
54,256,445,29
55,256,709,1
56,256,26,8
57,1472,481,14
58,256,914,21
59,256,572,23
60,256,49,9
61,256,254,13
62,256,1023,23
63,256,884,3
0,1472,763,159
1,256,824,159
2,256,733,743
3,256,778,147
4,1472,667,149
5,1472,60,753
6,256,43,766
7,1472,1013,748
8,1472,852,756
9,1472,515,154
10,1472,390,139
11,256,738,133
12,256,212,763
13,1472,123,743
14,256,1020,148
15,1472,111,740
16,256,392,148
17,1472,332,758
18,256,849,156
19,256,1022,146
20,1472,896,151
21,256,311,132
22,1472,64,763
23,1472,528,144
24,256,132,141
25,1472,945,763
26,1472,463,741
27,256,115,746
28,256,694,152
29,256,113,147
30,256,43,154
31,256,57,144
32,1472,293,750
33,1472,349,139
34,256,5,736
35,256,942,130
36,256,322,137
37,256,796,129
38,256,760,144
39,1472,629,132
40,1472,103,146
41,256,980,135
42,1472,899,751
43,256,186,147
44,1472,343,745
45,256,749,153
46,1472,54,742
47,256,332,128
48,1472,15,146
49,256,130,767
50,256,366,748
51,1472,564,759
52,256,22,146
53,256,500,738
54,256,295,157
55,1472,1016,129
56,1472,286,136
57,256,803,750
