flowid,stage_num_1,state_in_stage_1,stage_num_2,state_in_stage_2,...
1,6,0
2,6,1
3,6,2
4,6,3
5,6,4
6,6,5
7,6,6
8,6,7
9,6,8
10,6,9
11,6,10
12,6,11
13,6,12
14,6,13
15,6,14
16,6,15
17,6,16
18,6,17
19,6,18
20,6,19
21,6,20
22,6,21
23,6,22
24,6,23
25,6,24
26,6,25
27,6,26
28,6,27
29,6,28
30,6,29
31,6,30
32,6,31
33,6,32
34,6,33
35,6,34
36,6,35
37,6,36
38,6,37
39,6,38
40,6,39
41,6,40
42,6,41
43,6,42
44,6,43
45,6,44
46,6,45
47,6,46
48,6,47
49,6,48
50,6,49
51,6,50
52,6,51
53,6,52
54,6,53
55,6,54
56,6,55
57,6,56
58,6,57
59,6,58
60,6,59
61,6,60
62,6,61
63,6,62
64,6,63
65,6,64
66,6,65
67,6,66
68,6,67
69,6,68
70,6,69
71,6,70
72,6,71
73,6,72
74,6,73
75,6,74
76,6,75
77,6,76
78,6,77
79,6,78
80,6,79
81,6,80
82,6,81
83,6,82
84,6,83
85,6,84
86,6,85
87,6,86
88,6,87
89,6,88
90,6,89
91,6,90
92,6,91
93,6,92
94,6,93
95,6,94
96,6,95
97,6,96
98,6,97
99,6,98
100,6,99
101,6,100
102,6,101
103,6,102
104,6,103
105,6,104
106,6,105
107,6,106
108,6,107
109,6,108
110,6,109
111,6,110
112,6,111
113,6,112
114,6,113
115,6,114
116,6,115
117,6,116
118,6,117
119,6,118
120,6,119
121,6,120
122,6,121
123,6,122
124,6,123
125,6,124
126,6,125
127,6,126
128,6,127
129,6,128
130,6,129
131,6,130
132,6,131
133,6,132
134,6,133
135,6,134
136,6,135
137,6,136
138,6,137
139,6,138
140,6,139
141,6,140
142,6,141
143,6,142
144,6,143
145,6,144
146,6,145
147,6,146
148,6,147
149,6,148
150,6,149
151,6,150
152,6,151
153,6,152
154,6,153
155,6,154
156,6,155
157,6,156
158,6,157
159,6,158
160,6,159
161,6,160
162,6,161
163,6,162
164,6,163
165,6,164
166,6,165
167,6,166
168,6,167
169,6,168
170,6,169
171,6,170
172,6,171
173,6,172
174,6,173
175,6,174
176,6,175
177,6,176
178,6,177
179,6,178
180,6,179
181,6,180
182,6,181
183,6,182
184,6,183
185,6,184
186,6,185
187,6,186
188,6,187
189,6,188
190,6,189
191,6,190
192,6,191
193,6,192
194,6,193
195,6,194
196,6,195
197,6,196
198,6,197
199,6,198
200,6,199
201,6,200
202,6,201
203,6,202
204,6,203
205,6,204
206,6,205
207,6,206
208,6,207
209,6,208
210,6,209
211,6,210
212,6,211
213,6,212
214,6,213
215,6,214
216,6,215
217,6,216
218,6,217
219,6,218
220,6,219
221,6,220
222,6,221
223,6,222
224,6,223
225,6,224
226,6,225
227,6,226
228,6,227
229,6,228
230,6,229
231,6,230
232,6,231
233,6,232
234,6,233
235,6,234
236,6,235
237,6,236
238,6,237
239,6,238
240,6,239
241,6,240
242,6,241
243,6,242
244,6,243
245,6,244
246,6,245
247,6,246
248,6,247
249,6,248
250,6,249
251,6,250
252,6,251
253,6,252
254,6,253
255,6,254
256,6,255
257,6,256
258,6,257
259,6,258
260,6,259
261,6,260
262,6,261
263,6,262
264,6,263
265,6,264
266,6,265
267,6,266
268,6,267
269,6,268
270,6,269
271,6,270
272,6,271
273,6,272
274,6,273
275,6,274
276,6,275
277,6,276
278,6,277
279,6,278
280,6,279
281,6,280
282,6,281
283,6,282
284,6,283
285,6,284
286,6,285
287,6,286
288,6,287
289,6,288
290,6,289
291,6,290
292,6,291
293,6,292
294,6,293
295,6,294
296,6,295
297,6,296
298,6,297
299,6,298
300,6,299
301,6,300
302,6,301
303,6,302
304,6,303
305,6,304
306,6,305
307,6,306
308,6,307
309,6,308
310,6,309
311,6,310
312,6,311
313,6,312
314,6,313
315,6,314
316,6,315
317,6,316
318,6,317
319,6,318
320,6,319
321,6,320
322,6,321
323,6,322
324,6,323
325,6,324
326,6,325
327,6,326
328,6,327
329,6,328
330,6,329
331,6,330
332,6,331
333,6,332
334,6,333
335,6,334
336,6,335
337,6,336
338,6,337
339,6,338
340,6,339
341,6,340
342,6,341
343,6,342
344,6,343
345,6,344
346,6,345
347,6,346
348,6,347
349,6,348
350,6,349
351,6,350
352,6,351
353,6,352
354,6,353
355,6,354
356,6,355
357,6,356
358,6,357
359,6,358
360,6,359
361,6,360
362,6,361
363,6,362
364,6,363
365,6,364
366,6,365
367,6,366
368,6,367
369,6,368
370,6,369
371,6,370
372,6,371
373,6,372
374,6,373
375,6,374
376,6,375
377,6,376
378,6,377
379,6,378
380,6,379
381,6,380
382,6,381
383,6,382
384,6,383
385,6,384
386,6,385
387,6,386
388,6,387
389,6,388
390,6,389
391,6,390
392,6,391
393,6,392
394,6,393
395,6,394
396,6,395
397,6,396
398,6,397
399,6,398
400,6,399
401,6,400
402,6,401
403,6,402
404,6,403
405,6,404
406,6,405
407,6,406
408,6,407
409,6,408
410,6,409
411,6,410
412,6,411
413,6,412
414,6,413
415,6,414
416,6,415
417,6,416
418,6,417
419,6,418
420,6,419
421,6,420
422,6,421
423,6,422
424,6,423
425,6,424
426,6,425
427,6,426
428,6,427
429,6,428
430,6,429
431,6,430
432,6,431
433,6,432
434,6,433
435,6,434
436,6,435
437,6,436
438,6,437
439,6,438
440,6,439
441,6,440
442,6,441
443,6,442
444,6,443
445,6,444
446,6,445
447,6,446
448,6,447
449,6,448
450,6,449
451,6,450
452,6,451
453,6,452
454,6,453
455,6,454
456,6,455
457,6,456
458,6,457
459,6,458
460,6,459
461,6,460
462,6,461
463,6,462
464,6,463
465,6,464
466,6,465
467,6,466
468,6,467
469,6,468
470,6,469
471,6,470
472,6,471
473,6,472
474,6,473
475,6,474
476,6,475
477,6,476
478,6,477
479,6,478
480,6,479
481,6,480
482,6,481
483,6,482
484,6,483
485,6,484
486,6,485
487,6,486
488,6,487
489,6,488
490,6,489
491,6,490
492,6,491
493,6,492
494,6,493
495,6,494
496,6,495
497,6,496
498,6,497
499,6,498
500,6,499
501,6,500
502,6,501
503,6,502
504,6,503
505,6,504
506,6,505
507,6,506
508,6,507
509,6,508
510,6,509
511,6,510
512,6,511
