port,pkt_size,flowid,time
0,64,10,12
1,64,196,14
2,64,167,6
3,64,197,8
4,64,11,9
5,64,246,12
6,64,186,10
7,64,183,8
8,64,114,7
9,64,151,10
10,64,61,13
11,64,62,0
12,64,195,9
13,64,113,11
14,64,203,12
15,64,252,15
16,64,250,10
17,64,162,6
18,64,155,9
19,64,222,11
20,64,91,15
21,64,55,2
22,64,262,4
23,64,41,5
24,64,240,11
25,64,39,2
26,64,84,13
27,64,215,9
28,64,179,15
29,64,198,8
30,64,47,2
31,64,206,11
32,64,116,14
33,64,155,11
34,64,67,15
35,64,172,6
36,64,169,7
37,64,83,14
38,64,109,1
39,64,7,3
40,64,193,2
41,64,178,11
42,64,147,14
43,64,179,8
44,64,44,8
45,64,194,0
46,64,196,9
47,64,152,15
48,64,191,3
49,64,19,2
50,64,88,6
51,64,130,7
52,64,51,8
53,64,260,3
54,64,18,13
55,64,77,1
56,64,149,11
57,64,63,2
58,64,70,0
59,64,258,0
60,64,109,3
61,64,82,15
62,64,59,4
63,64,98,10
0,64,172,28
1,64,115,30
2,64,245,22
3,64,145,24
4,64,160,25
5,64,162,28
6,64,17,26
7,64,163,24
8,64,221,23
9,64,19,26
10,64,16,29
11,64,131,16
12,64,9,25
13,64,92,27
14,64,51,28
15,64,13,31
16,64,25,26
17,64,16,22
18,64,241,25
19,64,10,27
20,64,90,31
21,64,122,18
22,64,91,20
23,64,131,21
24,64,58,27
25,64,145,18
26,64,164,29
27,64,92,25
28,64,252,31
29,64,237,24
30,64,144,18
31,64,101,27
32,64,200,30
33,64,169,27
34,64,82,31
35,64,254,22
36,64,392,23
37,64,144,30
38,64,120,17
39,64,41,19
40,64,178,18
41,64,553,27
42,64,211,30
43,64,128,24
44,64,746,24
45,64,248,16
46,64,211,25
47,64,163,31
48,64,247,19
49,64,74,18
50,64,153,22
51,64,146,23
52,64,160,24
53,64,192,19
54,64,192,29
55,64,55,17
56,64,545,27
57,64,130,18
58,64,94,16
59,64,114,16
60,64,230,19
61,64,130,31
62,64,149,20
63,64,146,26
0,64,71,44
1,64,99,46
2,64,104,38
3,64,229,40
4,64,242,41
5,64,722,44
6,64,131,42
7,64,223,40
8,64,257,39
9,64,176,42
10,64,74,45
11,64,39,32
12,64,220,41
13,64,18,43
14,64,209,44
15,64,123,47
16,64,224,42
17,64,196,38
18,64,41,41
19,64,232,43
20,64,27,47
21,64,213,34
22,64,103,36
23,64,229,37
24,64,155,43
25,64,258,34
26,64,197,45
27,64,276,41
28,64,632,47
29,64,256,40
30,64,173,34
31,64,247,43
32,64,133,46
33,64,41,43
34,64,69,47
35,64,248,38
36,64,196,39
37,64,147,46
38,64,39,33
39,64,82,35
40,64,74,34
41,64,15,43
42,64,49,46
43,64,216,40
44,64,240,40
45,64,174,32
46,64,29,41
47,64,61,47
48,64,118,35
49,64,168,34
50,64,159,38
51,64,171,39
52,64,161,40
53,64,82,35
54,64,223,45
55,64,108,33
56,64,111,43
57,64,44,34
58,64,116,32
59,64,224,32
60,64,198,35
61,64,43,47
62,64,169,36
63,64,15,42
0,64,211,60
1,64,116,62
2,64,124,54
