port,pkt_size,flowid,time
0,64,693,10
1,64,583,14
2,64,104,15
3,64,773,6
4,64,23,0
5,64,170,1
6,64,734,15
7,64,736,9
8,64,735,3
9,64,92,2
10,64,701,9
11,64,259,15
12,64,729,6
13,64,73,14
14,64,719,8
15,64,588,2
16,64,786,10
17,64,37,15
18,64,483,2
19,64,394,9
20,64,734,13
21,64,119,8
22,64,611,4
23,64,175,15
24,64,142,4
25,64,468,11
26,64,516,12
27,64,36,11
28,64,444,12
29,64,502,15
30,64,157,1
31,64,243,4
32,64,565,7
33,64,652,12
34,64,65,1
35,64,756,10
36,64,24,8
37,64,684,4
38,64,81,7
39,64,697,13
40,64,511,6
41,64,681,0
42,64,464,0
43,64,26,15
44,64,590,2
45,64,121,5
46,64,270,14
47,64,788,13
48,64,664,13
49,64,352,2
50,64,134,4
51,64,729,4
52,64,247,13
53,64,643,8
54,64,664,5
55,64,133,12
56,64,325,0
57,64,507,9
58,64,142,11
59,64,722,2
60,64,260,13
61,64,167,8
62,64,222,0
63,64,262,13
0,64,103,26
1,64,631,30
2,64,261,31
3,64,621,22
4,64,10,16
5,64,433,17
6,64,550,31
7,64,532,25
8,64,206,19
9,64,243,18
10,64,629,25
11,64,328,31
12,64,714,22
13,64,347,30
14,64,584,24
15,64,170,18
16,64,565,26
17,64,493,31
18,64,233,18
19,64,181,25
20,64,494,29
21,64,200,24
22,64,156,20
23,64,306,31
24,64,629,20
25,64,76,27
26,64,325,28
27,64,737,27
28,64,435,28
29,64,93,31
30,64,143,17
31,64,676,20
32,64,561,23
33,64,54,28
34,64,534,17
35,64,32,26
36,64,586,24
37,64,602,20
38,64,175,23
39,64,377,29
40,64,691,22
41,64,176,16
42,64,444,16
43,64,513,31
44,64,466,18
45,64,490,21
46,64,627,30
47,64,554,29
48,64,202,29
49,64,179,18
50,64,388,20
51,64,553,20
52,64,249,29
53,64,130,24
54,64,51,21
55,64,399,28
56,64,746,16
57,64,429,25
58,64,676,27
59,64,660,18
60,64,378,29
61,64,320,24
62,64,685,16
63,64,170,29
0,64,351,42
1,64,238,46
2,64,117,47
3,64,10,38
4,64,529,32
5,64,506,33
6,64,326,47
7,64,192,41
8,64,309,35
9,64,649,34
10,64,287,41
11,64,389,47
12,64,179,38
13,64,278,46
14,64,203,40
15,64,713,34
16,64,159,42
17,64,119,47
18,64,379,34
19,64,675,41
20,64,638,45
21,64,127,40
22,64,638,36
23,64,335,47
24,64,38,36
25,64,741,43
26,64,678,44
27,64,46,43
28,64,154,44
29,64,793,47
30,64,764,33
31,64,342,36
32,64,553,39
33,64,596,44
34,64,69,33
35,64,334,42
36,64,735,40
37,64,696,36
38,64,410,39
39,64,553,45
40,64,293,38
41,64,131,32
42,64,233,32
43,64,673,47
44,64,90,34
45,64,793,37
46,64,430,46
47,64,131,45
48,64,328,45
49,64,770,34
50,64,281,36
51,64,348,36
52,64,4,45
53,64,37,40
54,64,84,37
55,64,175,44
56,64,571,32
57,64,287,41
58,64,207,43
59,64,504,34
60,64,624,45
61,64,527,40
62,64,120,32
63,64,251,45
0,64,723,58
1,64,446,62
2,64,653,63
3,64,44,54
4,64,519,48
5,64,93,49
6,64,680,63
7,64,313,57
8,64,328,51
9,64,158,50
10,64,245,57
11,64,154,63
12,64,56,54
13,64,125,62
14,64,593,56
15,64,222,50
16,64,380,58
17,64,9,63
18,64,752,50
19,64,342,57
20,64,251,61
21,64,630,56
22,64,683,52
23,64,517,63
24,64,87,52
25,64,737,59
26,64,99,60
27,64,720,59
28,64,776,60
29,64,206,63
30,64,120,49
31,64,506,52
32,64,179,55
33,64,269,60
34,64,400,49
35,64,127,58
36,64,568,56
37,64,263,52
38,64,742,55
39,64,126,61
40,64,54,54
41,64,278,48
42,64,496,48
43,64,366,63
44,64,613,50
45,64,553,53
46,64,448,62
47,64,331,61
48,64,259,61
49,64,280,50
50,64,131,52
51,64,338,52
52,64,662,61
53,64,741,56
54,64,187,53
55,64,581,60
56,64,681,48
57,64,4,57
58,64,85,59
59,64,613,50
60,64,567,61
61,64,515,56
62,64,787,48
63,64,474,61
0,64,354,74
1,64,276,78
2,64,764,79
3,64,144,70
4,64,735,64
5,64,408,65
6,64,369,79
7,64,759,73
8,64,44,67
9,64,483,66
10,64,561,73
11,64,97,79
12,64,215,70
13,64,628,78
14,64,431,72
15,64,604,66
16,64,233,74
17,64,728,79
18,64,596,66
19,64,780,73
20,64,240,77
21,64,698,72
22,64,238,68
23,64,129,79
24,64,281,68
25,64,16,75
26,64,386,76
27,64,655,75
28,64,311,76
29,64,654,79
30,64,121,65
31,64,144,68
32,64,158,71
33,64,690,76
34,64,238,65
35,64,735,74
36,64,232,72
37,64,666,68
38,64,408,71
39,64,769,77
40,64,446,70
41,64,258,64
42,64,602,64
43,64,331,79
44,64,127,66
45,64,525,69
46,64,438,78
47,64,333,77
48,64,443,77
49,64,750,66
50,64,412,68
51,64,639,68
52,64,332,77
53,64,260,72
54,64,348,69
55,64,757,76
56,64,130,64
57,64,733,73
58,64,447,75
59,64,557,66
60,64,380,77
61,64,52,72
62,64,683,64
63,64,536,77
0,64,636,90
1,64,611,94
2,64,2,95
3,64,150,86
4,64,268,80
5,64,49,81
6,64,584,95
7,64,605,89
8,64,200,83
9,64,649,82
10,64,634,89
11,64,728,95
12,64,109,86
13,64,399,94
14,64,732,88
15,64,550,82
16,64,331,90
17,64,255,95
18,64,445,82
19,64,784,89
20,64,371,93
21,64,309,88
22,64,26,84
23,64,37,95
24,64,413,84
25,64,670,91
26,64,231,92
27,64,318,91
28,64,212,92
29,64,621,95
30,64,457,81
31,64,714,84
32,64,161,87
33,64,204,92
34,64,72,81
35,64,223,90
36,64,123,88
37,64,685,84
38,64,493,87
39,64,257,93
40,64,604,86
41,64,201,80
42,64,726,80
43,64,790,95
44,64,325,82
45,64,137,85
46,64,478,94
47,64,273,93
48,64,110,93
49,64,97,82
50,64,243,84
51,64,209,84
52,64,233,93
53,64,403,88
54,64,359,85
55,64,208,92
56,64,140,80
57,64,683,89
58,64,286,91
59,64,280,82
60,64,91,93
61,64,629,88
62,64,739,80
63,64,652,93
0,64,629,106
1,64,359,110
2,64,737,111
3,64,638,102
4,64,239,96
5,64,148,97
6,64,463,111
7,64,796,105
8,64,54,99
9,64,602,98
10,64,272,105
11,64,237,111
12,64,529,102
13,64,371,110
14,64,165,104
15,64,533,98
16,64,753,106
17,64,611,111
18,64,64,98
19,64,671,105
20,64,181,109
21,64,213,104
22,64,356,100
23,64,473,111
24,64,705,100
25,64,442,107
26,64,571,108
27,64,785,107
28,64,141,108
29,64,759,111
30,64,376,97
31,64,674,100
32,64,717,103
33,64,31,108
34,64,466,97
35,64,313,106
36,64,272,104
37,64,603,100
38,64,276,103
39,64,611,109
40,64,462,102
41,64,793,96
42,64,456,96
43,64,292,111
44,64,410,98
45,64,668,101
46,64,604,110
47,64,80,109
48,64,386,109
49,64,455,98
50,64,400,100
51,64,684,100
52,64,60,109
53,64,750,104
54,64,321,101
55,64,275,108
56,64,148,96
57,64,490,105
58,64,478,107
59,64,448,98
60,64,784,109
61,64,26,104
62,64,177,96
63,64,459,109
0,64,755,122
1,64,381,126
2,64,742,127
3,64,385,118
4,64,793,112
5,64,605,113
6,64,350,127
7,64,193,121
8,64,163,115
9,64,466,114
10,64,483,121
11,64,210,127
12,64,750,118
13,64,685,126
14,64,49,120
15,64,303,114
16,64,597,122
17,64,305,127
18,64,539,114
19,64,301,121
20,64,248,125
21,64,123,120
22,64,434,116
23,64,56,127
24,64,389,116
25,64,747,123
26,64,667,124
27,64,392,123
28,64,506,124
29,64,152,127
30,64,332,113
31,64,233,116
32,64,41,119
33,64,447,124
34,64,193,113
35,64,198,122
36,64,1,120
37,64,693,116
38,64,564,119
39,64,637,125
40,64,529,118
41,64,555,112
42,64,30,112
43,64,600,127
44,64,260,114
45,64,572,117
46,64,97,126
47,64,481,125
48,64,538,125
49,64,73,114
50,64,361,116
51,64,499,116
52,64,402,125
53,64,684,120
54,64,126,117
55,64,686,124
56,64,413,112
57,64,169,121
58,64,394,123
59,64,157,114
60,64,694,125
61,64,635,120
62,64,358,112
63,64,427,125
0,64,39,138
1,64,684,142
2,64,96,143
3,64,490,134
4,64,188,128
5,64,343,129
6,64,380,143
7,64,518,137
8,64,708,131
9,64,78,130
10,64,538,137
11,64,633,143
12,64,193,134
13,64,743,142
14,64,603,136
15,64,466,130
16,64,665,138
17,64,757,143
18,64,540,130
19,64,161,137
20,64,201,141
21,64,744,136
22,64,209,132
23,64,303,143
24,64,344,132
25,64,397,139
26,64,155,140
27,64,77,139
28,64,513,140
29,64,167,143
30,64,199,129
31,64,498,132
32,64,394,135
33,64,359,140
34,64,778,129
35,64,201,138
36,64,438,136
37,64,7,132
38,64,465,135
39,64,241,141
40,64,632,134
41,64,443,128
42,64,513,128
43,64,68,143
