port,pkt_size,flowid,time
0,64,69,1
1,64,673,5
2,64,264,7
3,64,304,5
4,64,103,1
5,64,494,5
6,64,63,0
7,64,60,1
8,64,179,14
9,64,41,6
10,64,101,2
11,64,595,7
12,64,107,12
13,64,318,8
14,64,603,5
15,64,79,2
16,64,460,1
17,64,252,14
18,64,634,8
19,64,272,10
20,64,704,10
21,64,402,14
22,64,316,0
23,64,631,0
24,64,316,11
25,64,750,6
26,64,523,12
27,64,166,2
28,64,596,11
29,64,651,1
30,64,394,12
31,64,313,2
32,64,442,0
33,64,793,0
34,64,684,14
35,64,494,7
36,64,641,12
37,64,610,0
38,64,302,6
39,64,607,12
40,64,756,2
41,64,783,10
42,64,307,9
43,64,792,14
44,64,568,2
45,64,107,8
46,64,232,13
47,64,238,13
48,64,506,4
49,64,20,1
50,64,49,7
51,64,49,1
52,64,350,5
53,64,330,12
54,64,449,9
55,64,463,6
56,64,410,8
57,64,63,12
58,64,519,14
59,64,848,15
60,64,773,4
61,64,340,1
62,64,448,11
63,64,536,10
0,64,177,17
1,64,541,21
2,64,529,23
3,64,576,21
4,64,477,17
5,64,561,21
6,64,778,16
7,64,64,17
8,64,566,30
9,64,19,22
10,64,326,18
11,64,752,23
12,64,90,28
13,64,701,24
14,64,678,21
15,64,7,18
16,64,514,17
17,64,600,30
18,64,519,24
19,64,621,26
20,64,185,26
21,64,275,30
22,64,100,16
23,64,353,16
24,64,778,27
25,64,340,22
26,64,344,28
27,64,718,18
28,64,611,27
29,64,452,17
30,64,381,28
31,64,336,18
32,64,220,16
33,64,775,16
34,64,746,30
35,64,534,23
36,64,165,28
37,64,818,16
38,64,19,22
39,64,423,28
40,64,277,18
41,64,302,26
42,64,543,25
43,64,737,30
44,64,145,18
45,64,668,24
46,64,513,29
47,64,309,29
48,64,353,20
49,64,130,17
50,64,780,23
51,64,557,17
52,64,822,21
53,64,9,28
54,64,758,25
55,64,450,22
56,64,316,24
57,64,655,28
58,64,459,30
59,64,613,31
60,64,262,20
61,64,140,17
62,64,40,27
63,64,795,26
0,64,299,33
1,64,416,37
2,64,49,39
3,64,122,37
4,64,134,33
5,64,30,37
6,64,456,32
7,64,520,33
8,64,823,46
9,64,494,38
10,64,588,34
11,64,59,39
12,64,470,44
13,64,187,40
14,64,532,37
15,64,688,34
16,64,225,33
17,64,60,46
18,64,165,40
19,64,114,42
20,64,629,42
21,64,175,46
22,64,817,32
23,64,106,32
24,64,683,43
25,64,403,38
26,64,453,44
27,64,159,34
28,64,608,43
29,64,125,33
30,64,102,44
31,64,765,34
32,64,229,32
33,64,751,32
34,64,23,46
35,64,8,39
36,64,103,44
37,64,529,32
38,64,234,38
39,64,216,44
40,64,119,34
41,64,429,42
42,64,421,41
43,64,754,46
44,64,412,34
45,64,460,40
46,64,748,45
47,64,149,45
48,64,807,36
49,64,396,33
50,64,115,39
51,64,822,33
52,64,471,37
53,64,783,44
54,64,575,41
55,64,186,38
56,64,132,40
57,64,4,44
58,64,699,46
59,64,62,47
60,64,791,36
61,64,371,33
62,64,722,43
63,64,519,42
0,64,719,49
1,64,443,53
2,64,280,55
3,64,144,53
4,64,143,49
5,64,586,53
6,64,776,48
7,64,655,49
8,64,718,62
9,64,629,54
10,64,169,50
11,64,749,55
12,64,379,60
13,64,635,56
14,64,225,53
15,64,701,50
16,64,180,49
17,64,323,62
18,64,507,56
19,64,67,58
20,64,111,58
21,64,236,62
22,64,609,48
23,64,665,48
24,64,729,59
25,64,730,54
26,64,362,60
27,64,76,50
28,64,811,59
29,64,763,49
30,64,405,60
31,64,577,50
32,64,17,48
33,64,622,48
34,64,476,62
35,64,841,55
36,64,780,60
37,64,810,48
38,64,385,54
39,64,336,60
40,64,813,50
41,64,351,58
42,64,836,57
43,64,164,62
44,64,314,50
45,64,527,56
46,64,24,61
47,64,276,61
48,64,442,52
49,64,317,49
50,64,670,55
51,64,670,49
52,64,352,53
53,64,289,60
54,64,730,57
55,64,602,54
56,64,363,56
57,64,648,60
58,64,794,62
59,64,573,63
60,64,781,52
61,64,684,49
62,64,589,59
63,64,310,58
0,64,793,65
1,64,398,69
