port,pkt_size,flowid,time
0,64,43,2
1,64,50,7
2,64,59,14
3,64,29,5
4,64,79,10
5,64,52,1
6,64,16,0
7,64,41,5
8,64,42,1
9,64,50,12
10,64,72,11
11,64,61,2
12,64,57,4
13,64,27,14
14,64,49,10
15,64,23,7
16,64,70,10
17,64,57,0
18,64,67,6
19,64,3,11
20,64,4,14
21,64,76,8
22,64,26,13
23,64,6,7
24,64,43,6
25,64,67,8
26,64,45,3
27,64,32,6
28,64,33,2
29,64,79,15
30,64,24,4
31,64,63,2
32,64,41,7
33,64,3,14
34,64,18,7
35,64,30,0
36,64,4,2
37,64,16,9
38,64,50,10
39,64,75,3
40,64,49,4
41,64,55,2
42,64,11,10
43,64,38,0
44,64,6,14
45,64,47,2
46,64,44,11
47,64,8,11
48,64,27,6
49,64,63,6
50,64,37,1
51,64,33,0
52,64,26,1
53,64,79,5
54,64,62,1
55,64,79,1
56,64,72,2
57,64,21,5
58,64,6,14
59,64,78,8
60,64,56,1
61,64,52,14
62,64,55,1
63,64,82,9
0,64,37,18
1,64,3,23
2,64,38,30
3,64,76,21
4,64,13,26
5,64,70,17
6,64,64,16
7,64,74,21
8,64,43,17
9,64,74,28
10,64,80,27
11,64,12,18
12,64,20,20
13,64,65,30
14,64,2,26
15,64,10,23
16,64,29,26
17,64,44,16
18,64,20,22
19,64,80,27
20,64,23,30
21,64,25,24
22,64,70,29
23,64,61,23
24,64,54,22
25,64,54,24
26,64,37,19
27,64,35,22
28,64,58,18
29,64,83,31
30,64,31,20
31,64,2,18
32,64,80,23
33,64,66,30
34,64,26,23
35,64,29,16
36,64,61,18
37,64,41,25
38,64,63,26
39,64,11,19
40,64,14,20
41,64,25,18
42,64,42,26
43,64,24,16
44,64,60,30
45,64,64,18
46,64,3,27
47,64,12,27
48,64,64,22
49,64,75,22
50,64,34,17
51,64,25,16
52,64,68,17
53,64,67,21
54,64,83,17
55,64,79,17
56,64,3,18
57,64,72,21
58,64,66,30
59,64,20,24
60,64,39,17
61,64,19,30
62,64,51,17
63,64,1,25
0,64,16,34
1,64,60,39
2,64,37,46
3,64,27,37
4,64,29,42
5,64,41,33
6,64,77,32
7,64,5,37
8,64,21,33
9,64,10,44
10,64,72,43
11,64,19,34
12,64,44,36
13,64,82,46
14,64,48,42
15,64,51,39
16,64,55,42
17,64,62,32
18,64,35,38
19,64,77,43
20,64,39,46
21,64,71,40
22,64,52,45
23,64,32,39
24,64,51,38
25,64,10,40
26,64,42,35
27,64,62,38
28,64,45,34
29,64,27,47
30,64,79,36
31,64,81,34
32,64,5,39
33,64,11,46
34,64,20,39
35,64,42,32
36,64,44,34
37,64,64,41
38,64,83,42
39,64,71,35
40,64,31,36
41,64,21,34
42,64,31,42
43,64,47,32
44,64,38,46
45,64,77,34
46,64,62,43
47,64,42,43
48,64,38,38
49,64,69,38
50,64,74,33
51,64,82,32
52,64,49,33
53,64,25,37
54,64,37,33
55,64,57,33
56,64,40,34
57,64,41,37
58,64,37,46
59,64,76,40
60,64,81,33
61,64,60,46
62,64,19,33
63,64,17,41
0,64,12,50
1,64,9,55
2,64,71,62
3,64,40,53
4,64,6,58
5,64,45,49
6,64,30,48
7,64,10,53
8,64,83,49
9,64,20,60
10,64,30,59
11,64,36,50
12,64,2,52
13,64,43,62
14,64,18,58
15,64,13,55
16,64,37,58
17,64,80,48
18,64,71,54
19,64,15,59
20,64,72,62
21,64,71,56
22,64,12,61
23,64,78,55
24,64,8,54
25,64,69,56
26,64,31,51
27,64,6,54
28,64,27,50
29,64,55,63
30,64,53,52
31,64,6,50
32,64,75,55
33,64,12,62
34,64,47,55
35,64,46,48
36,64,82,50
37,64,51,57
38,64,22,58
39,64,17,51
40,64,9,52
41,64,27,50
42,64,6,58
43,64,82,48
44,64,47,62
45,64,71,50
46,64,10,59
47,64,71,59
48,64,47,54
49,64,29,54
50,64,19,49
51,64,62,48
52,64,50,49
53,64,39,53
54,64,59,49
55,64,8,49
56,64,27,50
57,64,70,53
58,64,52,62
59,64,2,56
60,64,31,49
61,64,46,62
62,64,36,49
63,64,51,57
0,64,80,66
1,64,80,71
2,64,12,78
3,64,27,69
4,64,25,74
5,64,70,65
6,64,81,64
7,64,43,69
8,64,60,65
9,64,5,76
10,64,10,75
11,64,10,66
12,64,5,68
13,64,11,78
14,64,3,74
15,64,4,71
16,64,44,74
17,64,36,64
18,64,15,70
19,64,60,75
20,64,4,78
21,64,60,72
22,64,73,77
23,64,1,71
24,64,3,70
25,64,32,72
26,64,39,67
27,64,55,70
28,64,50,66
29,64,10,79
30,64,64,68
31,64,18,66
32,64,69,71
33,64,54,78
34,64,46,71
35,64,64,64
36,64,16,66
37,64,28,73
38,64,48,74
39,64,62,67
40,64,65,68
41,64,73,66
42,64,52,74
43,64,5,64
44,64,12,78
45,64,70,66
46,64,51,75
47,64,73,75
48,64,56,70
49,64,71,70
50,64,60,65
51,64,41,64
52,64,11,65
