port,pkt_size,flowid,time
0,64,43,7
1,64,54,4
2,64,98,5
3,64,318,13
4,64,77,7
5,64,121,11
6,64,113,4
7,64,72,3
8,64,85,2
9,64,77,1
10,64,82,5
11,64,3,13
12,64,278,2
13,64,46,1
14,64,80,5
15,64,56,10
16,64,85,0
17,64,95,11
18,64,113,9
19,64,53,14
20,64,27,8
21,64,63,15
22,64,20,7
23,64,93,0
24,64,69,1
25,64,78,6
26,64,112,4
27,64,103,15
28,64,39,10
29,64,47,5
30,64,42,9
31,64,93,8
32,64,117,1
33,64,114,14
34,64,39,7
35,64,96,8
36,64,119,14
37,64,58,15
38,64,110,14
39,64,61,5
40,64,114,7
41,64,62,2
42,64,8,13
43,64,63,15
44,64,110,10
45,64,117,4
46,64,57,4
47,64,26,11
48,64,59,14
49,64,103,7
50,64,76,11
51,64,15,9
52,64,72,9
53,64,87,6
54,64,53,5
55,64,45,9
56,64,48,8
57,64,72,1
58,64,120,1
59,64,106,7
60,64,107,2
61,64,37,7
62,64,105,2
63,64,69,2
0,64,92,23
1,64,41,20
2,64,122,21
3,64,76,29
4,64,68,23
5,64,32,27
6,64,70,20
7,64,2,19
8,64,47,18
9,64,6,17
10,64,116,21
11,64,46,29
12,64,76,18
13,64,84,17
14,64,112,21
15,64,42,26
16,64,31,16
17,64,112,27
18,64,39,25
19,64,68,30
20,64,49,24
21,64,51,31
22,64,96,23
23,64,27,16
24,64,62,17
25,64,93,22
26,64,105,20
27,64,118,31
28,64,39,26
29,64,2,21
30,64,72,25
31,64,120,24
32,64,49,17
33,64,30,30
34,64,80,23
35,64,26,24
36,64,73,30
37,64,118,31
38,64,77,30
39,64,109,21
40,64,14,23
41,64,3,18
42,64,80,29
43,64,1,31
44,64,121,26
45,64,59,20
46,64,61,20
47,64,66,27
48,64,32,30
49,64,64,23
50,64,4,27
51,64,10,25
52,64,49,25
53,64,357,22
54,64,117,21
55,64,95,25
56,64,121,24
57,64,74,17
58,64,100,17
59,64,86,23
60,64,75,18
61,64,106,23
62,64,83,18
63,64,91,18
0,64,65,39
1,64,122,36
2,64,46,37
3,64,27,45
4,64,27,39
5,64,93,43
6,64,123,36
7,64,97,35
8,64,81,34
9,64,42,33
10,64,73,37
11,64,47,45
12,64,9,34
13,64,62,33
14,64,32,37
15,64,41,42
16,64,55,32
17,64,32,43
18,64,105,41
19,64,74,46
20,64,48,40
21,64,47,47
22,64,37,39
23,64,129,32
24,64,109,33
25,64,92,38
26,64,15,36
27,64,56,47
28,64,118,42
29,64,81,37
30,64,79,41
31,64,32,40
32,64,12,33
33,64,64,46
34,64,34,39
35,64,98,40
36,64,92,46
37,64,118,47
38,64,77,46
39,64,78,37
40,64,32,39
41,64,97,34
42,64,112,45
43,64,19,47
44,64,50,42
45,64,63,36
46,64,86,36
47,64,2,43
48,64,3,46
49,64,90,39
50,64,64,43
51,64,35,41
52,64,47,41
53,64,30,38
54,64,100,37
55,64,46,41
56,64,9,40
57,64,72,33
58,64,93,33
59,64,17,39
60,64,29,34
61,64,37,39
62,64,117,34
63,64,122,34
0,64,37,55
1,64,40,52
2,64,23,53
3,64,106,61
4,64,43,55
5,64,53,59
6,64,70,52
7,64,98,51
8,64,4,50
9,64,109,49
10,64,6,53
11,64,99,61
12,64,81,50
13,64,94,49
14,64,23,53
15,64,63,58
16,64,56,48
17,64,26,59
18,64,97,57
19,64,53,62
20,64,90,56
21,64,3,63
22,64,99,55
23,64,11,48
24,64,119,49
25,64,56,54
26,64,13,52
27,64,48,63
28,64,7,58
29,64,116,53
30,64,78,57
31,64,24,56
32,64,62,49
33,64,65,62
34,64,74,55
35,64,24,56
36,64,41,62
37,64,18,63
38,64,120,62
39,64,186,53
40,64,4,55
41,64,65,50
42,64,14,61
43,64,51,63
44,64,29,58
45,64,104,52
46,64,18,52
47,64,123,59
48,64,34,62
49,64,286,55
50,64,111,59
51,64,68,57
52,64,116,57
53,64,230,54
54,64,113,53
55,64,52,57
56,64,19,56
57,64,64,49
58,64,29,49
59,64,41,55
60,64,49,50
61,64,91,55
62,64,57,50
63,64,23,50
0,64,3,71
1,64,59,68
2,64,73,69
3,64,105,77
4,64,341,71
5,64,31,75
6,64,43,68
7,64,48,67
8,64,46,66
9,64,34,65
10,64,76,69
11,64,66,77
12,64,86,66
13,64,65,65
14,64,10,69
15,64,28,74
16,64,5,64
17,64,44,75
18,64,108,73
19,64,97,78
20,64,76,72
21,64,93,79
22,64,37,71
23,64,44,64
24,64,63,65
25,64,18,70
26,64,110,68
27,64,62,79
28,64,121,74
29,64,1,69
30,64,17,73
31,64,23,72
32,64,11,65
33,64,113,78
34,64,105,71
35,64,35,72
36,64,87,78
37,64,67,79
38,64,112,78
39,64,77,69
40,64,82,71
41,64,26,66
42,64,2,77
43,64,44,79
44,64,76,74
45,64,6,68
46,64,67,68
47,64,121,75
48,64,6,78
49,64,48,71
50,64,44,75
51,64,106,73
52,64,115,73
53,64,324,70
54,64,226,69
55,64,95,73
56,64,104,72
57,64,81,65
58,64,61,65
59,64,47,71
60,64,85,66
61,64,54,71
62,64,65,66
63,64,112,66
0,64,119,87
1,64,121,84
2,64,123,85
3,64,110,93
4,64,73,87
5,64,27,91
6,64,34,84
7,64,6,83
8,64,65,82
9,64,99,81
10,64,102,85
11,64,44,93
12,64,95,82
13,64,7,81
14,64,63,85
15,64,111,90
16,64,68,80
17,64,40,91
18,64,25,89
19,64,105,94
20,64,119,88
21,64,61,95
22,64,90,87
23,64,56,80
24,64,81,81
25,64,10,86
26,64,18,84
27,64,57,95
28,64,86,90
29,64,49,85
30,64,45,89
31,64,71,88
32,64,99,81
33,64,100,94
34,64,76,87
35,64,43,88
36,64,77,94
37,64,62,95
38,64,101,94
39,64,36,85
40,64,119,87
41,64,103,82
42,64,17,93
43,64,31,95
44,64,110,90
45,64,94,84
46,64,109,84
47,64,71,91
48,64,119,94
49,64,23,87
50,64,70,91
51,64,52,89
52,64,243,89
53,64,45,86
54,64,67,85
55,64,49,89
56,64,5,88
57,64,1,81
58,64,52,81
59,64,32,87
60,64,121,82
61,64,19,87
62,64,7,82
63,64,101,82
0,64,37,103
1,64,40,100
2,64,176,101
3,64,49,109
4,64,4,103
5,64,42,107
6,64,91,100
7,64,21,99
8,64,95,98
9,64,72,97
10,64,24,101
11,64,26,109
12,64,1,98
13,64,101,97
14,64,107,101
15,64,91,106
16,64,123,96
17,64,11,107
18,64,30,105
19,64,121,110
20,64,43,104
