port,pkt_size,flowid,time
0,832,270,12
1,832,264,3
2,832,37,14
3,832,726,12
4,832,497,14
5,832,365,9
6,832,119,6
7,832,192,8
8,832,166,15
9,832,766,10
10,832,232,3
11,832,414,1
12,832,693,10
13,832,41,2
14,832,219,1
15,832,280,8
16,832,277,10
17,832,249,14
18,832,207,10
19,832,399,10
20,832,61,3
21,832,241,14
22,832,645,9
23,832,157,6
24,832,475,10
25,832,382,12
26,832,31,8
27,832,431,14
28,832,551,0
29,832,18,1
30,832,294,14
31,832,123,7
32,832,165,7
33,832,644,13
34,832,371,4
35,832,391,4
36,832,125,7
37,832,376,3
38,832,137,12
39,832,201,9
40,832,440,9
41,832,739,5
42,832,481,2
43,832,376,6
44,832,380,7
45,832,455,11
46,832,40,12
47,832,306,9
48,832,616,7
49,832,378,8
50,832,412,8
51,832,276,2
52,832,212,14
53,832,690,12
54,832,2,1
55,832,118,8
56,832,421,2
57,832,613,11
58,832,18,14
59,832,203,10
60,832,499,11
61,832,171,10
62,832,290,5
63,832,615,1
0,832,243,220
1,832,741,211
2,832,238,222
3,832,749,220
4,832,455,222
5,832,438,217
6,832,68,214
7,832,21,216
8,832,61,223
9,832,227,218
10,832,617,211
11,832,105,209
12,832,323,218
13,832,105,210
14,832,467,209
15,832,35,216
16,832,20,218
17,832,230,222
18,832,666,218
19,832,3,218
20,832,228,211
21,832,693,222
22,832,219,217
23,832,686,214
24,832,154,218
25,832,14,220
26,832,672,216
27,832,741,222
28,832,83,208
29,832,683,209
30,832,27,222
31,832,292,215
32,832,593,215
33,832,708,221
34,832,37,212
35,832,466,212
36,832,256,215
37,832,118,211
38,832,86,220
39,832,139,217
40,832,498,217
41,832,750,213
42,832,606,210
43,832,315,214
44,832,729,215
45,832,37,219
46,832,97,220
47,832,290,217
48,832,725,215
49,832,14,216
50,832,519,216
51,832,132,210
52,832,126,222
53,832,320,220
54,832,367,209
55,832,206,216
56,832,414,210
57,832,203,219
58,832,328,222
59,832,387,218
60,832,524,219
61,832,279,218
62,832,382,213
63,832,705,209
0,832,241,428
1,832,173,419
2,832,732,430
3,832,149,428
4,832,607,430
5,832,473,425
6,832,535,422
7,832,146,424
8,832,165,431
9,832,24,426
10,832,168,419
11,832,18,417
12,832,5,426
13,832,556,418
14,832,627,417
15,832,317,424
16,832,624,426
17,832,111,430
18,832,39,426
19,832,424,426
20,832,224,419
21,832,653,430
22,832,480,425
23,832,108,422
24,832,34,426
25,832,274,428
26,832,325,424
27,832,373,430
28,832,567,416
29,832,677,417
30,832,644,430
31,832,656,423
32,832,258,423
33,832,280,429
34,832,302,420
35,832,120,420
36,832,198,423
37,832,670,419
38,832,307,428
39,832,136,425
40,832,581,425
41,832,637,421
42,832,658,418
43,832,435,422
44,832,351,423
45,832,249,427
46,832,450,428
47,832,302,425
48,832,351,423
49,832,544,424
50,832,268,424
51,832,507,418
52,832,714,430
53,832,389,428
54,832,580,417
55,832,190,424
56,832,437,418
57,832,536,427
58,832,294,430
59,832,320,426
60,832,659,427
61,832,288,426
62,832,516,421
63,832,386,417
0,832,346,636
1,832,283,627
2,832,612,638
3,832,214,636
4,832,392,638
5,832,444,633
6,832,380,630
7,832,155,632
8,832,696,639
9,832,216,634
10,832,776,627
11,832,496,625
12,832,607,634
13,832,515,626
14,832,648,625
15,832,252,632
16,832,122,634
17,832,760,638
18,832,480,634
19,832,456,634
20,832,715,627
21,832,589,638
22,832,325,633
23,832,553,630
24,832,457,634
25,832,40,636
26,832,128,632
27,832,463,638
28,832,47,624
29,832,171,625
30,832,412,638
31,832,70,631
32,832,373,631
33,832,626,637
34,832,365,628
35,832,304,628
36,832,276,631
37,832,369,627
38,832,298,636
39,832,61,633
40,832,369,633
41,832,611,629
42,832,713,626
43,832,366,630
44,832,371,631
45,832,517,635
46,832,613,636
47,832,30,633
48,832,334,631
49,832,353,632
50,832,375,632
51,832,616,626
52,832,345,638
53,832,676,636
54,832,127,625
55,832,722,632
56,832,502,626
57,832,697,635
58,832,160,638
59,832,700,634
60,832,405,635
61,832,669,634
62,832,582,629
63,832,480,625
0,832,85,844
1,832,507,835
2,832,568,846
3,832,420,844
4,832,413,846
5,832,430,841
6,832,334,838
7,832,762,840
8,832,104,847
9,832,387,842
10,832,174,835
11,832,566,833
12,832,63,842
13,832,744,834
14,832,37,833
15,832,66,840
16,832,305,842
17,832,653,846
18,832,337,842
19,832,216,842
20,832,213,835
21,832,121,846
22,832,439,841
23,832,115,838
24,832,361,842
25,832,265,844
26,832,75,840
27,832,680,846
28,832,581,832
29,832,387,833
30,832,191,846
31,832,240,839
32,832,546,839
33,832,428,845
34,832,301,836
35,832,46,836
36,832,603,839
37,832,398,835
38,832,700,844
39,832,477,841
40,832,34,841
41,832,220,837
42,832,417,834
43,832,551,838
44,832,302,839
