port,pkt_size,flowid,time
0,1024,438,8
1,1024,45,13
2,1024,209,12
3,1024,749,0
4,1024,52,6
5,1024,41,10
6,1024,261,6
7,1024,38,8
8,1024,413,9
9,1024,28,9
10,1024,641,9
11,1024,132,7
12,1024,656,15
13,1024,738,6
14,1024,476,0
15,1024,275,14
16,1024,152,10
17,1024,31,5
18,1024,531,12
19,1024,351,4
20,1024,778,2
21,1024,532,10
22,1024,598,15
23,1024,360,13
24,1024,265,13
25,1024,702,14
26,1024,293,9
27,1024,123,11
28,1024,181,9
29,1024,41,4
30,1024,470,14
31,1024,104,15
32,1024,170,8
33,1024,513,11
34,1024,530,10
35,1024,505,9
36,1024,530,9
37,1024,333,6
38,1024,635,14
39,1024,115,12
40,1024,442,7
41,1024,529,5
42,1024,775,12
43,1024,29,8
44,1024,722,4
45,1024,258,3
46,1024,198,10
47,1024,194,12
48,1024,332,7
49,1024,734,12
50,1024,337,6
51,1024,433,6
52,1024,662,2
53,1024,34,2
54,1024,487,6
55,1024,509,0
56,1024,524,2
57,1024,527,4
58,1024,541,9
59,1024,560,14
60,1024,512,2
61,1024,477,15
62,1024,163,15
63,1024,601,8
0,1024,736,264
1,1024,790,269
2,1024,706,268
3,1024,481,256
4,1024,478,262
5,1024,82,266
6,1024,254,262
7,1024,123,264
8,1024,460,265
9,1024,167,265
10,1024,691,265
11,1024,97,263
12,1024,342,271
13,1024,151,262
14,1024,487,256
15,1024,745,270
16,1024,562,266
17,1024,167,261
18,1024,415,268
19,1024,176,260
20,1024,369,258
21,1024,676,266
22,1024,221,271
23,1024,144,269
24,1024,316,269
25,1024,167,270
26,1024,80,265
27,1024,558,267
28,1024,450,265
29,1024,434,260
30,1024,607,270
31,1024,769,271
32,1024,559,264
33,1024,477,267
34,1024,175,266
35,1024,339,265
36,1024,668,265
37,1024,435,262
38,1024,685,270
39,1024,692,268
40,1024,413,263
41,1024,506,261
42,1024,400,268
43,1024,523,264
44,1024,657,260
45,1024,475,259
46,1024,176,266
47,1024,199,268
48,1024,598,263
49,1024,358,268
50,1024,666,262
51,1024,752,262
52,1024,575,258
53,1024,422,258
54,1024,338,262
55,1024,167,256
56,1024,272,258
57,1024,415,260
58,1024,352,265
59,1024,634,270
60,1024,721,258
61,1024,439,271
62,1024,661,271
63,1024,387,264
0,1024,551,520
1,1024,699,525
2,1024,233,524
3,1024,263,512
4,1024,788,518
5,1024,223,522
6,1024,458,518
7,1024,636,520
8,1024,544,521
9,1024,35,521
10,1024,112,521
11,1024,507,519
12,1024,217,527
13,1024,140,518
14,1024,674,512
15,1024,239,526
16,1024,724,522
17,1024,383,517
18,1024,571,524
19,1024,141,516
20,1024,130,514
21,1024,799,522
22,1024,667,527
23,1024,46,525
24,1024,627,525
25,1024,338,526
26,1024,285,521
27,1024,7,523
28,1024,234,521
29,1024,161,516
30,1024,794,526
31,1024,678,527
32,1024,724,520
33,1024,477,523
34,1024,66,522
35,1024,661,521
36,1024,45,521
37,1024,221,518
38,1024,573,526
39,1024,664,524
40,1024,646,519
41,1024,377,517
42,1024,66,524
43,1024,347,520
44,1024,636,516
45,1024,632,515
46,1024,467,522
47,1024,74,524
48,1024,461,519
49,1024,579,524
50,1024,308,518
51,1024,601,518
52,1024,386,514
53,1024,520,514
54,1024,544,518
55,1024,453,512
56,1024,801,514
57,1024,493,516
58,1024,253,521
59,1024,308,526
60,1024,96,514
61,1024,187,527
62,1024,25,527
63,1024,522,520
0,1024,38,776
1,1024,315,781
2,1024,218,780
3,1024,101,768
4,1024,257,774
5,1024,383,778
6,1024,544,774
7,1024,564,776
8,1024,275,777
9,1024,333,777
10,1024,30,777
11,1024,378,775
12,1024,440,783
13,1024,7,774
14,1024,216,768
15,1024,768,782
16,1024,552,778
17,1024,87,773
18,1024,130,780
19,1024,206,772
20,1024,250,770
21,1024,758,778
22,1024,313,783
23,1024,514,781
24,1024,342,781
25,1024,444,782
26,1024,524,777
27,1024,122,779
28,1024,434,777
29,1024,637,772
30,1024,469,782
31,1024,18,783
32,1024,133,776
33,1024,209,779
34,1024,432,778
35,1024,291,777
36,1024,292,777
37,1024,107,774
38,1024,90,782
39,1024,373,780
40,1024,530,775
41,1024,806,773
42,1024,701,780
43,1024,59,776
44,1024,113,772
45,1024,8,771
46,1024,792,778
47,1024,6,780
48,1024,204,775
49,1024,436,780
50,1024,27,774
51,1024,328,774
52,1024,673,770
53,1024,742,770
54,1024,781,774
55,1024,672,768
56,1024,136,770
57,1024,413,772
58,1024,372,777
59,1024,72,782
60,1024,604,770
61,1024,787,783
62,1024,100,783
63,1024,215,776
0,1024,509,1032
1,1024,635,1037
2,1024,714,1036
3,1024,520,1024
4,1024,185,1030
5,1024,307,1034
6,1024,714,1030
7,1024,410,1032
8,1024,697,1033
