port,pkt_size,flowid,time
0,832,175,3
1,832,93,2
2,832,139,9
3,832,149,9
4,832,118,3
5,832,60,1
6,832,18,15
7,832,225,15
8,832,172,6
9,832,189,12
10,832,176,7
11,832,99,5
12,832,152,9
13,832,167,1
14,832,217,13
15,832,214,9
16,832,101,8
17,832,61,9
18,832,136,15
19,832,6,8
20,832,161,5
21,832,116,15
22,832,59,0
23,832,126,11
24,832,123,8
25,832,140,9
26,832,98,14
27,832,203,15
28,832,31,15
29,832,10,11
30,832,33,7
31,832,229,11
32,832,117,9
33,832,7,1
34,832,162,9
35,832,89,11
36,832,164,15
37,832,186,14
38,832,80,5
39,832,186,13
40,832,187,0
41,832,167,14
42,832,219,6
43,832,202,13
44,832,222,11
45,832,93,9
46,832,149,4
47,832,195,13
48,832,20,9
49,832,31,3
50,832,134,0
51,832,167,13
52,832,173,2
53,832,143,7
54,832,40,6
55,832,4,2
56,832,47,11
57,832,156,6
58,832,96,2
59,832,89,5
60,832,116,8
61,832,69,1
62,832,95,14
63,832,36,7
0,832,146,211
1,832,173,210
2,832,156,217
3,832,86,217
4,832,45,211
5,832,180,209
6,832,45,223
7,832,66,223
8,832,90,214
9,832,5,220
10,832,154,215
11,832,87,213
12,832,163,217
13,832,296,209
14,832,39,221
15,832,69,217
16,832,88,216
17,832,278,217
18,832,91,223
19,832,149,216
20,832,80,213
21,832,212,223
22,832,108,208
23,832,64,219
24,832,163,216
25,832,103,217
26,832,92,222
27,832,111,223
28,832,209,223
29,832,128,219
30,832,31,215
31,832,106,219
32,832,205,217
33,832,8,209
34,832,183,217
35,832,67,219
36,832,20,223
37,832,42,222
38,832,484,213
39,832,108,221
40,832,136,208
41,832,177,222
42,832,122,214
43,832,141,221
44,832,207,219
45,832,166,217
46,832,9,212
47,832,219,221
48,832,2,217
49,832,276,211
50,832,151,208
51,832,162,221
52,832,12,210
53,832,95,215
54,832,82,214
55,832,680,210
56,832,84,219
57,832,76,214
58,832,183,210
59,832,89,213
60,832,21,216
61,832,102,209
62,832,706,222
63,832,132,215
0,832,223,419
1,832,22,418
2,832,85,425
3,832,173,425
4,832,156,419
5,832,31,417
6,832,141,431
7,832,162,431
8,832,196,422
9,832,66,428
10,832,143,423
11,832,156,421
12,832,532,425
13,832,15,417
14,832,627,429
15,832,46,425
16,832,37,424
17,832,95,425
18,832,197,431
19,832,169,424
20,832,50,421
21,832,11,431
22,832,88,416
23,832,218,427
24,832,127,424
25,832,81,425
26,832,162,430
27,832,172,431
28,832,33,431
29,832,189,427
30,832,184,423
31,832,11,427
32,832,222,425
33,832,165,417
34,832,44,425
35,832,171,427
36,832,60,431
37,832,184,430
38,832,147,421
39,832,227,429
40,832,134,416
41,832,42,430
42,832,206,422
43,832,197,429
44,832,75,427
45,832,231,425
46,832,141,420
47,832,168,429
48,832,207,425
49,832,157,419
50,832,2,416
51,832,208,429
52,832,110,418
53,832,161,423
54,832,184,422
55,832,180,418
56,832,157,427
57,832,32,422
58,832,151,418
59,832,222,421
60,832,78,424
61,832,96,417
62,832,233,430
63,832,122,423
0,832,37,627
1,832,208,626
2,832,76,633
3,832,119,633
4,832,52,627
5,832,52,625
6,832,10,639
7,832,174,639
8,832,191,630
9,832,528,636
10,832,101,631
11,832,108,629
12,832,40,633
13,832,532,625
14,832,206,637
15,832,520,633
16,832,62,632
17,832,203,633
18,832,77,639
19,832,680,632
20,832,72,629
21,832,60,639
22,832,17,624
23,832,130,635
24,832,171,632
25,832,66,633
26,832,51,638
27,832,94,639
28,832,72,639
29,832,226,635
30,832,194,631
31,832,20,635
32,832,12,633
33,832,6,625
34,832,130,633
35,832,41,635
36,832,221,639
37,832,60,638
38,832,173,629
39,832,143,637
40,832,146,624
41,832,164,638
42,832,409,630
43,832,234,637
44,832,17,635
45,832,10,633
46,832,57,628
47,832,125,637
48,832,87,633
49,832,17,627
50,832,138,624
51,832,187,637
52,832,68,626
53,832,168,631
54,832,62,630
55,832,163,626
56,832,77,635
57,832,167,630
58,832,111,626
59,832,28,629
60,832,9,632
61,832,38,625
62,832,90,638
63,832,165,631
0,832,91,835
1,832,98,834
2,832,118,841
3,832,175,841
4,832,124,835
5,832,77,833
6,832,231,847
7,832,143,847
8,832,215,838
9,832,15,844
10,832,8,839
11,832,194,837
12,832,36,841
13,832,209,833
14,832,176,845
15,832,44,841
16,832,114,840
17,832,179,841
18,832,154,847
19,832,37,840
20,832,17,837
21,832,71,847
22,832,6,832
23,832,42,843
24,832,113,840
25,832,72,841
26,832,192,846
27,832,127,847
28,832,38,847
29,832,86,843
30,832,171,839
31,832,128,843
32,832,231,841
33,832,146,833
34,832,85,841
35,832,203,843
36,832,169,847
37,832,66,846
38,832,51,837
39,832,175,845
40,832,170,832
41,832,82,846
42,832,14,838
43,832,141,845
44,832,335,843
45,832,80,841
46,832,177,836
47,832,139,845
48,832,159,841
49,832,234,835
50,832,145,832
51,832,115,845
52,832,34,834
53,832,72,839
54,832,66,838
55,832,96,834
56,832,29,843
57,832,190,838
58,832,217,834
59,832,48,837
60,832,133,840
61,832,233,833
62,832,180,846
63,832,184,839
0,832,222,1043
1,832,138,1042
2,832,13,1049
