port,pkt_size,flowid,time
0,64,1,14
1,64,1,11
2,64,1,8
3,64,1,7
4,64,1,2
5,64,1,12
6,64,1,13
7,64,1,9
8,64,1,13
9,64,1,5
10,64,1,15
11,64,1,2
12,64,1,4
13,64,1,11
14,64,1,4
15,64,1,10
16,64,1,15
17,64,1,7
18,64,1,6
19,64,1,5
20,64,1,13
21,64,1,5
22,64,1,9
23,64,1,5
24,64,1,1
25,64,1,7
26,64,1,15
27,64,1,15
28,64,1,0
29,64,1,12
30,64,1,15
31,64,1,2
32,64,1,15
33,64,1,4
34,64,1,1
35,64,1,14
36,64,1,5
37,64,1,7
38,64,1,9
39,64,1,11
40,64,1,2
41,64,1,4
42,64,1,8
43,64,1,6
44,64,1,12
45,64,1,3
46,64,1,13
47,64,1,8
48,64,1,11
49,64,1,0
50,64,1,4
51,64,1,15
52,64,1,11
53,64,1,7
54,64,1,10
55,64,1,13
56,64,1,12
57,64,1,11
58,64,1,7
59,64,1,15
60,64,1,13
61,64,1,15
62,64,1,3
63,64,1,2
0,64,1,30
1,64,1,27
2,64,1,24
3,64,1,23
4,64,1,18
5,64,1,28
6,64,1,29
7,64,1,25
8,64,1,29
9,64,1,21
10,64,1,31
11,64,1,18
12,64,1,20
13,64,1,27
14,64,1,20
15,64,1,26
16,64,1,31
17,64,1,23
18,64,1,22
19,64,1,21
20,64,1,29
21,64,1,21
22,64,1,25
23,64,1,21
24,64,1,17
25,64,1,23
26,64,1,31
27,64,1,31
28,64,1,16
29,64,1,28
30,64,1,31
31,64,1,18
32,64,1,31
33,64,1,20
34,64,1,17
35,64,1,30
36,64,1,21
37,64,1,23
38,64,1,25
39,64,1,27
40,64,1,18
41,64,1,20
42,64,1,24
43,64,1,22
44,64,1,28
45,64,1,19
46,64,1,29
47,64,1,24
48,64,1,27
49,64,1,16
50,64,1,20
51,64,1,31
52,64,1,27
53,64,1,23
54,64,1,26
55,64,1,29
56,64,1,28
57,64,1,27
58,64,1,23
59,64,1,31
60,64,1,29
61,64,1,31
62,64,1,19
63,64,1,18
0,64,1,46
1,64,1,43
2,64,1,40
3,64,1,39
4,64,1,34
5,64,1,44
6,64,1,45
7,64,1,41
8,64,1,45
