port,pkt_size,flowid,time
0,64,797,7
1,64,1027,3
2,64,1556,0
3,64,763,2
4,64,625,12
5,64,367,8
6,64,1246,12
7,64,1326,15
8,64,1445,6
9,64,1000,0
10,64,1196,11
11,64,605,0
12,64,874,0
13,64,441,10
14,64,1572,3
15,64,1532,9
16,64,980,5
17,64,103,1
18,64,886,2
19,64,390,11
20,64,182,12
21,64,49,6
22,64,226,2
23,64,1186,11
24,64,808,3
25,64,657,1
26,64,1328,7
27,64,456,10
28,64,16,2
29,64,715,11
30,64,126,10
31,64,203,2
32,64,561,6
33,64,1263,8
34,64,320,11
35,64,1339,13
36,64,896,12
37,64,1123,7
38,64,346,1
39,64,127,10
40,64,466,1
41,64,481,6
42,64,1326,9
43,64,387,11
44,64,785,9
45,64,88,0
46,64,115,1
47,64,362,13
48,64,1053,13
49,64,1286,13
50,64,350,8
51,64,216,4
52,64,842,1
53,64,1344,12
54,64,89,1
55,64,1556,14
56,64,1438,2
57,64,527,5
58,64,1526,9
59,64,336,14
60,64,561,15
61,64,646,15
62,64,395,6
63,64,912,2
0,64,206,23
1,64,912,19
2,64,331,16
3,64,1204,18
4,64,1094,28
5,64,557,24
6,64,751,28
7,64,1299,31
8,64,111,22
9,64,89,16
10,64,1161,27
11,64,1071,16
12,64,12,16
13,64,130,26
14,64,760,19
15,64,333,25
16,64,555,21
17,64,895,17
18,64,1143,18
19,64,513,27
20,64,525,28
21,64,260,22
22,64,1282,18
23,64,944,27
24,64,391,19
25,64,1100,17
26,64,355,23
27,64,1050,26
28,64,1157,18
29,64,384,27
30,64,580,26
31,64,785,18
32,64,1521,22
33,64,612,24
34,64,672,27
35,64,1378,29
36,64,701,28
37,64,168,23
38,64,120,17
39,64,961,26
40,64,717,17
41,64,401,22
42,64,359,25
43,64,1472,27
44,64,580,25
45,64,1490,16
46,64,1346,17
47,64,1384,29
48,64,90,29
49,64,57,29
50,64,1324,24
51,64,1153,20
52,64,866,17
53,64,1011,28
54,64,592,17
55,64,245,30
56,64,543,18
57,64,417,21
58,64,1432,25
59,64,1448,30
60,64,267,31
61,64,664,31
62,64,250,22
63,64,1254,18
0,64,1304,39
1,64,708,35
2,64,1211,32
3,64,835,34
4,64,483,44
5,64,1256,40
6,64,425,44
7,64,342,47
8,64,1325,38
9,64,263,32
10,64,298,43
11,64,1504,32
12,64,1519,32
13,64,1221,42
14,64,127,35
15,64,573,41
16,64,319,37
17,64,280,33
18,64,167,34
19,64,306,43
20,64,5,44
21,64,786,38
22,64,1233,34
23,64,1451,43
24,64,835,35
25,64,1055,33
26,64,1330,39
27,64,1146,42
28,64,785,34
29,64,643,43
30,64,8,42
31,64,136,34
32,64,436,38
33,64,341,40
34,64,1223,43
35,64,122,45
36,64,1061,44
37,64,409,39
38,64,759,33
39,64,376,42
40,64,1574,33
41,64,1413,38
42,64,1000,41
43,64,945,43
44,64,483,41
45,64,599,32
46,64,66,33
47,64,694,45
48,64,246,45
49,64,450,45
50,64,866,40
51,64,517,36
52,64,916,33
53,64,694,44
54,64,217,33
55,64,334,46
56,64,3,34
57,64,203,37
58,64,477,41
59,64,1053,46
60,64,1474,47
61,64,716,47
62,64,896,38
63,64,448,34
0,64,1033,55
1,64,43,51
2,64,1437,48
3,64,315,50
4,64,740,60
5,64,1164,56
6,64,828,60
7,64,561,63
8,64,869,54
9,64,846,48
10,64,247,59
11,64,1186,48
12,64,595,48
13,64,364,58
14,64,1161,51
15,64,1216,57
16,64,817,53
17,64,660,49
18,64,1562,50
19,64,1356,59
20,64,923,60
21,64,1289,54
22,64,541,50
23,64,1339,59
24,64,163,51
25,64,315,49
26,64,262,55
27,64,908,58
28,64,204,50
29,64,34,59
30,64,1533,58
31,64,1435,50
32,64,203,54
33,64,234,56
34,64,37,59
35,64,877,61
36,64,599,60
37,64,87,55
38,64,516,49
39,64,656,58
40,64,1303,49
41,64,1545,54
42,64,416,57
43,64,400,59
44,64,243,57
45,64,1182,48
46,64,1070,49
47,64,855,61
48,64,46,61
49,64,965,61
50,64,1505,56
51,64,1170,52
52,64,266,49
53,64,745,60
54,64,1103,49
55,64,123,62
56,64,385,50
57,64,202,53
58,64,435,57
59,64,1281,62
60,64,97,63
61,64,483,63
62,64,49,54
63,64,548,50
0,64,1176,71
1,64,1022,67
2,64,1243,64
3,64,877,66
4,64,1119,76
5,64,1214,72
6,64,292,76
7,64,61,79
8,64,203,70
9,64,1474,64
10,64,438,75
11,64,1119,64
12,64,727,64
13,64,453,74
14,64,411,67
15,64,270,73
16,64,613,69
17,64,1082,65
18,64,1434,66
19,64,1434,75
20,64,1273,76
21,64,1467,70
22,64,557,66
23,64,237,75
24,64,556,67
25,64,605,65
26,64,215,71
27,64,995,74
28,64,715,66
29,64,398,75
30,64,97,74
31,64,382,66
32,64,1582,70
33,64,127,72
34,64,1551,75
35,64,1151,77
36,64,163,76
37,64,701,71
38,64,311,65
39,64,1017,74
40,64,188,65
41,64,1360,70
42,64,11,73
43,64,1292,75
44,64,1057,73
45,64,100,64
46,64,1422,65
47,64,710,77
48,64,1575,77
49,64,882,77
50,64,632,72
51,64,605,68
52,64,678,65
53,64,14,76
54,64,843,65
55,64,678,78
56,64,294,66
57,64,206,69
58,64,62,73
59,64,1474,78
60,64,420,79
61,64,508,79
62,64,31,70
63,64,710,66
0,64,1195,87
1,64,1290,83
2,64,522,80
3,64,287,82
4,64,579,92
5,64,1307,88
6,64,913,92
7,64,1086,95
8,64,795,86
9,64,1045,80
10,64,757,91
11,64,663,80
12,64,798,80
13,64,19,90
14,64,386,83
15,64,202,89
16,64,229,85
17,64,1544,81
18,64,370,82
19,64,1253,91
20,64,848,92
21,64,1284,86
22,64,200,82
23,64,160,91
24,64,1161,83
25,64,114,81
26,64,711,87
27,64,435,90
28,64,235,82
29,64,499,91
30,64,351,90
31,64,1059,82
32,64,643,86
33,64,595,88
34,64,512,91
35,64,475,93
36,64,175,92
37,64,5,87
38,64,1510,81
39,64,846,90
