port,pkt_size,flowid,time
0,1472,2025,3
1,256,4151,5
2,256,2228,7
3,1472,4959,2
4,256,4764,2
5,1472,5254,3
6,256,1913,7
7,1472,6982,2
8,256,1880,2
9,1472,4051,6
10,256,3067,4
11,1472,2595,3
12,1472,7739,6
13,256,1703,1
14,256,695,4
15,256,2532,6
16,256,2715,0
17,1472,7,3
18,256,5560,0
19,1472,4351,4
20,256,6263,3
21,1472,5058,4
22,1472,170,0
23,1472,7091,4
24,1472,5088,7
25,1472,2914,4
26,256,3892,6
27,256,6104,4
28,1472,1922,3
29,1472,2495,4
30,256,805,6
31,256,3166,4
32,1472,2372,6
33,1472,1014,7
34,1472,1685,5
35,256,1251,4
36,1472,6642,1
37,1472,3608,5
38,256,3009,3
39,256,3348,3
40,1472,5610,7
41,256,6101,5
42,256,2078,0
43,1472,4632,2
44,256,4788,6
45,256,111,5
46,1472,7083,1
47,256,1498,4
48,256,6715,5
49,256,3709,7
50,256,871,6
51,1472,5636,1
52,256,1602,3
53,256,1011,0
54,256,197,5
55,256,5686,0
56,256,2181,7
57,256,7263,3
58,1472,587,5
59,1472,2769,5
60,256,6330,2
61,1472,6888,2
62,1472,1021,6
63,1472,530,7
0,1472,5472,187
1,256,6521,37
2,256,1497,39
3,1472,4260,186
4,256,3554,34
5,256,5071,187
6,256,6142,39
7,1472,1493,186
8,1472,1514,34
9,1472,6187,190
10,1472,1621,36
11,256,2422,187
12,256,2248,190
13,1472,7326,33
14,1472,5313,36
15,1472,40,38
16,256,6244,32
17,256,594,187
18,1472,4143,32
19,256,2328,188
20,256,6190,35
21,256,3227,188
22,256,1954,184
23,1472,5254,188
24,256,7930,191
25,1472,6179,188
26,256,6621,38
27,256,6571,36
28,256,6769,187
29,1472,2974,188
30,1472,3300,38
31,256,5821,36
32,256,7098,190
33,256,7754,191
34,1472,3615,189
35,1472,4095,36
36,1472,5939,185
37,256,2191,189
38,256,2116,35
39,1472,4507,35
40,1472,3236,191
41,256,7269,37
42,256,6721,32
43,256,7466,186
44,256,3237,38
45,1472,2711,37
46,256,4123,185
47,256,6449,36
48,1472,7652,37
49,256,1446,39
50,1472,7216,38
51,1472,2934,185
52,1472,1206,35
53,1472,7479,32
54,1472,331,37
55,256,5067,32
56,256,4409,39
57,1472,2522,35
58,256,1000,189
59,256,5007,189
60,1472,6119,34
61,256,1964,186
62,256,6611,190
63,256,7663,191
0,1472,6153,371
1,1472,5094,69
2,1472,1772,71
3,1472,347,370
4,256,3172,66
5,256,7527,219
6,1472,1121,71
7,1472,1824,370
8,256,7365,218
9,1472,4720,374
10,1472,6940,220
11,1472,5040,219
12,1472,4443,222
13,1472,1054,217
14,1472,7907,220
15,256,4988,222
16,256,1084,64
17,256,3642,219
18,256,7915,216
19,256,2186,220
20,1472,874,67
21,1472,5940,220
22,256,3904,216
23,1472,1635,372
24,1472,1740,223
25,1472,904,372
26,1472,2191,70
27,256,6636,68
28,256,7748,219
29,1472,6437,372
30,1472,2600,222
31,256,1936,68
32,256,631,222
33,1472,3449,223
34,1472,3721,373
35,256,7895,220
36,256,1461,369
37,1472,4974,221
38,256,2318,67
39,1472,6701,219
40,1472,5234,375
41,256,2880,69
