port,pkt_size,flowid,time
0,1472,4800,2
1,256,4420,2
2,1472,1513,3
3,256,6772,1
4,256,5863,0
5,256,5719,1
6,1472,4583,0
7,256,5881,1
8,1472,5935,0
9,256,3208,1
10,1472,6474,2
11,1472,4694,2
12,256,7580,0
13,256,5470,3
14,1472,6626,0
15,256,4625,3
16,1472,2430,0
17,1472,2257,3
18,256,1943,3
19,256,1484,3
20,256,897,2
21,1472,2043,2
22,256,5585,1
23,256,7542,1
24,1472,5438,3
25,1472,2125,0
26,256,1666,0
27,1472,884,0
28,1472,5406,3
29,1472,6272,2
30,256,3317,1
31,1472,605,2
32,1472,4161,3
33,256,7496,0
34,256,3707,0
35,1472,7126,1
36,256,4044,2
37,1472,3592,1
38,1472,2568,3
39,1472,3789,1
40,256,7703,2
41,1472,2911,0
42,1472,4077,3
43,1472,6927,3
44,1472,5365,3
45,256,5768,3
46,1472,4973,2
47,256,2489,0
48,256,5761,1
49,1472,6785,1
50,256,343,0
51,1472,4909,2
52,1472,3351,1
53,1472,7734,0
54,256,7914,3
55,1472,6593,3
56,1472,5524,0
57,256,6144,2
58,1472,659,2
59,256,639,0
60,256,3805,0
61,256,7059,1
62,1472,803,1
63,256,1164,1
0,1472,1515,94
1,256,6834,18
2,1472,6379,95
3,1472,5184,17
4,256,1500,16
5,1472,2473,17
6,256,1485,92
7,1472,6061,17
8,256,7574,92
9,256,6854,17
10,1472,956,94
11,1472,6865,94
12,256,3312,16
13,1472,5794,19
14,1472,2302,92
15,256,76,19
16,1472,7094,92
17,1472,4957,95
18,256,1917,19
19,256,5768,19
20,1472,6421,18
21,1472,6199,94
22,1472,914,17
23,256,2995,17
24,256,5858,95
25,256,2695,92
26,256,1874,16
27,256,6056,92
28,256,6324,95
29,256,3610,94
30,256,3973,17
31,1472,2317,94
32,1472,2941,95
33,1472,4970,16
34,1472,734,16
35,1472,838,93
36,1472,7749,18
37,1472,3425,93
38,1472,7378,95
39,256,3461,93
40,1472,7352,18
41,1472,903,92
42,256,4368,95
43,256,5547,95
44,1472,4455,95
45,256,6524,19
46,1472,5226,94
47,1472,676,16
48,256,1942,17
49,256,3631,93
50,1472,4533,16
51,256,5446,94
52,256,1508,93
53,1472,1005,92
54,1472,2776,19
55,1472,3937,95
56,1472,1137,92
57,1472,1525,18
58,1472,1685,94
59,1472,3845,16
60,1472,7691,16
61,1472,6899,17
62,256,4143,93
63,1472,2769,17
0,1472,216,186
1,1472,5933,34
2,256,6528,187
3,1472,3502,109
4,256,1520,32
5,256,2733,109
6,1472,3999,108
7,256,6927,109
8,256,7974,108
9,1472,3155,33
10,256,2895,186
11,256,6535,186
12,256,3205,32
13,1472,2745,111
14,1472,7631,184
15,256,7640,35
16,256,5215,184
17,256,3638,187
18,256,5865,35
19,1472,357,35
20,256,1011,110
21,1472,4405,186
22,256,3845,109
23,1472,2009,33
24,256,3282,111
25,1472,784,108
26,1472,5410,32
27,256,7846,108
28,1472,3558,111
29,1472,1465,110
30,1472,4934,33
31,256,1162,186
32,256,4098,187
33,256,1116,108
34,1472,1715,108
35,256,5497,185
36,256,2756,110
37,256,3016,185
38,1472,240,187
39,1472,7358,109
40,256,2180,110
41,256,3136,184
42,256,1179,111
43,256,5975,111
44,256,6901,187
45,1472,1467,35
46,256,7209,186
47,256,1583,108
48,256,4600,33
49,256,2897,109
50,256,1999,108
51,1472,880,110
52,1472,4615,109
53,1472,5569,184
54,256,3514,111
55,1472,378,187
56,1472,5211,184
57,256,7926,110
58,256,7319,186
59,256,5553,108
60,256,2095,108
61,1472,5365,109
62,1472,207,109
63,256,7539,109
0,256,2676,278
1,256,691,126
2,1472,4147,203
3,1472,4155,201
