port,pkt_size,flowid,time
0,256,5883,23
1,1472,2689,29
2,256,759,19
3,1472,3299,27
4,1472,6288,25
5,256,5076,10
6,256,6071,6
7,1472,1274,26
8,1472,5027,29
9,256,799,11
10,256,3770,12
11,256,5148,19
12,1472,5909,5
13,1472,5065,21
14,1472,3729,21
15,1472,897,2
16,1472,3889,9
17,1472,6187,12
18,1472,6829,14
19,256,5374,27
20,1472,4332,26
21,1472,3812,13
22,1472,221,23
23,1472,3825,9
24,1472,7308,14
25,256,5572,14
26,256,4718,26
27,1472,3953,8
28,1472,6815,23
29,256,4088,19
30,1472,1674,12
31,1472,7362,21
32,256,7465,29
33,1472,2700,11
34,256,7223,9
35,1472,630,28
36,1472,4863,1
37,1472,639,19
38,256,3822,12
39,1472,4281,27
40,256,647,20
41,256,7335,9
42,1472,615,25
43,1472,2998,15
44,256,5578,23
45,256,1429,30
46,256,4122,30
47,256,825,13
48,256,1168,3
49,1472,6942,20
50,1472,4276,7
51,256,3994,21
52,1472,5427,2
53,256,191,14
54,256,7362,2
55,1472,909,10
56,1472,1171,8
57,256,1843,30
58,1472,4128,16
59,1472,376,11
60,1472,285,0
61,1472,6541,22
62,1472,6260,18
63,1472,5948,2
0,256,5960,151
1,256,7213,765
2,256,5783,147
3,1472,1735,763
4,256,6174,761
5,256,7093,138
6,1472,5863,134
7,256,1221,762
8,1472,1188,765
9,256,4527,139
10,256,3852,140
11,256,2256,147
12,256,5046,741
13,256,3247,757
14,256,6502,757
15,1472,3087,738
16,1472,7019,745
17,1472,6530,748
18,256,665,750
19,1472,7612,155
20,1472,2425,762
21,256,6324,749
22,1472,1392,759
23,256,5297,745
24,256,5049,750
25,256,754,142
26,256,5389,154
27,256,4167,744
28,256,6162,759
29,256,204,147
30,256,564,748
31,256,409,757
32,256,3742,157
33,1472,4759,747
34,1472,4496,137
35,1472,3913,764
36,256,2202,737
37,1472,1833,755
38,1472,7550,140
39,1472,506,763
40,1472,5684,148
41,256,354,137
42,256,5186,761
43,1472,7452,751
44,256,6409,151
45,256,4100,158
46,1472,1146,158
47,256,1550,141
48,1472,1556,131
49,256,243,756
50,256,568,743
51,1472,7864,149
52,1472,5475,738
53,256,5956,142
54,256,4606,130
55,1472,1073,746
56,1472,6612,744
57,256,1516,158
58,1472,6999,752
59,1472,4658,747
60,1472,666,736
61,256,7537,758
62,1472,5053,754
63,1472,3798,738
0,256,2219,279
1,1472,5629,893
2,256,1268,275
3,1472,1405,1499
4,1472,6287,889
5,256,6768,266
6,1472,752,870
7,256,4919,890
8,1472,2110,1501
9,256,4739,267
10,256,3266,268
11,1472,4930,275
12,256,621,869
13,1472,5803,885
14,256,3270,885
15,256,3147,1474
16,256,4970,1481
17,256,6890,1484
18,1472,2868,878
19,1472,1605,891
20,1472,2405,1498
21,256,5063,877
22,1472,696,1495
23,256,5179,873
24,256,6947,878
25,1472,4031,270
26,256,3560,282
27,1472,7896,872
28,256,170,887
29,256,1888,275
30,1472,2140,876
31,1472,5067,885
32,1472,7913,285
33,1472,3281,1483
34,1472,860,873
35,1472,7703,1500
36,256,920,865
37,1472,4745,1491
38,1472,497,876
39,1472,5447,1499
40,1472,1249,884
41,1472,7161,265
42,1472,5672,889
43,256,4538,1487
44,1472,5574,279
45,1472,4560,286
46,256,1805,894
47,256,7228,269
48,256,5235,867
49,1472,4014,884
50,256,6569,871
51,256,2537,885
52,256,3799,1474
53,1472,4631,270
54,256,1874,258
55,256,6370,1482
56,1472,3794,1480
57,1472,712,286
58,1472,6780,1488
59,1472,7056,1483
60,256,3229,1472
61,256,3062,886
62,1472,6819,1490
63,1472,5160,1474
0,1472,6614,407
1,256,5061,1629
2,1472,1969,403
3,1472,4339,2235
4,1472,5215,1625
5,256,5520,394
6,1472,3485,1606
7,1472,2473,1018
8,256,6071,2237
9,256,1657,395
10,1472,2198,396
11,1472,5760,1011
12,256,5659,997
13,1472,7765,1621
14,256,2993,1013
15,1472,950,1602
16,1472,450,1609
17,256,338,1612
18,1472,2290,1614
19,256,4353,1627
20,256,1943,2234
21,1472,2986,1005
22,256,161,2231
23,256,5269,1001
24,256,5611,1006
25,256,6752,1006
26,256,4091,410
27,1472,4843,1608
28,1472,15,1015
29,1472,4707,403
30,256,7741,1612
31,1472,7282,1621
32,256,2319,1021
33,1472,1213,2219
34,1472,787,1609
35,1472,6896,2236
36,1472,5154,993
37,1472,1008,2227
38,256,1943,1612
39,256,3280,2235
40,256,1592,1620
41,1472,3336,1001
42,256,848,1625
43,256,4757,1615
44,256,6092,1015
45,1472,6731,1022
46,256,5398,1022
47,256,4168,397
