port,pkt_size,flowid,time
0,256,4388,10
1,1472,1621,10
2,1472,2568,15
3,256,6885,0
4,1472,2854,15
5,1472,5846,9
6,256,923,15
7,256,625,14
8,256,2726,15
9,256,4101,1
10,256,6747,9
11,256,3550,2
12,1472,1365,0
13,1472,4568,5
14,1472,3704,10
15,256,351,4
16,256,3418,6
17,1472,3045,0
18,1472,6854,1
19,256,6887,9
20,1472,2889,6
21,256,7315,15
22,256,7991,3
23,1472,5244,15
24,1472,6812,0
25,256,6924,0
26,1472,2697,8
27,1472,6249,4
28,256,3089,11
29,256,4394,14
30,256,3271,11
31,1472,3702,9
32,1472,5882,9
33,256,1002,12
34,256,715,4
35,256,4347,10
36,256,4675,0
37,256,7063,5
38,1472,5638,3
39,256,6233,10
40,1472,326,4
41,1472,609,4
42,1472,5993,9
43,256,6007,0
44,1472,1490,3
45,1472,5021,14
46,1472,2572,14
47,1472,3493,7
48,1472,88,12
49,256,5515,2
50,256,3869,13
51,256,986,9
52,256,2985,7
53,256,7539,0
54,1472,247,8
55,256,1959,13
56,256,2505,10
57,256,4375,3
58,256,2746,11
59,256,1400,13
60,1472,4861,6
61,1472,2002,11
62,256,2145,3
63,256,5677,0
0,1472,1860,74
1,256,6245,378
2,1472,3450,383
3,256,6771,64
4,256,1835,383
5,256,7880,377
6,256,4610,79
7,1472,1287,78
8,1472,7884,79
9,256,1298,65
10,256,2922,73
11,1472,2721,66
12,256,133,368
13,1472,5553,373
14,1472,6370,378
15,256,2608,68
16,256,2323,70
17,256,5132,368
18,256,2908,369
19,256,7582,73
20,256,775,374
21,1472,6021,79
22,256,36,67
23,1472,5828,383
24,256,665,368
25,256,5623,64
26,1472,4431,376
27,256,4267,372
28,256,1831,75
29,1472,152,78
30,256,3461,75
31,256,2281,377
32,1472,6682,377
33,256,6268,76
34,1472,4130,68
35,256,7260,74
36,256,5455,64
37,1472,3817,69
38,1472,919,371
39,1472,1028,74
40,1472,6877,372
41,1472,4846,372
42,256,3683,377
43,1472,2010,64
44,1472,6141,371
45,1472,4050,382
46,1472,2194,382
47,1472,5122,375
48,256,4380,380
49,256,5140,66
50,1472,3394,77
51,1472,4768,73
52,1472,6723,71
53,256,6188,64
54,256,3203,376
55,256,7384,77
56,256,3057,74
57,256,1400,67
58,1472,2307,75
59,1472,5445,77
60,1472,2902,374
61,1472,5619,379
62,1472,3119,67
63,256,4272,64
0,1472,5939,442
1,1472,1024,442
2,256,3356,751
3,1472,1659,128
4,1472,5166,447
5,256,5801,441
6,256,551,143
7,1472,3954,446
8,256,6965,447
9,1472,6553,129
10,256,4683,137
11,256,5602,434
12,1472,4961,432
13,1472,4338,741
14,1472,845,746
15,1472,3298,132
16,1472,5214,134
17,1472,2842,432
18,1472,792,433
19,1472,3709,137
20,256,3004,438
21,256,107,447
22,1472,2888,131
23,256,4385,751
24,1472,351,432
25,1472,1346,128
26,1472,2878,744
27,1472,4077,436
28,1472,2762,139
29,1472,441,446
30,1472,3719,139
31,1472,5276,441
32,1472,7179,745
33,256,6438,140
34,256,600,436
35,256,2236,138
36,1472,3161,128
37,1472,6900,437
38,1472,3165,739
39,256,3365,442
40,256,3622,740
41,1472,7023,740
42,256,3140,441
43,256,5542,432
44,1472,7335,739
45,1472,4019,750
46,1472,6945,750
47,1472,1751,743
48,1472,6057,444
49,256,4485,130
50,1472,339,445
51,256,2849,441
52,1472,6310,439
53,1472,7328,128
54,1472,4023,440
55,256,4748,141
56,1472,1856,138
57,1472,47,131
58,256,6685,443
59,1472,4548,445
60,256,412,742
61,1472,6214,747
62,256,902,435
63,1472,2451,128
0,1472,7930,810
1,256,5260,810
2,256,6199,815
3,256,3333,496
4,256,7001,815
5,256,138,505
6,256,5102,207
7,1472,4349,814
8,256,3619,511
9,256,7419,497
10,1472,5330,201
11,1472,3916,498
12,1472,699,800
13,256,5081,1109
