port,pkt_size,flowid,time
0,256,2392,52
1,1472,1589,38
2,1472,2339,55
3,1472,822,42
4,256,1988,43
5,1472,2076,0
6,1472,1433,12
7,1472,1239,42
8,1472,384,31
9,1472,2059,34
10,1472,2165,51
11,256,828,11
12,256,914,55
13,1472,2404,4
14,256,362,26
15,1472,517,33
16,256,1549,41
17,256,356,10
18,256,1276,62
19,1472,1856,33
20,256,588,13
21,1472,1521,53
22,1472,135,9
23,256,705,46
24,1472,1773,58
25,1472,1914,36
26,1472,1713,1
27,1472,2111,26
28,256,18,42
29,1472,668,51
30,256,698,10
31,256,32,48
32,256,3670,6
33,1472,1827,9
34,256,1186,53
35,256,1302,47
36,256,1420,59
37,1472,1424,27
38,256,583,0
39,1472,1941,44
40,1472,1819,52
41,256,219,52
42,256,292,55
43,1472,207,44
44,256,1950,57
45,256,59,11
46,1472,888,37
47,256,795,26
48,256,1453,47
49,1472,1834,57
50,1472,994,20
51,1472,1142,13
52,256,2266,49
53,1472,1127,54
54,1472,910,33
55,256,369,36
56,1472,770,1
57,1472,2263,4
58,1472,1327,7
59,1472,2182,33
60,256,730,59
61,1472,1728,16
62,1472,1245,41
63,256,1761,21
0,1472,887,308
1,256,1515,1510
2,256,1337,1527
3,256,2278,1514
4,1472,1338,299
5,256,2195,1472
6,256,833,1484
7,1472,348,1514
8,1472,1624,1503
9,1472,463,1506
10,256,1352,1523
11,1472,1693,267
12,256,461,311
13,256,774,1476
14,256,600,282
15,1472,439,1505
16,1472,1142,297
17,1472,122,266
18,1472,930,318
19,256,1378,1505
20,256,753,269
21,1472,1388,1525
22,1472,534,1481
23,1472,1321,302
24,1472,305,1530
25,256,373,1508
26,1472,1124,1473
27,256,602,1498
28,256,764,298
29,1472,868,1523
30,256,39,266
31,1472,3677,304
32,256,3540,262
33,1472,1881,1481
34,1472,2250,309
35,1472,1349,303
36,256,2204,315
37,256,853,1499
38,256,670,256
39,1472,7603,1516
40,1472,2389,1524
41,1472,1279,308
42,1472,3939,311
43,1472,2195,1516
44,1472,838,313
45,256,290,267
46,256,647,1509
47,1472,207,282
48,256,588,303
49,256,2182,1529
50,1472,785,1492
51,1472,1158,1485
52,1472,1697,305
53,1472,1055,1526
54,256,626,1505
55,1472,1693,292
56,256,614,1473
57,1472,705,1476
58,1472,696,1479
59,1472,6179,1505
60,1472,963,315
61,256,1920,1488
62,256,95,1513
63,1472,574,277
0,1472,508,1780
1,1472,81,1766
2,1472,501,1783
3,1472,2248,1770
4,1472,1685,1771
5,256,1877,1728
6,1472,551,1740
7,256,7393,2986
8,1472,1404,2975
9,256,334,2978
10,1472,1887,1779
11,1472,1175,1739
12,256,1077,567
13,256,849,1732
14,1472,554,538
15,1472,403,2977
16,256,7709,1769
17,256,2225,1738
18,256,782,1790
19,256,575,1761
20,256,2399,525
21,256,957,2997
22,256,644,2953
23,256,1797,1774
24,256,926,3002
25,256,876,1764
26,256,996,2945
27,1472,387,1754
28,1472,342,554
29,1472,64,2995
30,1472,820,522
31,256,422,1776
32,256,2373,518
33,256,690,2953
34,1472,548,1781
35,256,1226,1775
36,256,1765,571
37,1472,5094,1755
38,256,1764,512
39,256,1811,2988
40,1472,2267,2996
41,1472,2063,1780
42,1472,1875,1783
43,1472,76,2988
44,1472,2323,1785
45,256,1694,523
46,256,784,1765
47,1472,1502,1754
48,256,875,559
49,256,980,1785
50,256,160,2964
51,1472,954,2957
52,1472,1051,1777
53,1472,1498,2998
54,256,2146,1761
55,1472,1814,1764
56,1472,3354,1729
57,256,1947,2948
58,256,1614,2951
59,256,1632,2977
60,1472,7025,1787
61,256,1387,1744
62,1472,667,1769
63,256,326,1749
0,1472,1170,3252
1,256,3813,3238
2,256,3812,3255
3,1472,280,3242
4,256,1477,3243
5,1472,738,1984
6,1472,1968,3212
7,1472,1073,3242
8,256,2322,4447
9,256,1009,3234
10,256,2355,3251
11,1472,992,3211
12,256,424,823
13,256,2192,1988
14,1472,2085,2010
15,1472,2045,4449
16,1472,2077,2025
17,256,332,1994
18,1472,5979,2046
19,1472,1444,2017
20,1472,1813,781
21,256,1310,3253
22,256,2049,3209
23,256,1101,2030
24,256,175,3258
25,256,1719,2020
26,256,1694,3201
27,1472,2057,3226
28,1472,962,2026
29,1472,834,4467
30,1472,1062,1994
31,256,751,2032
32,1472,521,774
33,1472,5295,3209
34,256,2,3253
35,1472,2262,2031
36,256,1855,827
37,256,335,3227
38,256,482,768
39,1472,1009,3244
40,256,3719,4468
41,1472,154,3252
42,256,1532,3255
43,1472,2261,4460
44,256,889,3257
45,256,5585,779
46,1472,1999,2021
47,256,6337,3226
48,256,1745,815
49,256,923,2041
50,256,1878,3220
51,1472,706,4429
52,1472,1974,3249
53,1472,231,4470
54,1472,1843,2017
