port,pkt_size,flowid,time
0,64,103,6
1,64,187,28
2,64,602,42
3,64,676,33
4,64,530,46
5,64,288,32
6,64,379,0
7,64,247,42
8,64,741,63
9,64,256,37
10,64,327,9
11,64,740,63
12,64,127,6
13,64,168,44
14,64,222,3
15,64,580,48
16,64,291,49
17,64,660,51
18,64,690,37
19,64,171,11
20,64,322,24
21,64,300,32
22,64,439,49
23,64,698,57
24,64,602,49
25,64,465,36
26,64,389,3
27,64,8,45
28,64,448,30
29,64,498,43
30,64,521,36
31,64,781,8
32,64,497,47
33,64,798,48
34,64,367,50
35,64,309,7
36,64,141,5
37,64,468,15
38,64,232,27
39,64,371,42
40,64,203,30
41,64,317,30
42,64,555,11
43,64,88,28
44,64,177,0
45,64,372,53
46,64,302,7
47,64,482,39
48,64,794,0
49,64,50,12
50,64,126,33
51,64,491,63
52,64,479,14
53,64,304,23
54,64,448,15
55,64,519,60
56,64,3,60
57,64,170,26
58,64,413,40
59,64,780,26
60,64,574,24
61,64,432,6
62,64,84,52
63,64,699,31
0,64,704,70
1,64,82,92
2,64,92,106
3,64,8,97
4,64,421,110
5,64,287,96
6,64,653,64
7,64,156,106
8,64,640,127
9,64,680,101
10,64,433,73
11,64,476,127
12,64,37,70
13,64,605,108
14,64,235,67
15,64,356,112
16,64,280,113
17,64,58,115
18,64,487,101
19,64,578,75
20,64,791,88
21,64,217,96
22,64,451,113
23,64,726,121
24,64,788,113
25,64,489,100
26,64,3,67
27,64,199,109
28,64,735,94
29,64,728,107
30,64,23,100
31,64,171,72
32,64,612,111
33,64,695,112
34,64,692,114
35,64,763,71
36,64,377,69
37,64,728,79
38,64,683,91
39,64,10,106
40,64,134,94
41,64,345,94
42,64,615,75
43,64,215,92
44,64,73,64
45,64,616,117
46,64,614,71
47,64,331,103
48,64,14,64
49,64,678,76
50,64,368,97
51,64,292,127
52,64,317,78
53,64,701,87
54,64,249,79
55,64,325,124
56,64,299,124
57,64,367,90
58,64,419,104
59,64,654,90
60,64,736,88
61,64,240,70
62,64,49,116
63,64,728,95
0,64,582,134
1,64,211,156
2,64,213,170
3,64,749,161
4,64,175,174
5,64,108,160
6,64,413,128
7,64,470,170
8,64,12,191
9,64,171,165
10,64,62,137
11,64,547,191
12,64,103,134
13,64,42,172
14,64,204,131
15,64,519,176
16,64,414,177
17,64,370,179
18,64,716,165
19,64,719,139
20,64,134,152
21,64,325,160
22,64,44,177
23,64,318,185
24,64,358,177
25,64,188,164
26,64,105,131
27,64,515,173
28,64,357,158
29,64,289,171
30,64,511,164
31,64,626,136
32,64,298,175
33,64,517,176
34,64,347,178
35,64,720,135
36,64,649,133
37,64,322,143
38,64,557,155
39,64,218,170
40,64,596,158
41,64,464,158
42,64,121,139
43,64,285,156
44,64,732,128
45,64,25,181
46,64,2,135
47,64,563,167
48,64,670,128
49,64,758,140
50,64,800,161
51,64,470,191
52,64,78,142
53,64,735,151
54,64,664,143
55,64,181,188
56,64,329,188
57,64,141,154
58,64,494,168
59,64,506,154
60,64,781,152
61,64,418,134
62,64,573,180
63,64,629,159
0,64,235,198
1,64,332,220
2,64,217,234
3,64,658,225
4,64,304,238
5,64,176,224
6,64,367,192
7,64,645,234
8,64,177,255
9,64,352,229
10,64,85,201
11,64,262,255
12,64,321,198
13,64,396,236
14,64,253,195
15,64,727,240
16,64,649,241
17,64,670,243
18,64,417,229
19,64,438,203
20,64,777,216
21,64,753,224
22,64,95,241
23,64,202,249
24,64,233,241
25,64,710,228
26,64,205,195
27,64,451,237
28,64,575,222
29,64,655,235
30,64,802,228
31,64,556,200
32,64,249,239
33,64,405,240
34,64,541,242
35,64,618,199
36,64,307,197
37,64,277,207
38,64,416,219
39,64,190,234
40,64,563,222
41,64,406,222
42,64,717,203
43,64,363,220
44,64,486,192
45,64,309,245
46,64,206,199
47,64,437,231
48,64,738,192
49,64,790,204
50,64,97,225
51,64,403,255
52,64,109,206
53,64,660,215
54,64,199,207
55,64,491,252
56,64,683,252
57,64,463,218
58,64,371,232
59,64,713,218
60,64,346,216
61,64,136,198
62,64,553,244
63,64,230,223
0,64,81,262
1,64,489,284
2,64,749,298
3,64,500,289
4,64,2,302
5,64,382,288
6,64,178,256
7,64,161,298
8,64,132,319
9,64,344,293
10,64,396,265
11,64,380,319
12,64,642,262
13,64,119,300
14,64,496,259
15,64,269,304
16,64,689,305
17,64,196,307
18,64,782,293
19,64,383,267
20,64,767,280
21,64,328,288
22,64,562,305
23,64,503,313
24,64,356,305
25,64,740,292
26,64,616,259
27,64,465,301
28,64,444,286
29,64,420,299
30,64,81,292
31,64,523,264
32,64,206,303
33,64,791,304
34,64,127,306
35,64,362,263
36,64,704,261
37,64,162,271
38,64,477,283
39,64,20,298
40,64,67,286
41,64,469,286
42,64,690,267
43,64,419,284
44,64,536,256
45,64,282,309
46,64,799,263
47,64,331,295
48,64,758,256
49,64,96,268
50,64,453,289
51,64,287,319
52,64,587,270
53,64,87,279
54,64,427,271
55,64,83,316
56,64,656,316
57,64,781,282
58,64,417,296
59,64,2,282
60,64,409,280
61,64,143,262
62,64,571,308
63,64,74,287
0,64,769,326
1,64,667,348
2,64,559,362
3,64,5,353
4,64,608,366
5,64,522,352
6,64,59,320
7,64,330,362
8,64,455,383
9,64,448,357
10,64,327,329
11,64,302,383
12,64,123,326
13,64,101,364
14,64,228,323
15,64,173,368
16,64,599,369
17,64,359,371
18,64,704,357
19,64,55,331
20,64,312,344
21,64,42,352
22,64,652,369
23,64,404,377
24,64,119,369
25,64,334,356
26,64,173,323
27,64,351,365
28,64,227,350
29,64,422,363
30,64,300,356
31,64,164,328
32,64,618,367
33,64,614,368
34,64,684,370
35,64,321,327
36,64,775,325
37,64,536,335
38,64,135,347
39,64,510,362
40,64,93,350
41,64,273,350
42,64,772,331
43,64,395,348
44,64,498,320
45,64,288,373
46,64,800,327
47,64,200,359
48,64,146,320
49,64,39,332
50,64,165,353
51,64,513,383
52,64,731,334
53,64,395,343
54,64,84,335
55,64,743,380
56,64,790,380
57,64,320,346
58,64,456,360
59,64,748,346
60,64,202,344
61,64,159,326
62,64,488,372
63,64,345,351
0,64,196,390
1,64,723,412
2,64,282,426
3,64,1,417
4,64,231,430
5,64,193,416
6,64,694,384
7,64,310,426
8,64,427,447
9,64,95,421
10,64,142,393
11,64,439,447
12,64,575,390
13,64,781,428
14,64,368,387
15,64,482,432
16,64,735,433
17,64,801,435
18,64,173,421
19,64,7,395
20,64,212,408
21,64,457,416
22,64,332,433
23,64,451,441
24,64,730,433
25,64,779,420
26,64,513,387
27,64,530,429
28,64,35,414
29,64,43,427
30,64,656,420
31,64,215,392
32,64,781,431
33,64,118,432
34,64,4,434
35,64,656,391
36,64,156,389
37,64,156,399
38,64,469,411
39,64,346,426
40,64,498,414
41,64,84,414
42,64,125,395
43,64,660,412
44,64,503,384
45,64,663,437
46,64,220,391
47,64,231,423
48,64,231,384
49,64,147,396
50,64,430,417
51,64,65,447
52,64,152,398
53,64,202,407
54,64,659,399
55,64,356,444
56,64,221,444
57,64,732,410
58,64,247,424
59,64,697,410
60,64,151,408
61,64,107,390
62,64,527,436
63,64,404,415
0,64,75,454
1,64,21,476
2,64,589,490
3,64,745,481
4,64,633,494
5,64,79,480
6,64,645,448
7,64,733,490
8,64,377,511
9,64,403,485
10,64,788,457
11,64,26,511
12,64,326,454
13,64,636,492
14,64,157,451
15,64,412,496
16,64,392,497
17,64,109,499
18,64,440,485
19,64,110,459
20,64,387,472
21,64,398,480
22,64,644,497
23,64,72,505
24,64,224,497
25,64,230,484
26,64,513,451
27,64,550,493
28,64,249,478
29,64,500,491
30,64,714,484
31,64,571,456
32,64,282,495
33,64,164,496
34,64,300,498
35,64,51,455
36,64,166,453
37,64,520,463
38,64,91,475
39,64,542,490
40,64,583,478
41,64,86,478
42,64,293,459
43,64,700,476
44,64,63,448
45,64,548,501
46,64,716,455
