port,pkt_size,flowid,time
0,64,723,0
1,64,78,3
2,64,215,4
3,64,169,2
4,64,45,5
5,64,99,4
6,64,224,6
7,64,524,6
8,64,109,6
9,64,161,5
10,64,5,7
11,64,64,1
12,64,113,7
13,64,171,2
14,64,188,0
15,64,147,7
16,64,185,6
17,64,224,6
18,64,30,2
19,64,96,7
20,64,87,0
21,64,7,6
22,64,224,5
23,64,104,7
24,64,129,0
25,64,186,7
26,64,218,4
27,64,32,3
28,64,64,2
29,64,161,1
30,64,16,0
31,64,77,4
32,64,56,0
33,64,39,6
34,64,31,1
35,64,45,1
36,64,57,4
37,64,80,7
38,64,192,1
39,64,32,0
40,64,63,4
41,64,133,3
42,64,233,7
43,64,134,6
44,64,176,6
45,64,335,5
46,64,179,2
47,64,19,6
48,64,152,1
49,64,153,7
50,64,93,4
51,64,173,3
52,64,47,5
53,64,175,7
54,64,86,4
55,64,19,3
56,64,24,0
57,64,180,1
58,64,284,6
59,64,101,2
60,64,212,2
61,64,21,1
62,64,89,1
63,64,39,4
0,64,19,8
1,64,102,11
2,64,85,12
3,64,193,10
4,64,99,13
5,64,173,12
6,64,42,14
7,64,201,14
8,64,81,14
9,64,144,13
10,64,53,15
11,64,25,9
12,64,81,15
13,64,45,10
14,64,102,8
15,64,83,15
16,64,84,14
17,64,125,14
18,64,58,10
19,64,223,15
20,64,128,8
21,64,123,14
22,64,109,13
23,64,189,15
24,64,7,8
25,64,698,15
26,64,35,12
27,64,32,11
28,64,97,10
29,64,161,9
30,64,159,8
31,64,172,12
32,64,122,8
33,64,182,14
34,64,200,9
35,64,88,9
36,64,117,12
37,64,204,15
38,64,236,9
39,64,31,8
40,64,49,12
41,64,168,11
42,64,232,15
43,64,139,14
44,64,104,14
45,64,52,13
46,64,204,10
47,64,149,14
48,64,109,9
49,64,70,15
50,64,215,12
51,64,172,11
52,64,110,13
53,64,64,15
54,64,232,12
55,64,227,11
56,64,14,8
57,64,194,9
58,64,78,14
59,64,78,10
60,64,186,10
61,64,41,9
62,64,20,9
63,64,146,12
0,64,179,16
1,64,187,19
2,64,27,20
3,64,34,18
4,64,20,21
5,64,41,20
6,64,45,22
7,64,164,22
8,64,130,22
9,64,224,21
10,64,29,23
11,64,130,17
12,64,77,23
13,64,11,18
14,64,156,16
15,64,79,23
16,64,50,22
17,64,234,22
18,64,28,18
19,64,37,23
20,64,174,16
21,64,84,22
22,64,163,21
23,64,78,23
24,64,154,16
25,64,14,23
26,64,139,20
27,64,73,19
28,64,192,18
29,64,131,17
30,64,121,16
31,64,189,20
32,64,222,16
33,64,194,22
34,64,50,17
35,64,103,17
36,64,173,20
37,64,379,23
38,64,94,17
39,64,108,16
40,64,66,20
41,64,66,19
42,64,1,23
43,64,130,22
44,64,172,22
45,64,53,21
46,64,112,18
47,64,200,22
48,64,20,17
49,64,116,23
50,64,181,20
51,64,75,19
52,64,51,21
53,64,41,23
54,64,12,20
55,64,157,19
56,64,121,16
57,64,150,17
58,64,141,22
59,64,202,18
60,64,72,18
61,64,195,17
62,64,121,17
63,64,126,20
0,64,228,24
1,64,210,27
2,64,7,28
3,64,6,26
4,64,27,29
5,64,36,28
6,64,5,30
7,64,200,30
8,64,78,30
9,64,138,29
10,64,144,31
11,64,95,25
12,64,85,31
13,64,131,26
14,64,381,24
15,64,6,31
16,64,239,30
17,64,21,30
18,64,82,26
19,64,131,31
20,64,137,24
21,64,91,30
22,64,109,29
23,64,181,31
24,64,230,24
25,64,90,31
26,64,230,28
27,64,234,27
28,64,207,26
29,64,79,25
30,64,104,24
31,64,204,28
32,64,168,24
33,64,149,30
34,64,420,25
35,64,113,25
36,64,27,28
37,64,378,31
38,64,174,25
39,64,451,24
40,64,50,28
41,64,88,27
42,64,95,31
43,64,184,30
44,64,131,30
45,64,128,29
46,64,222,26
47,64,118,30
48,64,101,25
49,64,110,31
50,64,23,28
51,64,16,27
52,64,118,29
53,64,196,31
54,64,137,28
55,64,50,27
56,64,193,24
57,64,69,25
58,64,213,30
59,64,216,26
60,64,101,26
61,64,225,25
62,64,219,25
63,64,184,28
0,64,48,32
1,64,63,35
2,64,197,36
3,64,110,34
4,64,193,37
5,64,64,36
6,64,175,38
7,64,97,38
8,64,13,38
9,64,144,37
10,64,209,39
11,64,233,33
12,64,34,39
13,64,35,34
14,64,15,32
15,64,185,39
