port,pkt_size,flowid,time
0,512,3,15
1,512,245,11
2,512,244,9
3,512,45,14
4,512,74,13
5,512,133,9
6,512,214,2
7,512,267,14
8,512,173,3
9,512,64,8
10,512,13,6
11,512,94,9
12,512,161,9
13,512,124,14
14,512,110,4
15,512,164,5
16,512,230,13
17,512,17,12
18,512,50,9
19,512,101,14
20,512,168,10
21,512,147,2
22,512,144,10
23,512,106,7
24,512,108,1
25,512,119,2
26,512,146,2
27,512,195,3
28,512,190,5
29,512,25,13
30,512,44,9
31,512,16,6
32,512,111,7
33,512,58,13
34,512,6,10
35,512,157,4
36,512,243,6
37,512,178,5
38,512,531,2
39,512,49,13
40,512,40,12
41,512,33,9
42,512,175,4
43,512,133,15
44,512,185,13
45,512,78,8
46,512,283,8
47,512,238,8
48,512,98,3
49,512,149,5
50,512,77,14
51,512,72,14
52,512,97,15
53,512,123,3
54,512,23,0
55,512,238,9
56,512,9,4
57,512,163,3
58,512,92,10
59,512,118,12
60,512,227,12
61,512,87,4
62,512,3,6
63,512,22,14
0,512,71,143
1,512,104,139
2,512,218,137
3,512,17,142
4,512,46,141
5,512,82,137
6,512,194,130
7,512,24,142
8,512,28,131
9,512,61,136
10,512,183,134
11,512,10,137
12,512,202,137
13,512,212,142
14,512,60,132
15,512,185,133
16,512,103,141
17,512,11,140
18,512,161,137
19,512,32,142
20,512,227,138
21,512,195,130
22,512,89,138
23,512,210,135
24,512,27,129
25,512,197,130
26,512,51,130
27,512,47,131
28,512,34,133
29,512,77,141
30,512,86,137
31,512,42,134
32,512,207,135
33,512,33,141
34,512,234,138
35,512,499,132
36,512,259,134
37,512,37,133
38,512,46,130
39,512,34,141
40,512,214,140
41,512,76,137
42,512,235,132
43,512,190,143
44,512,174,141
45,512,241,136
46,512,228,136
47,512,216,136
48,512,219,131
49,512,453,133
50,512,115,142
51,512,212,142
52,512,42,143
53,512,233,131
54,512,22,128
55,512,64,137
56,512,121,132
57,512,86,131
58,512,8,138
59,512,250,140
60,512,205,140
61,512,113,132
62,512,162,134
63,512,234,142
0,512,187,271
1,512,245,267
2,512,308,265
3,512,156,270
4,512,40,269
5,512,385,265
6,512,146,258
7,512,136,270
8,512,177,259
9,512,144,264
10,512,322,262
11,512,195,265
12,512,79,265
13,512,223,270
14,512,184,260
15,512,10,261
16,512,74,269
17,512,123,268
18,512,202,265
19,512,41,270
20,512,244,266
21,512,121,258
22,512,224,266
23,512,107,263
24,512,113,257
25,512,145,258
26,512,59,258
27,512,124,259
28,512,57,261
29,512,190,269
30,512,587,265
31,512,143,262
32,512,108,263
33,512,207,269
34,512,17,266
35,512,142,260
36,512,88,262
37,512,210,261
38,512,50,258
39,512,82,269
40,512,238,268
41,512,18,265
42,512,206,260
43,512,48,271
44,512,37,269
45,512,134,264
46,512,130,264
47,512,39,264
48,512,168,259
49,512,366,261
50,512,188,270
51,512,180,270
52,512,233,271
53,512,58,259
54,512,244,256
55,512,123,265
56,512,71,260
57,512,91,259
58,512,679,266
59,512,49,268
60,512,57,268
61,512,209,260
62,512,54,262
63,512,108,270
0,512,232,399
1,512,83,395
2,512,111,393
3,512,136,398
4,512,141,397
5,512,26,393
6,512,735,386
7,512,122,398
8,512,6,387
9,512,1,392
10,512,27,390
11,512,216,393
12,512,191,393
13,512,19,398
14,512,100,388
15,512,15,389
16,512,59,397
17,512,47,396
18,512,50,393
19,512,706,398
20,512,170,394
21,512,128,386
22,512,125,394
23,512,12,391
24,512,244,385
25,512,23,386
26,512,736,386
27,512,89,387
28,512,184,389
29,512,131,397
30,512,230,393
31,512,165,390
32,512,210,391
33,512,799,397
34,512,154,394
35,512,190,388
36,512,77,390
37,512,196,389
38,512,65,386
39,512,161,397
40,512,242,396
41,512,60,393
42,512,229,388
43,512,226,399
44,512,90,397
45,512,206,392
46,512,101,392
47,512,21,392
48,512,88,387
49,512,117,389
50,512,199,398
51,512,117,398
52,512,15,399
53,512,28,387
54,512,30,384
55,512,677,393
56,512,583,388
57,512,107,387
58,512,226,394
59,512,169,396
60,512,143,396
61,512,138,388
62,512,15,390
63,512,1,398
0,512,44,527
1,512,147,523
2,512,62,521
3,512,71,526
4,512,224,525
5,512,224,521
6,512,131,514
7,512,50,526
8,512,83,515
9,512,126,520
10,512,17,518
11,512,37,521
12,512,145,521
13,512,170,526
14,512,78,516
15,512,13,517
16,512,176,525
17,512,49,524
18,512,97,521
19,512,38,526
20,512,44,522
21,512,151,514
22,512,31,522
23,512,121,519
24,512,233,513
25,512,148,514
26,512,225,514
27,512,23,515
28,512,225,517
29,512,139,525
30,512,191,521
31,512,195,518
32,512,204,519
33,512,6,525
34,512,22,522
35,512,130,516
36,512,74,518
37,512,197,517
38,512,125,514
39,512,55,525
40,512,97,524
41,512,20,521
42,512,152,516
43,512,74,527
44,512,212,525
45,512,232,520
46,512,111,520
47,512,239,520
48,512,72,515
49,512,9,517
50,512,203,526
51,512,103,526
52,512,213,527
53,512,233,515
54,512,146,512
55,512,11,521
56,512,194,516
57,512,29,515
58,512,201,522
59,512,196,524
60,512,138,524
61,512,204,516
62,512,130,518
63,512,24,526
0,512,222,655
1,512,143,651
2,512,170,649
3,512,198,654
4,512,86,653
5,512,84,649
6,512,141,642
7,512,149,654
8,512,116,643
9,512,112,648
10,512,6,646
11,512,83,649
12,512,149,649
13,512,110,654
14,512,719,644
15,512,161,645
16,512,212,653
17,512,186,652
18,512,104,649
19,512,79,654
20,512,9,650
21,512,218,642
22,512,126,650
23,512,67,647
24,512,20,641
25,512,231,642
26,512,30,642
27,512,23,643
28,512,48,645
29,512,59,653
30,512,245,649
31,512,76,646
32,512,39,647
33,512,68,653
34,512,207,650
35,512,12,644
36,512,236,646
37,512,235,645
38,512,220,642
39,512,231,653
40,512,35,652
41,512,23,649
42,512,602,644
43,512,84,655
44,512,196,653
45,512,139,648
46,512,10,648
47,512,69,648
48,512,239,643
49,512,4,645
50,512,77,654
51,512,212,654
52,512,44,655
53,512,40,643
54,512,212,640
55,512,37,649
56,512,117,644
57,512,50,643
58,512,37,650
59,512,171,652
60,512,82,652
61,512,245,644
62,512,195,646
63,512,169,654
0,512,231,783
1,512,196,779
2,512,78,777
3,512,4,782
4,512,639,781
5,512,32,777
6,512,200,770
7,512,34,782
8,512,100,771
9,512,65,776
10,512,24,774
11,512,220,777
12,512,194,777
13,512,97,782
14,512,11,772
15,512,98,773
16,512,574,781
17,512,140,780
18,512,217,777
19,512,628,782
20,512,200,778
21,512,190,770
22,512,165,778
23,512,225,775
24,512,2,769
25,512,62,770
26,512,150,770
27,512,167,771
28,512,111,773
29,512,109,781
30,512,17,777
31,512,169,774
32,512,214,775
33,512,240,781
34,512,95,778
35,512,146,772
36,512,159,774
37,512,94,773
38,512,212,770
39,512,118,781
40,512,150,780
41,512,100,777
42,512,177,772
43,512,2,783
44,512,162,781
45,512,89,776
46,512,216,776
47,512,99,776
48,512,38,771
49,512,202,773
50,512,230,782
51,512,78,782
52,512,103,783
53,512,33,771
54,512,160,768
55,512,168,777
56,512,8,772
57,512,142,771
58,512,210,778
59,512,221,780
60,512,48,780
61,512,80,772
62,512,575,774
63,512,149,782
0,512,200,911
1,512,184,907
2,512,34,905
3,512,134,910
4,512,36,909
5,512,190,905
6,512,61,898
7,512,107,910
8,512,123,899
9,512,43,904
10,512,238,902
11,512,3,905
12,512,29,905
13,512,229,910
14,512,218,900
15,512,30,901
16,512,113,909
17,512,174,908
18,512,235,905
19,512,27,910
20,512,13,906
21,512,230,898
22,512,155,906
23,512,223,903
24,512,209,897
25,512,76,898
26,512,126,898
27,512,155,899
28,512,171,901
29,512,512,909
30,512,202,905
31,512,123,902
32,512,74,903
33,512,107,909
34,512,190,906
35,512,207,900
36,512,140,902
37,512,207,901
38,512,407,898
39,512,160,909
40,512,64,908
41,512,162,905
42,512,86,900
43,512,212,911
44,512,212,909
45,512,133,904
46,512,129,904
47,512,75,904
48,512,123,899
49,512,5,901
50,512,197,910
51,512,136,910
52,512,51,911
53,512,6,899
54,512,165,896
55,512,233,905
56,512,116,900
57,512,119,899
58,512,52,906
59,512,100,908
60,512,147,908
61,512,168,900
62,512,15,902
63,512,197,910
0,512,205,1039
1,512,154,1035
2,512,227,1033
3,512,225,1038
4,512,66,1037
5,512,56,1033
6,512,176,1026
7,512,219,1038
8,512,129,1027
9,512,146,1032
10,512,107,1030
11,512,174,1033
12,512,53,1033
13,512,198,1038
14,512,153,1028
15,512,94,1029
16,512,170,1037
17,512,151,1036
18,512,164,1033
19,512,518,1038
20,512,244,1034
21,512,49,1026
22,512,186,1034
23,512,58,1031
24,512,817,1025
25,512,175,1026
26,512,77,1026
27,512,239,1027
28,512,52,1029
29,512,80,1037
30,512,154,1033
31,512,49,1030
32,512,224,1031
33,512,151,1037
34,512,43,1034
35,512,229,1028
36,512,213,1030
37,512,214,1029
38,512,19,1026
39,512,74,1037
40,512,200,1036
41,512,178,1033
42,512,223,1028
43,512,48,1039
44,512,217,1037
45,512,231,1032
46,512,137,1032
47,512,153,1032
48,512,99,1027
49,512,26,1029
50,512,229,1038
51,512,118,1038
52,512,237,1039
53,512,146,1027
54,512,187,1024
55,512,216,1033
56,512,228,1028
57,512,145,1027
58,512,223,1034
59,512,141,1036
60,512,146,1036
61,512,96,1028
62,512,22,1030
63,512,211,1038
0,512,74,1167
1,512,85,1163
2,512,174,1161
3,512,122,1166
4,512,137,1165
5,512,166,1161
6,512,199,1154
7,512,45,1166
8,512,728,1155
9,512,188,1160
10,512,205,1158
11,512,86,1161
12,512,86,1161
13,512,71,1166
14,512,1,1156
15,512,210,1157
16,512,237,1165
17,512,44,1164
18,512,105,1161
19,512,224,1166
20,512,211,1162
21,512,178,1154
22,512,207,1162
23,512,191,1159
24,512,52,1153
25,512,26,1154
26,512,88,1154
27,512,151,1155
28,512,222,1157
29,512,174,1165
30,512,2,1161
31,512,240,1158
32,512,88,1159
33,512,102,1165
34,512,232,1162
35,512,737,1156
36,512,150,1158
37,512,117,1157
38,512,244,1154
39,512,236,1165
40,512,144,1164
41,512,13,1161
42,512,220,1156
43,512,51,1167
44,512,53,1165
45,512,81,1160
46,512,18,1160
47,512,160,1160
48,512,107,1155
49,512,176,1157
50,512,224,1166
51,512,113,1166
52,512,75,1167
53,512,10,1155
54,512,137,1152
55,512,43,1161
56,512,111,1156
57,512,232,1155
58,512,153,1162
59,512,132,1164
60,512,75,1164
61,512,127,1156
62,512,135,1158
63,512,55,1166
0,512,216,1295
1,512,55,1291
2,512,80,1289
3,512,103,1294
4,512,102,1293
5,512,210,1289
6,512,171,1282
7,512,94,1294
8,512,169,1283
9,512,102,1288
10,512,358,1286
11,512,9,1289
12,512,169,1289
13,512,192,1294
14,512,106,1284
15,512,230,1285
16,512,186,1293
17,512,16,1292
18,512,86,1289
19,512,168,1294
20,512,212,1290
21,512,101,1282
22,512,231,1290
23,512,2,1287
24,512,156,1281
25,512,90,1282
26,512,39,1282
27,512,154,1283
28,512,118,1285
29,512,177,1293
30,512,20,1289
31,512,311,1286
32,512,75,1287
33,512,241,1293
34,512,289,1290
35,512,96,1284
36,512,104,1286
37,512,121,1285
38,512,782,1282
39,512,169,1293
40,512,164,1292
41,512,218,1289
42,512,244,1284
43,512,237,1295
44,512,32,1293
45,512,225,1288
46,512,149,1288
47,512,184,1288
48,512,18,1283
49,512,64,1285
50,512,45,1294
51,512,162,1294
52,512,20,1295
53,512,49,1283
54,512,29,1280
55,512,97,1289
56,512,202,1284
57,512,245,1283
58,512,38,1290
59,512,810,1292
60,512,150,1292
61,512,18,1284
62,512,174,1286
63,512,38,1294
0,512,52,1423
1,512,144,1419
2,512,165,1417
3,512,67,1422
4,512,125,1421
5,512,193,1417
6,512,10,1410
7,512,203,1422
8,512,83,1411
9,512,225,1416
10,512,114,1414
11,512,22,1417
12,512,116,1417
13,512,114,1422
14,512,224,1412
15,512,14,1413
16,512,37,1421
17,512,144,1420
18,512,230,1417
19,512,79,1422
20,512,62,1418
21,512,7,1410
22,512,43,1418
23,512,6,1415
24,512,38,1409
25,512,194,1410
26,512,67,1410
27,512,114,1411
28,512,117,1413
29,512,224,1421
30,512,191,1417
31,512,240,1414
32,512,244,1415
33,512,162,1421
34,512,203,1418
35,512,159,1412
36,512,211,1414
37,512,217,1413
38,512,196,1410
39,512,96,1421
40,512,177,1420
41,512,143,1417
42,512,120,1412
43,512,220,1423
44,512,139,1421
45,512,45,1416
46,512,103,1416
47,512,204,1416
48,512,95,1411
49,512,43,1413
50,512,115,1422
51,512,209,1422
52,512,151,1423
53,512,165,1411
54,512,8,1408
55,512,3,1417
56,512,204,1412
57,512,30,1411
58,512,221,1418
59,512,61,1420
60,512,184,1420
61,512,175,1412
62,512,22,1414
63,512,109,1422
0,512,51,1551
1,512,53,1547
2,512,27,1545
3,512,215,1550
4,512,128,1549
5,512,195,1545
6,512,123,1538
7,512,86,1550
8,512,163,1539
9,512,53,1544
10,512,143,1542
11,512,218,1545
12,512,157,1545
13,512,229,1550
14,512,84,1540
15,512,227,1541
16,512,15,1549
17,512,224,1548
18,512,246,1545
19,512,175,1550
20,512,123,1546
21,512,121,1538
22,512,74,1546
23,512,225,1543
24,512,144,1537
25,512,236,1538
26,512,214,1538
27,512,176,1539
28,512,104,1541
29,512,201,1549
30,512,21,1545
31,512,232,1542
32,512,79,1543
33,512,216,1549
34,512,223,1546
35,512,118,1540
36,512,75,1542
37,512,78,1541
38,512,154,1538
39,512,33,1549
40,512,38,1548
41,512,58,1545
42,512,229,1540
43,512,212,1551
44,512,82,1549
45,512,229,1544
46,512,208,1544
47,512,152,1544
48,512,52,1539
49,512,196,1541
50,512,32,1550
51,512,188,1550
52,512,240,1551
53,512,137,1539
54,512,131,1536
55,512,146,1545
56,512,225,1540
57,512,243,1539
58,512,75,1546
59,512,174,1548
60,512,113,1548
61,512,145,1540
62,512,476,1542
63,512,89,1550
0,512,201,1679
1,512,62,1675
2,512,139,1673
3,512,100,1678
4,512,41,1677
5,512,35,1673
6,512,51,1666
7,512,71,1678
8,512,111,1667
9,512,144,1672
10,512,137,1670
11,512,107,1673
12,512,92,1673
13,512,65,1678
14,512,106,1668
15,512,44,1669
16,512,145,1677
17,512,227,1676
18,512,211,1673
19,512,61,1678
20,512,573,1674
21,512,3,1666
22,512,655,1674
23,512,72,1671
24,512,58,1665
25,512,131,1666
26,512,97,1666
27,512,177,1667
28,512,181,1669
29,512,174,1677
30,512,457,1673
31,512,113,1670
32,512,108,1671
33,512,221,1677
34,512,15,1674
35,512,200,1668
36,512,100,1670
37,512,156,1669
38,512,168,1666
39,512,152,1677
40,512,175,1676
41,512,113,1673
42,512,205,1668
43,512,43,1679
44,512,63,1677
45,512,90,1672
46,512,129,1672
47,512,210,1672
48,512,187,1667
49,512,33,1669
50,512,182,1678
51,512,127,1678
52,512,41,1679
53,512,184,1667
54,512,182,1664
55,512,89,1673
56,512,225,1668
57,512,111,1667
58,512,778,1674
59,512,183,1676
60,512,120,1676
61,512,154,1668
62,512,119,1670
63,512,197,1678
0,512,197,1807
1,512,69,1803
2,512,156,1801
3,512,132,1806
4,512,66,1805
5,512,467,1801
6,512,195,1794
7,512,128,1806
8,512,76,1795
9,512,94,1800
10,512,43,1798
11,512,17,1801
12,512,39,1801
13,512,20,1806
14,512,225,1796
15,512,185,1797
16,512,166,1805
17,512,84,1804
18,512,150,1801
19,512,176,1806
20,512,102,1802
21,512,99,1794
22,512,186,1802
23,512,51,1799
24,512,77,1793
25,512,232,1794
26,512,123,1794
27,512,222,1795
28,512,161,1797
29,512,230,1805
30,512,169,1801
31,512,116,1798
32,512,132,1799
33,512,107,1805
34,512,97,1802
35,512,96,1796
36,512,39,1798
37,512,35,1797
38,512,104,1794
39,512,26,1805
40,512,207,1804
41,512,231,1801
42,512,21,1796
43,512,194,1807
44,512,119,1805
45,512,124,1800
46,512,173,1800
47,512,223,1800
48,512,61,1795
49,512,68,1797
50,512,233,1806
51,512,49,1806
52,512,92,1807
53,512,10,1795
54,512,165,1792
55,512,163,1801
56,512,80,1796
57,512,241,1795
58,512,68,1802
59,512,194,1804
60,512,185,1804
61,512,107,1796
62,512,163,1798
63,512,161,1806
0,512,181,1935
1,512,199,1931
2,512,68,1929
3,512,166,1934
4,512,168,1933
5,512,246,1929
6,512,119,1922
7,512,241,1934
8,512,99,1923
9,512,36,1928
10,512,54,1926
11,512,156,1929
12,512,222,1929
13,512,484,1934
14,512,172,1924
15,512,62,1925
16,512,67,1933
17,512,116,1932
18,512,9,1929
19,512,158,1934
20,512,241,1930
21,512,198,1922
22,512,169,1930
23,512,186,1927
24,512,215,1921
25,512,40,1922
26,512,55,1922
27,512,106,1923
28,512,29,1925
29,512,139,1933
30,512,188,1929
31,512,160,1926
32,512,172,1927
33,512,157,1933
34,512,116,1930
35,512,187,1924
36,512,51,1926
37,512,634,1925
38,512,151,1922
39,512,133,1933
40,512,151,1932
41,512,13,1929
42,512,189,1924
43,512,21,1935
44,512,56,1933
45,512,41,1928
