port,pkt_size,flowid,time
0,64,2161,15
1,64,5277,7
2,64,2772,13
3,64,3370,12
4,64,4182,3
5,64,4719,11
6,64,3312,3
7,64,750,3
8,64,5095,15
9,64,4580,1
10,64,5628,8
11,64,759,11
12,64,3564,4
13,64,5580,6
14,64,2582,14
15,64,4815,2
16,64,2077,2
17,64,2527,10
18,64,3644,6
19,64,3452,2
20,64,3121,4
21,64,3478,4
22,64,5292,14
23,64,1117,3
24,64,597,9
25,64,3136,1
26,64,1975,15
27,64,2577,10
28,64,5321,5
29,64,4937,11
30,64,5749,9
31,64,2653,0
32,64,2676,4
33,64,4160,2
34,64,3446,13
35,64,5713,8
36,64,3125,0
37,64,2200,5
38,64,616,13
39,64,6029,5
40,64,2026,2
41,64,3168,9
42,64,1124,4
43,64,5664,1
44,64,4516,3
45,64,601,7
46,64,2107,7
47,64,4104,4
48,64,573,3
49,64,483,4
50,64,5594,2
51,64,5320,15
52,64,561,15
53,64,6340,0
54,64,2258,12
55,64,2263,15
56,64,6294,9
57,64,3775,8
58,64,3674,14
59,64,2096,1
60,64,3790,14
61,64,4434,0
62,64,5739,6
63,64,4648,12
0,64,2007,31
1,64,3762,23
2,64,1144,29
3,64,5898,28
4,64,661,19
5,64,1082,27
6,64,2309,19
7,64,3098,19
8,64,3695,31
9,64,1087,17
10,64,6217,24
11,64,1345,27
12,64,4415,20
13,64,2266,22
14,64,3530,30
15,64,5991,18
16,64,5611,18
17,64,4246,26
18,64,6219,22
19,64,3181,18
20,64,4206,20
21,64,6070,20
22,64,2607,30
23,64,4812,19
24,64,1622,25
25,64,1625,17
26,64,3900,31
27,64,29,26
28,64,1914,21
29,64,24,27
30,64,4431,25
31,64,4276,16
32,64,3123,20
33,64,3192,18
34,64,5316,29
35,64,3787,24
36,64,520,16
37,64,2869,21
38,64,3888,29
39,64,1639,21
40,64,3721,18
41,64,541,25
42,64,6257,20
43,64,4335,17
44,64,1587,19
45,64,462,23
46,64,5119,23
47,64,1728,20
48,64,4463,19
49,64,5454,20
50,64,1493,18
51,64,2876,31
52,64,3153,31
53,64,3273,16
54,64,6228,28
55,64,2157,31
56,64,2124,25
57,64,3177,24
58,64,5961,30
59,64,5044,17
60,64,3918,30
61,64,4323,16
62,64,4827,22
63,64,2802,28
0,64,790,47
1,64,1571,39
2,64,6400,45
3,64,6282,44
4,64,1176,35
5,64,922,43
6,64,5661,35
7,64,388,35
8,64,4448,47
9,64,447,33
10,64,1557,40
11,64,2766,43
12,64,3510,36
13,64,4644,38
14,64,2214,46
15,64,1611,34
16,64,3861,34
17,64,5275,42
18,64,1672,38
19,64,498,34
20,64,4043,36
21,64,819,36
22,64,1301,46
23,64,5617,35
24,64,1641,41
25,64,5600,33
26,64,568,47
27,64,2281,42
28,64,3851,37
29,64,4216,43
30,64,1639,41
31,64,2499,32
32,64,5363,36
33,64,2126,34
34,64,3797,45
35,64,3285,40
36,64,2813,32
37,64,1256,37
38,64,4197,45
39,64,2087,37
40,64,5478,34
41,64,2550,41
42,64,4549,36
43,64,5198,33
44,64,1997,35
45,64,5282,39
46,64,308,39
47,64,5976,36
48,64,3606,35
49,64,2777,36
50,64,1305,34
51,64,6049,47
52,64,2698,47
53,64,1272,32
54,64,4489,44
55,64,4657,47
56,64,6068,41
57,64,2456,40
58,64,5821,46
59,64,4895,33
60,64,4418,46
61,64,3510,32
62,64,1007,38
63,64,2765,44
0,64,3409,63
1,64,2128,55
2,64,1665,61
3,64,418,60
4,64,3995,51
5,64,4892,59
6,64,2630,51
7,64,1469,51
8,64,1065,63
9,64,1259,49
10,64,3906,56
11,64,1030,59
12,64,3249,52
13,64,1818,54
14,64,4241,62
15,64,1666,50
16,64,5777,50
17,64,2024,58
18,64,5529,54
19,64,4570,50
20,64,821,52
21,64,4861,52
22,64,4910,62
23,64,3147,51
24,64,6386,57
25,64,2928,49
26,64,952,63
27,64,4396,58
28,64,519,53
29,64,132,59
30,64,6009,57
31,64,1309,48
32,64,1257,52
33,64,5970,50
34,64,3241,61
35,64,5386,56
36,64,25,48
37,64,4197,53
38,64,1848,61
39,64,3915,53
40,64,4922,50
41,64,3632,57
42,64,1533,52
43,64,6195,49
44,64,5986,51
45,64,4659,55
46,64,50,55
47,64,4082,52
48,64,3541,51
49,64,410,52
50,64,1905,50
51,64,3021,63
52,64,1248,63
53,64,2450,48
54,64,1232,60
55,64,4223,63
56,64,3980,57
57,64,4646,56
58,64,5796,62
59,64,1973,49
60,64,2667,62
61,64,2503,48
62,64,4568,54
63,64,3967,60
0,64,590,79
1,64,5966,71
2,64,2204,77
3,64,4029,76
4,64,450,67
5,64,6468,75
6,64,79,67
7,64,4101,67
8,64,6147,79
9,64,2503,65
10,64,1251,72
