port,pkt_size,flowid,time
0,64,0,7
1,64,0,8
2,64,0,14
3,64,0,13
4,64,0,15
5,64,0,2
6,64,0,5
7,64,0,6
8,64,0,8
9,64,0,4
10,64,0,2
11,64,0,15
12,64,0,3
13,64,0,13
14,64,0,4
15,64,0,8
16,64,0,12
17,64,0,12
18,64,0,8
19,64,0,0
20,64,0,6
21,64,0,3
22,64,0,7
23,64,0,7
24,64,0,5
25,64,0,7
26,64,0,1
27,64,0,7
28,64,0,7
29,64,0,15
30,64,0,13
31,64,0,11
32,64,0,5
33,64,0,6
34,64,0,4
35,64,0,2
36,64,0,11
37,64,0,10
38,64,0,7
39,64,0,2
40,64,0,0
41,64,0,13
42,64,0,8
43,64,0,15
44,64,0,3
45,64,0,11
46,64,0,5
47,64,0,2
48,64,0,6
49,64,0,7
50,64,0,1
51,64,0,15
52,64,0,0
53,64,0,14
54,64,0,15
55,64,0,0
56,64,0,3
57,64,0,15
58,64,0,1
59,64,0,8
60,64,0,2
61,64,0,11
62,64,0,15
63,64,0,2
0,64,0,23
1,64,0,24
2,64,0,30
3,64,0,29
4,64,0,31
5,64,0,18
6,64,0,21
7,64,0,22
8,64,0,24
9,64,0,20
10,64,0,18
11,64,0,31
12,64,0,19
13,64,0,29
14,64,0,20
15,64,0,24
16,64,0,28
17,64,0,28
18,64,0,24
19,64,0,16
20,64,0,22
21,64,0,19
22,64,0,23
23,64,0,23
24,64,0,21
25,64,0,23
26,64,0,17
27,64,0,23
28,64,0,23
29,64,0,31
30,64,0,29
31,64,0,27
32,64,0,21
33,64,0,22
34,64,0,20
35,64,0,18
36,64,0,27
37,64,0,26
38,64,0,23
39,64,0,18
40,64,0,16
41,64,0,29
42,64,0,24
43,64,0,31
44,64,0,19
45,64,0,27
46,64,0,21
47,64,0,18
48,64,0,22
49,64,0,23
50,64,0,17
51,64,0,31
52,64,0,16
53,64,0,30
54,64,0,31
55,64,0,16
56,64,0,19
57,64,0,31
58,64,0,17
59,64,0,24
60,64,0,18
61,64,0,27
62,64,0,31
63,64,0,18
0,64,0,39
1,64,0,40
2,64,0,46
3,64,0,45
4,64,0,47
5,64,0,34
6,64,0,37
7,64,0,38
8,64,0,40
9,64,0,36
10,64,0,34
11,64,0,47
12,64,0,35
13,64,0,45
14,64,0,36
15,64,0,40
16,64,0,44
17,64,0,44
18,64,0,40
19,64,0,32
20,64,0,38
21,64,0,35
22,64,0,39
23,64,0,39
24,64,0,37
25,64,0,39
26,64,0,33
27,64,0,39
28,64,0,39
29,64,0,47
30,64,0,45
31,64,0,43
32,64,0,37
33,64,0,38
34,64,0,36
35,64,0,34
36,64,0,43
37,64,0,42
38,64,0,39
39,64,0,34
40,64,0,32
41,64,0,45
42,64,0,40
43,64,0,47
44,64,0,35
45,64,0,43
46,64,0,37
47,64,0,34
48,64,0,38
49,64,0,39
50,64,0,33
51,64,0,47
52,64,0,32
53,64,0,46
54,64,0,47
55,64,0,32
56,64,0,35
57,64,0,47
58,64,0,33
59,64,0,40
60,64,0,34
61,64,0,43
62,64,0,47
63,64,0,34
0,64,0,55
1,64,0,56
2,64,0,62
3,64,0,61
4,64,0,63
5,64,0,50
6,64,0,53
7,64,0,54
8,64,0,56
9,64,0,52
10,64,0,50
11,64,0,63
12,64,0,51
13,64,0,61
14,64,0,52
15,64,0,56
16,64,0,60
17,64,0,60
18,64,0,56
19,64,0,48
20,64,0,54
21,64,0,51
22,64,0,55
23,64,0,55
24,64,0,53
25,64,0,55
26,64,0,49
27,64,0,55
28,64,0,55
29,64,0,63
30,64,0,61
31,64,0,59
32,64,0,53
33,64,0,54
34,64,0,52
35,64,0,50
36,64,0,59
37,64,0,58
38,64,0,55
39,64,0,50
40,64,0,48
41,64,0,61
42,64,0,56
43,64,0,63
44,64,0,51
45,64,0,59
46,64,0,53
47,64,0,50
48,64,0,54
49,64,0,55
50,64,0,49
51,64,0,63
52,64,0,48
53,64,0,62
54,64,0,63
55,64,0,48
56,64,0,51
57,64,0,63
58,64,0,49
59,64,0,56
60,64,0,50
61,64,0,59
62,64,0,63
63,64,0,50
0,64,0,71
1,64,0,72
2,64,0,78
3,64,0,77
4,64,0,79
5,64,0,66
6,64,0,69
7,64,0,70
8,64,0,72
9,64,0,68
10,64,0,66
11,64,0,79
12,64,0,67
13,64,0,77
14,64,0,68
15,64,0,72
16,64,0,76
17,64,0,76
18,64,0,72
19,64,0,64
20,64,0,70
21,64,0,67
22,64,0,71
23,64,0,71
24,64,0,69
25,64,0,71
26,64,0,65
27,64,0,71
28,64,0,71
29,64,0,79
30,64,0,77
31,64,0,75
32,64,0,69
33,64,0,70
34,64,0,68
35,64,0,66
36,64,0,75
37,64,0,74
38,64,0,71
39,64,0,66
40,64,0,64
41,64,0,77
42,64,0,72
43,64,0,79
44,64,0,67
45,64,0,75
46,64,0,69
47,64,0,66
48,64,0,70
49,64,0,71
50,64,0,65
51,64,0,79
52,64,0,64
53,64,0,78
54,64,0,79
55,64,0,64
56,64,0,67
57,64,0,79
58,64,0,65
59,64,0,72
60,64,0,66
61,64,0,75
62,64,0,79
63,64,0,66
0,64,0,87
1,64,0,88
2,64,0,94
3,64,0,93
4,64,0,95
5,64,0,82
6,64,0,85
7,64,0,86
8,64,0,88
9,64,0,84
10,64,0,82
11,64,0,95
12,64,0,83
13,64,0,93
14,64,0,84
15,64,0,88
16,64,0,92
17,64,0,92
18,64,0,88
19,64,0,80
20,64,0,86
21,64,0,83
22,64,0,87
23,64,0,87
24,64,0,85
25,64,0,87
26,64,0,81
27,64,0,87
28,64,0,87
29,64,0,95
30,64,0,93
31,64,0,91
32,64,0,85
33,64,0,86
34,64,0,84
35,64,0,82
36,64,0,91
37,64,0,90
38,64,0,87
39,64,0,82
40,64,0,80
41,64,0,93
42,64,0,88
43,64,0,95
44,64,0,83
45,64,0,91
46,64,0,85
47,64,0,82
48,64,0,86
49,64,0,87
50,64,0,81
51,64,0,95
52,64,0,80
53,64,0,94
54,64,0,95
55,64,0,80
56,64,0,83
57,64,0,95
58,64,0,81
59,64,0,88
60,64,0,82
61,64,0,91
62,64,0,95
63,64,0,82
0,64,0,103
1,64,0,104
2,64,0,110
3,64,0,109
4,64,0,111
5,64,0,98
6,64,0,101
7,64,0,102
8,64,0,104
9,64,0,100
10,64,0,98
11,64,0,111
12,64,0,99
13,64,0,109
14,64,0,100
15,64,0,104
16,64,0,108
17,64,0,108
18,64,0,104
19,64,0,96
20,64,0,102
21,64,0,99
22,64,0,103
23,64,0,103
24,64,0,101
25,64,0,103
26,64,0,97
27,64,0,103
28,64,0,103
29,64,0,111
30,64,0,109
31,64,0,107
32,64,0,101
33,64,0,102
34,64,0,100
35,64,0,98
36,64,0,107
37,64,0,106
38,64,0,103
39,64,0,98
40,64,0,96
41,64,0,109
42,64,0,104
43,64,0,111
44,64,0,99
45,64,0,107
46,64,0,101
47,64,0,98
48,64,0,102
49,64,0,103
50,64,0,97
51,64,0,111
52,64,0,96
53,64,0,110
54,64,0,111
55,64,0,96
56,64,0,99
57,64,0,111
58,64,0,97
59,64,0,104
60,64,0,98
61,64,0,107
62,64,0,111
63,64,0,98
0,64,0,119
1,64,0,120
2,64,0,126
3,64,0,125
4,64,0,127
5,64,0,114
6,64,0,117
7,64,0,118
8,64,0,120
9,64,0,116
10,64,0,114
11,64,0,127
12,64,0,115
13,64,0,125
14,64,0,116
15,64,0,120
16,64,0,124
17,64,0,124
18,64,0,120
19,64,0,112
20,64,0,118
21,64,0,115
22,64,0,119
23,64,0,119
24,64,0,117
25,64,0,119
26,64,0,113
27,64,0,119
28,64,0,119
29,64,0,127
30,64,0,125
31,64,0,123
32,64,0,117
33,64,0,118
34,64,0,116
35,64,0,114
36,64,0,123
37,64,0,122
38,64,0,119
39,64,0,114
40,64,0,112
41,64,0,125
42,64,0,120
43,64,0,127
44,64,0,115
45,64,0,123
46,64,0,117
47,64,0,114
48,64,0,118
49,64,0,119
50,64,0,113
51,64,0,127
52,64,0,112
53,64,0,126
54,64,0,127
55,64,0,112
56,64,0,115
57,64,0,127
58,64,0,113
59,64,0,120
60,64,0,114
61,64,0,123
62,64,0,127
63,64,0,114
0,64,0,135
1,64,0,136
2,64,0,142
3,64,0,141
4,64,0,143
5,64,0,130
6,64,0,133
7,64,0,134
8,64,0,136
9,64,0,132
10,64,0,130
11,64,0,143
12,64,0,131
13,64,0,141
14,64,0,132
15,64,0,136
16,64,0,140
17,64,0,140
18,64,0,136
19,64,0,128
20,64,0,134
21,64,0,131
22,64,0,135
23,64,0,135
24,64,0,133
25,64,0,135
26,64,0,129
27,64,0,135
28,64,0,135
29,64,0,143
30,64,0,141
31,64,0,139
32,64,0,133
33,64,0,134
34,64,0,132
35,64,0,130
36,64,0,139
37,64,0,138
38,64,0,135
39,64,0,130
40,64,0,128
41,64,0,141
42,64,0,136
43,64,0,143
44,64,0,131
45,64,0,139
46,64,0,133
47,64,0,130
48,64,0,134
49,64,0,135
50,64,0,129
51,64,0,143
52,64,0,128
53,64,0,142
54,64,0,143
55,64,0,128
56,64,0,131
57,64,0,143
58,64,0,129
59,64,0,136
60,64,0,130
61,64,0,139
62,64,0,143
63,64,0,130
0,64,0,151
1,64,0,152
2,64,0,158
3,64,0,157
4,64,0,159
5,64,0,146
6,64,0,149
7,64,0,150
8,64,0,152
9,64,0,148
10,64,0,146
11,64,0,159
12,64,0,147
13,64,0,157
14,64,0,148
15,64,0,152
16,64,0,156
17,64,0,156
18,64,0,152
19,64,0,144
20,64,0,150
21,64,0,147
22,64,0,151
23,64,0,151
24,64,0,149
25,64,0,151
26,64,0,145
27,64,0,151
28,64,0,151
29,64,0,159
30,64,0,157
31,64,0,155
32,64,0,149
33,64,0,150
34,64,0,148
35,64,0,146
36,64,0,155
37,64,0,154
38,64,0,151
39,64,0,146
40,64,0,144
41,64,0,157
42,64,0,152
43,64,0,159
44,64,0,147
