port,pkt_size,flowid,time
0,64,2,5
1,64,84,11
2,64,237,6
3,64,16,3
4,64,167,7
5,64,189,2
6,64,13,7
7,64,75,2
8,64,109,7
9,64,128,13
10,64,168,9
11,64,170,1
12,64,106,5
13,64,83,14
14,64,88,3
15,64,135,2
16,64,14,9
17,64,82,8
18,64,38,1
19,64,17,10
20,64,214,10
21,64,201,15
22,64,160,13
23,64,53,8
24,64,61,9
25,64,101,1
26,64,128,13
27,64,228,1
28,64,23,13
29,64,64,8
30,64,16,14
31,64,68,11
32,64,6,13
33,64,139,15
34,64,57,3
35,64,119,10
36,64,196,10
37,64,136,4
38,64,149,11
39,64,362,0
40,64,124,13
41,64,491,12
42,64,129,9
43,64,139,5
44,64,178,5
45,64,114,4
46,64,182,9
47,64,135,13
48,64,33,0
49,64,86,11
50,64,121,11
51,64,84,4
52,64,71,9
53,64,20,9
54,64,86,7
55,64,55,10
56,64,162,10
57,64,24,4
58,64,229,5
59,64,15,0
60,64,130,5
61,64,90,11
62,64,701,6
63,64,164,8
0,64,208,21
1,64,227,27
2,64,6,22
3,64,179,19
4,64,107,23
5,64,177,18
6,64,64,23
7,64,1,18
8,64,227,23
9,64,393,29
10,64,123,25
11,64,205,17
12,64,31,21
13,64,76,30
14,64,167,19
15,64,1,18
16,64,22,25
17,64,170,24
18,64,341,17
19,64,61,26
20,64,62,26
21,64,98,31
22,64,119,29
23,64,48,24
24,64,202,25
25,64,108,17
26,64,177,29
27,64,37,17
28,64,495,29
29,64,30,24
30,64,18,30
31,64,202,27
32,64,111,29
33,64,89,31
34,64,29,19
35,64,193,26
36,64,13,26
37,64,204,20
38,64,196,27
39,64,182,16
40,64,190,29
41,64,70,28
42,64,78,25
43,64,146,21
44,64,14,21
45,64,341,20
46,64,227,25
47,64,141,29
48,64,222,16
49,64,70,27
50,64,106,27
51,64,148,20
52,64,169,25
53,64,80,25
54,64,38,23
55,64,118,26
56,64,22,26
57,64,70,20
58,64,29,21
59,64,101,16
60,64,217,21
61,64,1,27
62,64,148,22
63,64,58,24
0,64,10,37
1,64,161,43
2,64,230,38
3,64,220,35
4,64,174,39
5,64,687,34
6,64,160,39
7,64,229,34
8,64,150,39
9,64,70,45
10,64,240,41
11,64,164,33
12,64,44,37
13,64,48,46
14,64,74,35
15,64,240,34
16,64,65,41
17,64,79,40
18,64,218,33
19,64,62,42
20,64,167,42
21,64,213,47
22,64,207,45
23,64,224,40
24,64,69,41
25,64,159,33
26,64,77,45
27,64,185,33
28,64,34,45
29,64,92,40
30,64,186,46
31,64,162,43
32,64,152,45
33,64,493,47
34,64,106,35
35,64,129,42
36,64,22,42
37,64,64,36
38,64,231,43
39,64,2,32
40,64,165,45
41,64,188,44
42,64,3,41
43,64,142,37
44,64,134,37
45,64,699,36
46,64,66,41
47,64,45,45
48,64,150,32
49,64,292,43
50,64,224,43
51,64,111,36
52,64,62,41
53,64,173,41
54,64,89,39
55,64,456,42
56,64,199,42
57,64,210,36
58,64,236,37
59,64,179,32
60,64,217,37
61,64,39,43
62,64,136,38
63,64,112,40
0,64,82,53
1,64,74,59
2,64,177,54
3,64,96,51
4,64,98,55
5,64,160,50
6,64,94,55
7,64,142,50
8,64,68,55
9,64,377,61
10,64,90,57
11,64,184,49
12,64,187,53
13,64,236,62
14,64,77,51
15,64,595,50
16,64,134,57
17,64,21,56
18,64,46,49
19,64,54,58
20,64,81,58
21,64,56,63
22,64,196,61
23,64,123,56
24,64,237,57
25,64,90,49
26,64,116,61
27,64,3,49
28,64,18,61
29,64,76,56
30,64,41,62
31,64,228,59
32,64,41,61
33,64,119,63
34,64,76,51
35,64,195,58
36,64,121,58
37,64,183,52
38,64,71,59
39,64,86,48
40,64,242,61
41,64,162,60
42,64,209,57
43,64,754,53
44,64,132,53
45,64,58,52
46,64,220,57
47,64,20,61
48,64,194,48
49,64,178,59
50,64,96,59
51,64,6,52
52,64,212,57
53,64,199,57
54,64,781,55
55,64,34,58
56,64,570,58
57,64,111,52
58,64,398,53
59,64,174,48
60,64,156,53
61,64,163,59
62,64,69,54
63,64,133,56
0,64,154,69
1,64,50,75
2,64,163,70
3,64,111,67
4,64,180,71
5,64,162,66
6,64,78,71
7,64,52,66
8,64,105,71
9,64,107,77
10,64,236,73
11,64,34,65
12,64,86,69
13,64,241,78
14,64,228,67
15,64,82,66
16,64,178,73
17,64,25,72
18,64,179,65
19,64,144,74
20,64,362,74
21,64,166,79
22,64,8,77
23,64,8,72
24,64,108,73
25,64,300,65
26,64,236,77
27,64,31,65
28,64,102,77
29,64,59,72
30,64,99,78
31,64,162,75
32,64,85,77
33,64,455,79
34,64,131,67
35,64,76,74
36,64,214,74
37,64,72,68
38,64,160,75
39,64,117,64
40,64,528,77
41,64,132,76
42,64,17,73
43,64,660,69
44,64,62,69
45,64,124,68
46,64,123,73
47,64,155,77
48,64,447,64
49,64,80,75
50,64,146,75
51,64,18,68
52,64,208,73
53,64,111,73
54,64,171,71
55,64,73,74
56,64,199,74
57,64,215,68
58,64,6,69
59,64,74,64
60,64,35,69
61,64,56,75
62,64,3,70
63,64,157,72
0,64,123,85
1,64,105,91
2,64,56,86
3,64,149,83
4,64,155,87
5,64,176,82
6,64,430,87
7,64,184,82
8,64,130,87
9,64,207,93
10,64,118,89
11,64,162,81
12,64,188,85
13,64,72,94
14,64,49,83
15,64,35,82
16,64,234,89
17,64,2,88
18,64,134,81
